;file_name;node;best_kingdom;kingdom_consensus_score;best_phylum;phylum_consensus_score;best_class;class_consensus_score;best_order;order_consensus_score;best_family;family_consensus_score;best_genus;genus_consensus_score;best_species;species_consensus_score
403;Grand_Banks_of_Newfoundland_105;Planktivorous Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.7125;Laridae;0.47;Rissa;0.45499999999999996;Rissa tridactyla;0.4125
404;Grand_Banks_of_Newfoundland_105;Polychaetes;Animalia;1.0;Annelida;1.0;Polychaeta;0.9875;;0.0;;0.0;;0.0;;0.0
405;Grand_Banks_of_Newfoundland_105;Redfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.9625;Scorpaenidae;0.5;Sebastes;1.0;S. mentella;0.225
406;Grand_Banks_of_Newfoundland_105;S.Dem.Feeders;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Gadiformes;0.2375;Pleuronectidae;0.2375;Limanda;0.2375;limanda;0.225
407;Grand_Banks_of_Newfoundland_105;S.Zooplankton;Animalia;0.5;Arthropoda;0.475;Copepoda;0.4575;Calanoida, Cyclopoida, Harpacticoida;0.225;Acartiidae, Paracalanidae, Miraciidae, Euterpinidae, Oncaeidae;0.225;Acartia, Paracalanus, Microsetella, Euterpina, Oncaea;0.2375;Mixed small copepod assemblage;0.1875
408;Grand_Banks_of_Newfoundland_105;Salmon;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9875;Salmonidae;0.9875;Salmo;0.9875;Salmo salar;0.75
409;Grand_Banks_of_Newfoundland_105;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9850000000000001;Perciformes;0.6875;Ammodytidae;0.9750000000000001;Ammodytes;0.9875;dubius;0.2125
410;Grand_Banks_of_Newfoundland_105;Shortfinned squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.7125;Ommastrephidae;0.9624999999999999;Illex;0.9824999999999999;Illex illecebrosus;0.725
411;Grand_Banks_of_Newfoundland_105;Shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Pandalidae;0.975;Pandalus;0.9625;Pandalus borealis;0.725
412;Grand_Banks_of_Newfoundland_105;Skates;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rajiformes;0.975;Rajidae;0.9875;Raja;0.25;;0.0
413;Grand_Banks_of_Newfoundland_105;Small Crabs  - 95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9824999999999999;Decapoda;0.9824999999999999;Oregoniidae;0.4625;Chionoecetes;0.7;Chionoecetes opilio;0.6625000000000001
414;Grand_Banks_of_Newfoundland_105;Small Mesopelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;0.95;Myctophiformes;0.475;Myctophidae;0.4875;Clupea;0.225;atlanticus, glaciale, draco, macdonaldi;0.2125
415;Grand_Banks_of_Newfoundland_105;Small Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;0.935;Clupeiformes;0.4875;Clupeidae;0.4625;Mallotus;0.225;Sprattus sprattus;0.2125
416;Grand_Banks_of_Newfoundland_105;Transient Mackerel ( +29cm);Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Scombriformes;0.9624999999999999;Scombridae;0.9875;Scomber;1.0;Scomber scombrus;0.475
417;Grand_Banks_of_Newfoundland_105;Transient Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;0.6825;Perciformes;0.2375;Scombridae;0.4625;Thunnus;0.45;Thunnus spp.;0.2
418;Grand_Banks_of_Newfoundland_105;Walrus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Odobenidae;0.9875;Odobenus;0.9875;Odobenus rosmarus;0.745
419;Grand_Banks_of_Newfoundland_105;Winter flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.9875;Pleuronectidae;0.975;Pseudopleuronectes;1.0;Pseudopleuronectes americanus;0.7375
420;Grand_Banks_of_Newfoundland_105;Witch flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.9875;Pleuronectidae;0.975;Glyptocephalus;1.0;Glyptocephalus cynoglossus;0.7375
421;Grand_Banks_of_Newfoundland_105;Yellowtail Flounders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.995;Pleuronectidae;0.9875;Limanda;0.975;Limanda ferruginea;0.7375
422;Gulf_of_California_450;Benthic inv.;Animalia;0.95;Multiple;0.125;;0.0;;0.0;;0.0;;0.0;;0.0
423;Gulf_of_California_450;Callinectes sp.;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.9975;Portunidae;0.9975;Callinectes;0.9975;Callinectes bellicosus;0.175
424;Gulf_of_California_450;Cephalopoda;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;0.0;;0.0;;0.0;;0.0
425;Gulf_of_California_450;Coastal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.225;Laridae;0.175;;0.0;;0.0
426;Gulf_of_California_450;Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
427;Gulf_of_California_450;Elasmobranchi (RAYS);Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.4125;Dasyatidae;0.2;Myliobatis;0.2;Dasyatis pastinaca;0.175
428;Gulf_of_California_450;Elasmobranchi (SHARKS);Animalia;1.0;Chordata;1.0;Chondrichthyes;0.745;;0.0;;0.0;;0.0;;0.0
429;Gulf_of_California_450;Farfantepenaeus californiensis (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;0.995;Farfantepenaeus californiensis;0.745
430;Gulf_of_California_450;Farfantepenaeus californiensis (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus californiensis;0.5
431;Gulf_of_California_450;Flat fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.975;Paralichthyidae;0.2;Paralichthys;0.2;Paralichthys californicus;0.175
432;Gulf_of_California_450;Haemulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9375;Haemulidae;1.0;Orthopristis;0.225;reddingi;0.2
433;Gulf_of_California_450;Litopenaeus stylirostris (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;0.995;Litopenaeus stylirostris;0.745
434;Gulf_of_California_450;Litopenaeus stylirostris (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus stylirostris;0.5
435;Gulf_of_California_450;Macrophytes;Plantae;0.4875;Tracheophyta;0.44999999999999996;Liliopsida;0.4125;Alismatales;0.45;Zosteraceae;0.2375;Ruppia;0.245;Ruppia maritima;0.225
436;Gulf_of_California_450;Marine birds;Animalia;1.0;Chordata;1.0;Aves;1.0;;0.0;;0.0;;0.0;;0.0
437;Gulf_of_California_450;Merluccidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.725;Merluccidae;1.0;;0.0;;0.0
438;Gulf_of_California_450;Mojarras;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.8925;Gerreidae;0.98;Diapterus;0.15;;0.0
439;Gulf_of_California_450;Myctophidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.97;Myctophidae;0.995;Benthosema;0.2;Benthosema panamense;0.175
440;Gulf_of_California_450;Mysticeti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.4975;;0.0;;0.0;;0.0
441;Gulf_of_California_450;Odontoceti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;;0.0;;0.0;;0.0
442;Gulf_of_California_450;Other fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;;0.0;;0.0;;0.0;;0.0
443;Gulf_of_California_450;Phocoena sinus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.4975;Phocoenidae;1.0;Phocoena;1.0;Phocoena sinus;0.75
444;Gulf_of_California_450;Phytoplankton;Chromista;0.6499999999999999;Bacillariophyta;0.375;Bacillariophyceae;0.425;Thalassiosirales;0.5375;Thalassiosiraceae;0.55;Thalassiosira;0.45999999999999996;Thalassiosira pseudonana;0.42500000000000004
445;Gulf_of_California_450;Polychaeta;Animalia;1.0;Annelida;1.0;Polychaeta;0.9875;;0.0;;0.0;;0.0;;0.0
446;Gulf_of_California_450;Rhinobatidae;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rhinopristiformes;0.625;Rhinobatidae;1.0;Rhinobatos;0.2;;0.0
447;Gulf_of_California_450;Sciaenidae;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.625;Sciaenidae;1.0;Cynoscion;0.2;;0.0
448;Gulf_of_California_450;Serranidae;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.9375;Serranidae;1.0;Epinephelus;0.2;;0.0
449;Gulf_of_California_450;Sicyonia penicillata;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Sicyoniidae;0.975;Sicyonia;1.0;Sicyonia penicillata;0.5
450;Gulf_of_California_450;Small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.925;Clupeidae;0.45;Sardinops;0.4375;sagax;0.2125
451;Gulf_of_California_450;Stomatopoda;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9875;Stomatopoda;0.9875;;0.0;;0.0;;0.0
452;Gulf_of_California_450;Totoaba macdonaldi (ADULTS);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Sciaenidae;1.0;Totoaba;1.0;Totoaba macdonaldi;0.75
453;Gulf_of_California_450;Totoaba macdonaldi (JUVENILES);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.675;Sciaenidae;1.0;Totoaba;1.0;Totoaba macdonaldi;0.75
454;Gulf_of_California_450;Zalophus californianus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Zalophus;1.0;Zalophus californianus;0.75
455;Gulf_of_California_450;Zooplankton;Animalia;0.975;Arthropoda;0.6625;Copepoda;0.6124999999999999;Calanoida;0.44999999999999996;Acartiidae;0.2375;Acartia;0.2475;Acartia tonsa;0.2375
456;Hudson_Bay_446;Arctic Char;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9875;Salmonidae;1.0;Salvelinus;1.0;Salvelinus alpinus;0.75
457;Hudson_Bay_446;Atlantic Salmon;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9875;Salmonidae;1.0;Salmo;1.0;Salmo salar;0.75
458;Hudson_Bay_446;Bearded Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.7375;Erignathus;0.975;Erignathus barbatus;0.7375
459;Hudson_Bay_446;Beluga E;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Monodontidae;0.9875;Delphinapterus;0.9875;Delphinapterus leucas;0.745
460;Hudson_Bay_446;Beluga James;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Monodontidae;0.9875;Delphinapterus;0.9875;Delphinapterus leucas;0.745
461;Hudson_Bay_446;Beluga W;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Monodontidae;0.9875;Delphinapterus;0.9875;Delphinapterus leucas;0.745
462;Hudson_Bay_446;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;0.995;Mytilida;0.4625;Mytilidae;0.4625;Mytilus;0.45;Mytilus edulis;0.225
463;Hudson_Bay_446;Bowhead;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.745;Balaenidae;0.9875;Balaena;0.9875;Balaena mysticetus;0.7375
464;Hudson_Bay_446;Brackish Fish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.975;Cyprinodontiformes;0.2;Gasterosteidae;0.225;Gasterosteus;0.225;Gasterosteus aculeatus;0.2125
465;Hudson_Bay_446;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;0.975;Osmeridae;0.9875;Mallotus;0.9875;Mallotus villosus;0.7375
466;Hudson_Bay_446;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;0.0;;0.0;;0.0;;0.0
467;Hudson_Bay_446;Copepods;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Copepoda;0.25;;0.0;;0.0;;0.0
468;Hudson_Bay_446;Crustaceans;Animalia;1.0;Arthropoda;1.0;Crustacea;0.5;Decapoda;0.15;Pandalidae;0.15;Pandalus;0.15;Pandalus borealis;0.15
469;Hudson_Bay_446;Echinoderms;Animalia;1.0;Echinodermata;0.9975;Echinoidea;0.6625;Camarodonta;0.4375;Strongylocentrotidae;0.6125;Strongylocentrotus;0.6375;Strongylocentrotus droebachiensis;0.4375
470;Hudson_Bay_446;Euphausids;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Euphausiacea;0.9875;Euphausiidae;0.225;Thysanoessa;0.1875;Thysanoessa raschii;0.175
471;Hudson_Bay_446;Gadiformes;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Gadiformes;1.0;Gadidae;0.2375;;0.0;;0.0
472;Hudson_Bay_446;Harbour Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.9875;Phoca;0.9625;Phoca vitulina;0.7125
473;Hudson_Bay_446;Harp seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.995;Pagophilus;0.975;Pagophilus groenlandicus;0.7375
474;Hudson_Bay_446;Ice Algae;Chromista;0.6625000000000001;Bacillariophyta;0.4375;Bacillariophyceae;0.2375;Naviculales;0.2125;Nitzschiaceae;0.2;Nitzschia;0.225;Nitzschia frigida;0.2125
475;Hudson_Bay_446;Ice Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
476;Hudson_Bay_446;Killer Whale;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Delphinidae;1.0;Orcinus;1.0;Orcinus orca;0.75
477;Hudson_Bay_446;MacroZooplankton;Animalia;0.975;Various;0.175;Various;0.175;;0.0;;0.0;;0.0;;0.0
478;Hudson_Bay_446;Marine Worms;Animalia;1.0;Annelida;0.975;Polychaeta;0.925;Phyllodocida;0.6125;Nereididae;0.6124999999999999;Hediste;0.225;Hediste diversicolor;0.2125
479;Hudson_Bay_446;MicroZooplankton;Animalia;0.25;Ciliophora;0.3625;Copepoda;0.225;Cyclopoida;0.2125;Oithonidae;0.2;Oxyrrhis;0.225;Oxyrrhis marina;0.225
480;Hudson_Bay_446;Narwhal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Monodontidae;1.0;Monodon;1.0;Monodon monoceros;0.75
481;Hudson_Bay_446;Other Benthos;Animalia;0.9249999999999999;Mollusca;0.2375;Bivalvia;0.2375;Venerida;0.175;Tellinidae;0.225;Macoma;0.2375;Macoma balthica;0.225
482;Hudson_Bay_446;Other Marine Fish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Gadiformes;0.2125;Gadidae;0.225;Gadus;0.225;Gadus morhua;0.075
483;Hudson_Bay_446;Other MesoZooplankton;Animalia;1.0;Arthropoda;0.8999999999999999;Copepoda;0.825;Calanoida;0.6;Calanidae;0.55;Calanus;0.5375;finmarchicus;0.1875
484;Hudson_Bay_446;Pelagic Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
485;Hudson_Bay_446;Polar Bear Foxe;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
486;Hudson_Bay_446;Polar Bear WHB;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
487;Hudson_Bay_446;Primary Production;Chromista;0.4;"Bacillariophyta; Dinoflagellata; Chlorophyta";0.2125;Multiple;0.1875;Multiple;0.1625;Multiple;0.15;Multiple;0.125;Multiple species;0.125
488;Hudson_Bay_446;Ringed Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.995;Pusa;0.9875;Pusa hispida;0.7375
489;Hudson_Bay_446;SH Polar Bear;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
490;Hudson_Bay_446;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.875;Ammodytidae;0.9624999999999999;Ammodytes;0.975;Ammodytes spp.;0.225
491;Hudson_Bay_446;Sculpins/ Zoarcids;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Scorpaeniformes;0.6;Cottidae;0.4;Myoxocephalus;0.175;Myoxocephalus scorpioides;0.15
492;Hudson_Bay_446;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.2125;Laridae;0.2;Larus;0.2;hyperboreus;0.2
493;Hudson_Bay_446;Sharks/Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.7375;;0.0;;0.0;;0.0;;0.0
494;Hudson_Bay_446;Walrus N;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.9875;Odobenidae;0.9875;Odobenus;0.9875;Odobenus rosmarus;0.7375
495;Hudson_Bay_446;Walrus S;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.9875;Odobenidae;0.9875;Odobenus;0.9875;Odobenus rosmarus;0.7375
496;Jalisco_and_Colima_Coast_307;Adultos Lutjanu;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Perciformes;0.95;Lutjanidae;0.9875;Lutjanus;0.9750000000000001;Lutjanus guttatus;0.2125
497;Jalisco_and_Colima_Coast_307;Anguilas y more;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9750000000000001;Anguilliformes;0.9625;Anguillidae;0.2375;Anguilla;0.2375;rostrata;0.2125
498;Jalisco_and_Colima_Coast_307;Aves marinas;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.2125;Sulidae;0.2125;Sula;0.2;leucogaster;0.2
499;Jalisco_and_Colima_Coast_307;Braquiuros;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9875;Decapoda;0.9875;Portunidae;0.2125;Cancer;0.2375;Cancer pagurus;0.225
500;Jalisco_and_Colima_Coast_307;Carángidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Carangiformes;0.9;Carangidae;0.9824999999999999;Caranx;0.225;hippos;0.2125
501;Jalisco_and_Colima_Coast_307;Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
502;Jalisco_and_Colima_Coast_307;Dorado;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.4;Coryphaenidae;0.9824999999999999;Coryphaena;0.9824999999999999;Coryphaena hippurus;0.7375
503;Jalisco_and_Colima_Coast_307;Equinodermos;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.6375;Cidaroida;0.2125;Cidaridae;0.2;Strongylocentrotus;0.225;Strongylocentrotus purpuratus;0.225
504;Jalisco_and_Colima_Coast_307;Escómbridos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Scombriformes;0.7075;Scombridae;0.745;Thunnus;0.2425;Thunnus albacares;0.2375
505;Jalisco_and_Colima_Coast_307;Estomatópodos;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.7375;Stomatopoda;0.7375;;0.0;;0.0;;0.0
506;Jalisco_and_Colima_Coast_307;Fitoplancton;Eukarya;0.25;"Bacillariophyta; Dinoflagellata; Haptophyta";0.2375;"Bacillariophyceae; Dinophyceae; Coccolithophyceae";0.225;Multiple;0.2125;Multiple;0.2125;"Thalassiosira; Chaetoceros; Ceratium";0.2125;Multiple species;0.2
507;Jalisco_and_Colima_Coast_307;Gasterosteidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9924999999999999;Gasterosteiformes;0.95;Gasterosteidae;0.9875;Gasterosteus;0.4375;Gasterosteus aculeatus;0.225
508;Jalisco_and_Colima_Coast_307;Gerreidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9850000000000001;Perciformes;0.65;Gerreidae;0.9875;Eucinostomus;0.225;currani;0.2125
509;Jalisco_and_Colima_Coast_307;Haemúlidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9924999999999999;Perciformes;0.4375;Haemulidae;0.9875;Haemulon;0.2125;Anisotremus interruptus;0.1625
510;Jalisco_and_Colima_Coast_307;Infauna;Animalia;0.975;Annelida;0.4;Polychaeta;0.38749999999999996;Capitellida;0.225;Capitellidae;0.2375;Capitella;0.2375;Capitella capitata;0.225
511;Jalisco_and_Colima_Coast_307;Juveniles Lutja;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Perciformes;0.9375;Lutjanidae;0.975;Lutjanus;0.9624999999999999;Lutjanus guttatus;0.175
512;Jalisco_and_Colima_Coast_307;Mamíferos marin;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.4975;Delphinidae;0.2475;Tursiops;0.245;Tursiops truncatus;0.2375
513;Jalisco_and_Colima_Coast_307;Moluscos;Animalia;1.0;Mollusca;1.0;Bivalvia;0.4125;Venerida;0.2;Veneridae;0.2;Argopecten;0.175;Venerupis philippinarum;0.175
514;Jalisco_and_Colima_Coast_307;Ophidiidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9850000000000001;Ophidiiformes;0.97;Ophidiidae;0.9875;Lepophidium;0.225;prorates;0.2125
515;Jalisco_and_Colima_Coast_307;Otros crustáceo;Animalia;1.0;Arthropoda;1.0;Crustacea;0.5;Decapoda;0.175;;0.0;;0.0;;0.0
516;Jalisco_and_Colima_Coast_307;Otros lutjánido;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.7;Lutjanidae;0.9875;Lutjanus;0.25;spp.;0.2
517;Jalisco_and_Colima_Coast_307;Otros macroinve;Animalia;0.95;Annelida;0.45;Polychaeta;0.425;;0.0;;0.0;;0.0;;0.0
518;Jalisco_and_Colima_Coast_307;Otros peces;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9850000000000001;Clupeiformes;0.225;Clupeidae;0.225;Sardinops;0.225;Sardinops sagax;0.15
519;Jalisco_and_Colima_Coast_307;Peneidos;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.995;Decapoda;0.995;Penaeidae;0.9875;Litopenaeus;0.4;Litopenaeus vannamei;0.3875
520;Jalisco_and_Colima_Coast_307;Picudos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Istiophoriformes;0.25;Istiophoridae;0.25;Sphyraena;0.2475;Multiple species;0.2125
521;Jalisco_and_Colima_Coast_307;Pleuronéctidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9850000000000001;Pleuronectiformes;0.9875;Pleuronectidae;0.475;Paralichthys;0.4;californicus;0.2125
522;Jalisco_and_Colima_Coast_307;Pulpo;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.7375;Octopodidae;0.6875;Octopus;0.6875;vulgaris;0.2125
523;Jalisco_and_Colima_Coast_307;Rayas;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rajiformes;0.4875;Dasyatidae;0.225;Hypanus;0.225;americanus;0.2125
524;Jalisco_and_Colima_Coast_307;Sardinas;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Clupeiformes;0.985;Clupeidae;0.995;Sardinops;0.7;Sardinops sagax;0.4875
525;Jalisco_and_Colima_Coast_307;Sciánidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Acanthuriformes;0.4625;Sciaenidae;0.9875;Cynoscion;0.38749999999999996;Cynoscion othonopterus;0.15
526;Jalisco_and_Colima_Coast_307;Serranidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Perciformes;0.95;Serranidae;0.9875;Mycteroperca;0.225;Mycteroperca rosacea;0.2
527;Jalisco_and_Colima_Coast_307;Sierra;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Scombriformes;0.96;Scombridae;0.9924999999999999;Scomberomorus;0.9875;Scomberomorus sierra;0.4875
528;Jalisco_and_Colima_Coast_307;Synodontidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Aulopiformes;0.9375;Synodontidae;0.9625;Synodus;0.4;foetens;0.2125
529;Jalisco_and_Colima_Coast_307;Tetraodóntidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Tetraodontiformes;0.985;Tetraodontidae;0.9924999999999999;Sphoeroides;0.425;Sphoeroides annulatus;0.2125
530;Jalisco_and_Colima_Coast_307;Tiburones;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.7475;Carcharhiniformes;0.2375;Carcharhinidae;0.2375;Carcharhinus;0.235;Carcharhinus falciformis;0.225
531;Jalisco_and_Colima_Coast_307;Tortugas marina;Animalia;1.0;Chordata;1.0;Reptilia;0.9975;Testudines;0.9975;Cheloniidae;0.6875;Chelonia;0.4625;Chelonia mydas;0.2125
532;Jalisco_and_Colima_Coast_307;Zooplancton;Animalia;0.975;Arthropoda;0.725;Copepoda;0.6625000000000001;Calanoida;0.4375;Calanidae;0.2125;Calanus;0.2375;Calanus finmarchicus;0.225
533;Jurien_Bay_456;Bait;Animalia;0.7375;Chordata;0.7375;Actinopterygii;0.7;Clupeiformes;0.65;Clupeidae;0.475;Sardinops;0.42500000000000004;Sardinops sagax;0.4
534;Jurien_Bay_456;Baldchin grouper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.7375;Labridae;0.7375;Choerodon;0.7375;Choerodon rubescens;0.5
535;Jurien_Bay_456;Breaksea cod;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.675;Serranidae;0.7125;Epinephelides;0.375;Epinephelides armatus;0.25
536;Jurien_Bay_456;Carnivorous Jellyfish;Animalia;1.0;Cnidaria;0.995;Scyphozoa;0.7124999999999999;Semaeostomeae;0.2125;Ulmaridae;0.1875;Aurelia;0.2;aurita;0.2
537;Jurien_Bay_456;Chaetognaths;Animalia;1.0;Chaetognatha;1.0;Sagittoidea;0.575;Phragmophora;0.2125;Sagittidae;0.6375;Sagitta;0.6499999999999999;Sagitta setosa;0.2125
538;Jurien_Bay_456;Corraline algae;Plantae;0.725;Rhodophyta;0.975;Florideophyceae;0.4625;Corallinales;0.9125;Corallinaceae;0.4125;Lithothamnion;0.2;Lithothamnion glaciale;0.2
539;Jurien_Bay_456;Cuttlefish;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.9624999999999999;Sepiidae;0.925;Sepia;0.8375;Sepia apama;0.2
540;Jurien_Bay_456;Dead Carcasses;Animalia;0.25;Chordata;0.25;Actinopterygii;0.25;Perciformes;0.175;Sparidae;0.225;Chrysophrys;0.2;Chrysophrys auratus;0.1875
541;Jurien_Bay_456;Deposit feed. invert.;Animalia;1.0;Annelida;0.475;Polychaeta;0.45;Capitellida;0.375;Arenicolidae;0.2375;Arenicola;0.25;Arenicola marina;0.225
