QueryInput;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;Node name;IsAlive
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Large mobile herb. invert.;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Large Zooplankton;True
Panulirus cygnus;Panulirus cygnus;382893;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456.scor;Lobster - Adolescent;True
Panulirus cygnus;Panulirus cygnus;382893;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456.scor;Lobster Adult;True
Panulirus cygnus;Panulirus cygnus;382893;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456.scor;Lobster- Juvenile;True
Panulirus cygnus;Panulirus cygnus;382893;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456.scor;Lobster-post puerulus;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Jurien_Bay_456.scor;Low algae;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR benthopelagic carnivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR pelagic zooplankton Feed.;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR reef aa. zooplankton feed;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR reef ass. carnivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR reef ass. herbivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR reef ass. omnivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR reef ass. zoobenthos feed.;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR sand ass. carnivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR sand ass. omnivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR sand ass. zoobenthos feed.;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR seagrass ass. carnivore;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;NDR seagrass ass. omnivore;True
11718;Octopoda;11718;Order;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;;;;Jurien_Bay_456.scor;Octopus;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Jurien_Bay_456.scor;Perenial seagrasses;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Photo. corals/sponges;True
Pagrus auratus;Pagrus auratus;398546;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagrus;Pagrus auratus;Jurien_Bay_456.scor;Pink snapper;True
368409;Batoidea;368409;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;;;;;Jurien_Bay_456.scor;Rays;True
Haliotis roei;Haliotis roei;445351;Species;accepted;Animalia;Mollusca;Gastropoda;Lepetellida;Haliotidae;Haliotis;Haliotis roei;Jurien_Bay_456.scor;Roe abalone;True
Sargassum;Sargassum;144132;Genus;accepted;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;;Jurien_Bay_456.scor;Sargassum;True
231386;Otariidae;231386;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;;;Jurien_Bay_456.scor;Sea lions;True
2689;Testudines;2689;Order;accepted;Animalia;Chordata;;Testudines;;;;Jurien_Bay_456.scor;Sea turtles;True
105;Bivalvia;105;Class;accepted;Animalia;Mollusca;Bivalvia;;;;;Jurien_Bay_456.scor;Sessile bivalves;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Sessile epibenthos;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Jurien_Bay_456.scor;Small coastal sharks;True
101;Gastropoda;101;Class;accepted;Animalia;Mollusca;Gastropoda;;;;;Jurien_Bay_456.scor;Small Gastropods;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Small mobil epifauna;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Small mobile herbivores;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Jurien_Bay_456.scor;Small Zooplankton;True
325342;Decapodiformes;325342;Superorder;accepted;Animalia;Mollusca;Cephalopoda;;;;;Jurien_Bay_456.scor;Squid;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Jurien_Bay_456.scor;Surface diving birds;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Jurien_Bay_456.scor;Turfs;True
273531;Bodianus frenchii;273531;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Bodianus;Bodianus frenchii;Jurien_Bay_456.scor;Western foxfish;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;bathydem S inv;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;bathydem S pred;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Mauritania_650.scor;cephalopodes comm;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Mauritania_650.scor;cephalopodes non-comm;True
125523;Carangidae;125523;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;;;Mauritania_650.scor;chinchards;True
125464;Clupeidae;125464;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;;;Mauritania_650.scor;clupeides;True
1066;Crustacea;1066;Subphylum;accepted;Animalia;Arthropoda;;;;;;Mauritania_650.scor;crustaces comm;True
1066;Crustacea;1066;Subphylum;accepted;Animalia;Arthropoda;;;;;;Mauritania_650.scor;crustaces non-comm;True
2688;Cetacea;2688;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Mauritania_650.scor;dauphins;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;dem L inv;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;dem L pred;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;dem M inv;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;dem M pred;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;dem S inv;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;dem S pred;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;macrobenthos;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;macrozooplancton;True
Scomber;Scomber;126063;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;;Mauritania_650.scor;maquereau;True
Merluccius;Merluccius;125762;Genus;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;;Mauritania_650.scor;merlu;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;meso zooplancton;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;mesopel inv;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;mesopel pred;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;micro zooplancton;True
125546;Mugilidae;125546;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;;;Mauritania_650.scor;mugilides;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Mauritania_650.scor;oiseaux;True
Orcinus orca;Orcinus orca;137102;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Orcinus;Orcinus orca;Mauritania_650.scor;orque;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;pel L inv;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;pel L pred;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mauritania_650.scor;pel M planc;True
368409;Batoidea;368409;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;;;;;Mauritania_650.scor;raie M;True
125571;Trichiuridae;125571;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Trichiuridae;;;Mauritania_650.scor;sabres;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Mauritania_650.scor;Selaciens L inv;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Mauritania_650.scor;Selaciens L pred;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Mauritania_650.scor;sparides comm;True
125559;Scombridae;125559;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;Mauritania_650.scor;thon cotier;True
125559;Scombridae;125559;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;Mauritania_650.scor;thon hauturier;True
Micropogonias undulatus;Micropogonias undulatus;151158;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;Mississippi_River_Delta_779.scor;adult Atlantic croaker;True
Anchoa mitchilli;Anchoa mitchilli;158699;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Mississippi_River_Delta_779.scor;adult bay anchovy;True
Pogonias cromis;Pogonias cromis;159333;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;Mississippi_River_Delta_779.scor;adult black drum;True
Ictalurus furcatus;Ictalurus furcatus;275329;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;Mississippi_River_Delta_779.scor;adult blue catfish;True
Callinectes sapidus;Callinectes sapidus;107379;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Mississippi_River_Delta_779.scor;adult blue crab;True
1809216;Penaeus (Farfantepenaeus) aztecus;1809216;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Farfantepenaeus) aztecus;Mississippi_River_Delta_779.scor;adult brown shrimp;True
Dorosoma cepedianum;Dorosoma cepedianum;159600;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;Mississippi_River_Delta_779.scor;adult gizzard shad;True
Lutjanus griseus;Lutjanus griseus;159797;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;Mississippi_River_Delta_779.scor;adult grey snapper;True
Brevoortia patronus;Brevoortia patronus;275500;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Brevoortia;Brevoortia patronus;Mississippi_River_Delta_779.scor;adult gulf menhaden;True
1805509;Acipenser desotoi;1805509;Species;accepted;Animalia;Chordata;Chondrostei;Acipenseriformes;Acipenseridae;Acipenser;Acipenser desotoi;Mississippi_River_Delta_779.scor;adult gulf sturgeon;True
Micropterus salmoides;Micropterus salmoides;151295;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;Mississippi_River_Delta_779.scor;adult largemouth bass;True
Lagodon rhomboides;Lagodon rhomboides;159249;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;Mississippi_River_Delta_779.scor;adult pinfish;True
Sciaenops ocellatus;Sciaenops ocellatus;159335;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;Mississippi_River_Delta_779.scor;adult red drum;True
Cynoscion arenarius;Cynoscion arenarius;276077;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion arenarius;Mississippi_River_Delta_779.scor;adult sand seatrout;True
154659;Ariidae;154659;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;;;Mississippi_River_Delta_779.scor;adult sea catfish;True
Carcharhinus leucas;Carcharhinus leucas;105792;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus leucas;Mississippi_River_Delta_779.scor;adult sharks;True
Archosargus probatocephalus;Archosargus probatocephalus;159238;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;Mississippi_River_Delta_779.scor;adult sheepshead;True
Bairdiella chrysoura;Bairdiella chrysoura;159303;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysoura;Mississippi_River_Delta_779.scor;adult silver perch;True
Paralichthys lethostigma;Paralichthys lethostigma;158829;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Mississippi_River_Delta_779.scor;adult southern flounder;True
Leiostomus xanthurus;Leiostomus xanthurus;159322;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;Mississippi_River_Delta_779.scor;adult spot;True
Cynoscion nebulosus;Cynoscion nebulosus;159312;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779.scor;adult spotted seatrout;True
Mugil cephalus;Mugil cephalus;126983;Species;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Mississippi_River_Delta_779.scor;adult striped mullet;True
Lepomis;Lepomis;151289;Genus;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;;Mississippi_River_Delta_779.scor;adult sunfishes;True
Dorosoma petenense;Dorosoma petenense;276310;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma petenense;Mississippi_River_Delta_779.scor;adult threadfin shad;True
1809210;Penaeus (Litopenaeus) setiferus;1809210;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Litopenaeus) setiferus;Mississippi_River_Delta_779.scor;adult white shrimp;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Mississippi_River_Delta_779.scor;Benthic algae;True
1065;Arthropoda;1065;Phylum;accepted;Animalia;Arthropoda;;;;;;Mississippi_River_Delta_779.scor;benthic crustaceans;True
Tursiops truncatus;Tursiops truncatus;137111;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;Mississippi_River_Delta_779.scor;dolphins;True
107032;Palaemon;107032;Genus;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemon;;Mississippi_River_Delta_779.scor;grass shrimp;True
Anchoa mitchilli;Anchoa mitchilli;158699;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Mississippi_River_Delta_779.scor;juvenile bay anchovy;True
Pogonias cromis;Pogonias cromis;159333;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;Mississippi_River_Delta_779.scor;juvenile black drum;True
Ictalurus furcatus;Ictalurus furcatus;275329;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;Mississippi_River_Delta_779.scor;juvenile blue catfish;True
Callinectes sapidus;Callinectes sapidus;107379;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Mississippi_River_Delta_779.scor;juvenile blue crab;True
1809216;Penaeus (Farfantepenaeus) aztecus;1809216;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Farfantepenaeus) aztecus;Mississippi_River_Delta_779.scor;juvenile brown shrimp;True
Micropogonias undulatus;Micropogonias undulatus;151158;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;Mississippi_River_Delta_779.scor;juvenile croaker;True
Dorosoma cepedianum;Dorosoma cepedianum;159600;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;Mississippi_River_Delta_779.scor;juvenile gizzard shad;True
Lutjanus griseus;Lutjanus griseus;159797;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;Mississippi_River_Delta_779.scor;juvenile grey snapper;True
1805509;Acipenser desotoi;1805509;Species;accepted;Animalia;Chordata;Chondrostei;Acipenseriformes;Acipenseridae;Acipenser;Acipenser desotoi;Mississippi_River_Delta_779.scor;juvenile gulf sturgeon;True
Micropterus salmoides;Micropterus salmoides;151295;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;Mississippi_River_Delta_779.scor;juvenile largemouth bass;True
Brevoortia patronus;Brevoortia patronus;275500;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Brevoortia;Brevoortia patronus;Mississippi_River_Delta_779.scor;juvenile menhaden;True
Lagodon rhomboides;Lagodon rhomboides;159249;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;Mississippi_River_Delta_779.scor;juvenile pinfish;True
Sciaenops ocellatus;Sciaenops ocellatus;159335;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;Mississippi_River_Delta_779.scor;juvenile red drum;True
Cynoscion arenarius;Cynoscion arenarius;276077;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion arenarius;Mississippi_River_Delta_779.scor;juvenile sand seatrout;True
154659;Ariidae;154659;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;;;Mississippi_River_Delta_779.scor;juvenile sea catfish;True
Carcharhinus leucas;Carcharhinus leucas;105792;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus leucas;Mississippi_River_Delta_779.scor;juvenile sharks;True
Archosargus probatocephalus;Archosargus probatocephalus;159238;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;Mississippi_River_Delta_779.scor;juvenile sheepshead;True
Bairdiella chrysoura;Bairdiella chrysoura;159303;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysoura;Mississippi_River_Delta_779.scor;juvenile silver perch;True
Paralichthys lethostigma;Paralichthys lethostigma;158829;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Mississippi_River_Delta_779.scor;juvenile southern flounder;True
Leiostomus xanthurus;Leiostomus xanthurus;159322;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;Mississippi_River_Delta_779.scor;juvenile spot;True
Cynoscion nebulosus;Cynoscion nebulosus;159312;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;Mississippi_River_Delta_779.scor;juvenile spotted seatrout;True
Mugil cephalus;Mugil cephalus;126983;Species;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Mississippi_River_Delta_779.scor;juvenile striped mullet;True
Lepomis;Lepomis;151289;Genus;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;;Mississippi_River_Delta_779.scor;juvenile sunfishes;True
Dorosoma petenense;Dorosoma petenense;276310;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma petenense;Mississippi_River_Delta_779.scor;juvenile threadfin shad;True
1809210;Penaeus (Litopenaeus) setiferus;1809210;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Litopenaeus) setiferus;Mississippi_River_Delta_779.scor;juvenile white shrimp;True
Lepidochelys kempii;Lepidochelys kempii;137208;Species;accepted;Animalia;Chordata;;Testudines;Cheloniidae;Lepidochelys;Lepidochelys kempii;Mississippi_River_Delta_779.scor;Kemp Ridley sea turtle;True
Fundulus;Fundulus;159292;Genus;accepted;Animalia;Chordata;Teleostei;Cyprinodontiformes;Fundulidae;Fundulus;;Mississippi_River_Delta_779.scor;killifishes;True
51;Mollusca;51;Phylum;accepted;Animalia;Mollusca;;;;;;Mississippi_River_Delta_779.scor;mollusks;True
107414;Rhithropanopeus harrisii;107414;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Panopeidae;Rhithropanopeus;Rhithropanopeus harrisii;Mississippi_River_Delta_779.scor;mud crabs;True
1130;Decapoda;1130;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Mississippi_River_Delta_779.scor;other shrimp;True
140417;Stramonita haemastoma;140417;Species;accepted;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Stramonita;Stramonita haemastoma;Mississippi_River_Delta_779.scor;oyster drill;True
206;Pteriomorphia;206;Infraclass;accepted;Animalia;Mollusca;Bivalvia;;;;;Mississippi_River_Delta_779.scor;oyster spat;True
140657;Crassostrea virginica;140657;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779.scor;sack oyster;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Mississippi_River_Delta_779.scor;sea birds;True
140657;Crassostrea virginica;140657;Species;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea virginica;Mississippi_River_Delta_779.scor;seed oyster;True
125438;Atherinidae;125438;Family;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;;;Mississippi_River_Delta_779.scor;silversides;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mississippi_River_Delta_779.scor;Zoobenthos;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mississippi_River_Delta_779.scor;Zooplankton;True
Anatidae;Anatidae;136973;Family;accepted;Animalia;Chordata;Aves;Anseriformes;Anatidae;;;Mount_St_Michel_Bay_742.scor;anatidés;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Mount_St_Michel_Bay_742.scor;céphalopodes;True
137722;Crepidula;137722;Genus;accepted;Animalia;Mollusca;Gastropoda;Littorinimorpha;Calyptraeidae;Crepidula;;Mount_St_Michel_Bay_742.scor;Crepidule;True
1065;Arthropoda;1065;Phylum;accepted;Animalia;Arthropoda;;;;;;Mount_St_Michel_Bay_742.scor;gros crustacés;True
206;Pteriomorphia;206;Infraclass;accepted;Animalia;Mollusca;Bivalvia;;;;;Mount_St_Michel_Bay_742.scor;huîtres;True
206;Pteriomorphia;206;Infraclass;accepted;Animalia;Mollusca;Bivalvia;;;;;Mount_St_Michel_Bay_742.scor;huîtres2;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Mount_St_Michel_Bay_742.scor;juvenile cephal;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Mount_St_Michel_Bay_742.scor;juvéniles poiss;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mount_St_Michel_Bay_742.scor;macrobenthos;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mount_St_Michel_Bay_742.scor;Macrobenthos2;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Mount_St_Michel_Bay_742.scor;Macrophytes;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mount_St_Michel_Bay_742.scor;Meiobenthos;True
105;Bivalvia;105;Class;accepted;Animalia;Mollusca;Bivalvia;;;;;Mount_St_Michel_Bay_742.scor;Moules;True
Ovis;Ovis;993625;Genus;accepted;Animalia;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;;Mount_St_Michel_Bay_742.scor;mouton;True
125546;Mugilidae;125546;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;;;Mount_St_Michel_Bay_742.scor;Mulets;True
Aves;Aves;1836;Class;accepted;Animalia;Chordata;Aves;;;;;Mount_St_Michel_Bay_742.scor;oiseaux limicol;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mount_St_Michel_Bay_742.scor;petites espèces;True
148736;Pinnipedia;148736;Infraorder;accepted;Animalia;Chordata;Mammalia;Carnivora;;;;Mount_St_Michel_Bay_742.scor;phoques;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Mount_St_Michel_Bay_742.scor;poissons adulte;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Mount_St_Michel_Bay_742.scor;zooplancton her;True
Engraulis encrasicolus;Engraulis encrasicolus;126426;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Aegean_495.scor;Adult anchovy;True
Sardina pilchardus;Sardina pilchardus;126421;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardina;Sardina pilchardus;North_Aegean_495.scor;Adult sardine;True
Lophius;Lophius;125802;Genus;accepted;Animalia;Chordata;Teleostei;Lophiiformes;Lophiidae;Lophius;;North_Aegean_495.scor;Anglerfish;True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;North_Aegean_495.scor;Benthic cephalopods;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;North_Aegean_495.scor;Benthic invert. (no crustacea);True
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;North_Aegean_495.scor;Benthopelagic cephalopods;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;BepeFish;True
1130;Decapoda;1130;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;North_Aegean_495.scor;Crabs;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;DemeFish1;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;North_Aegean_495.scor;DemeFish2;True
