;file_name;node;kingdom_best_claude;kingdom_best_claude_score;phylum_best_claude;phylum_best_claude_score;class_best_claude;class_best_claude_score;order_best_claude;order_best_claude_score;family_best_claude;family_best_claude_score;genus_best_claude;genus_best_claude_score;species_best_claude;species_best_claude_score
450;Gulf_of_California_450;Totoaba macdonaldi (ADULTS);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.3;Sciaenidae;0.925;Totoaba;1.0;Totoaba macdonaldi;0.75
451;Gulf_of_California_450;Totoaba macdonaldi (JUVENILES);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Totoaba;1.0;Totoaba macdonaldi;0.75
452;Gulf_of_California_450;Zalophus californianus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Zalophus;1.0;Zalophus californianus;0.75
453;Gulf_of_California_450;Zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.5;Acartiidae;0.25;Acartia;0.25;Calanus pacificus;0.225
454;Hudson_Bay_446;Arctic Char;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;1.0;Salmonidae;1.0;Salvelinus;1.0;Salvelinus alpinus;0.75
455;Hudson_Bay_446;Atlantic Salmon;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;1.0;Salmonidae;1.0;Salmo;1.0;Salmo salar;0.75
456;Hudson_Bay_446;Bearded Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;0.75;Erignathus;1.0;Erignathus barbatus;0.7
457;Hudson_Bay_446;Beluga E;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.75
458;Hudson_Bay_446;Beluga James;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.75
459;Hudson_Bay_446;Beluga W;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.75
460;Hudson_Bay_446;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.45;Mytilidae;0.45;Mytilus;0.45;Mya truncata;0.225
461;Hudson_Bay_446;Bowhead;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Balaenidae;1.0;Balaena;1.0;Balaena mysticetus;0.75
462;Hudson_Bay_446;Brackish Fish;;;;;;;;;;;;;;
463;Hudson_Bay_446;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;1.0;Osmeridae;1.0;Mallotus;1.0;Mallotus villosus;0.75
464;Hudson_Bay_446;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
465;Hudson_Bay_446;Copepods;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Multiple;0.05;;;;;;
466;Hudson_Bay_446;Crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.45;Decapoda;0.2375;Pandalidae;0.23;Pandalus;0.2325;Pandalus borealis;0.235
467;Hudson_Bay_446;Echinoderms;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.75;Camarodonta;0.475;Strongylocentrotidae;0.75;Strongylocentrotus;0.75;Strongylocentrotus droebachiensis;0.5
468;Hudson_Bay_446;Euphausids;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Euphausiacea;1.0;Euphausiidae;0.25;Thysanoessa;0.2125;Thysanoessa raschii;0.225
469;Hudson_Bay_446;Gadiformes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.2;;;;
470;Hudson_Bay_446;Harbour Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Phoca;1.0;Phoca vitulina;0.75
471;Hudson_Bay_446;Harp seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Pagophilus;1.0;Pagophilus groenlandicus;0.75
472;Hudson_Bay_446;Ice Algae;Chromista;0.5249999999999999;Bacillariophyta;0.45;Coscinodiscophyceae;0.2;"Fragilariales; Peridiniales";0.1;Melosiraceae;0.2125;Melosira;0.225;Melosira arctica;0.2125
473;Hudson_Bay_446;Ice Detritus;;;;;;;;;;;;;;
474;Hudson_Bay_446;Killer Whale;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;1.0;Orcinus;1.0;Orcinus orca;0.75
475;Hudson_Bay_446;MacroZooplankton;Animalia;1.0;Multiple;0.075;Multiple;0.075;;;;;;;;
476;Hudson_Bay_446;Marine Worms;Animalia;1.0;Annelida;1.0;Polychaeta;1.0;Phyllodocida;0.75;Nereididae;0.75;Alitta;0.2375;virens;0.2375
477;Hudson_Bay_446;MicroZooplankton;Animalia;0.225;Ciliophora;0.45;Dinophyceae;0.2;Tintinnida;0.225;Strombidiidae;0.2;Oxyrrhis;0.2;Oxyrrhis marina;0.2
478;Hudson_Bay_446;Narwhal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Monodon;1.0;Monodon monoceros;0.75
479;Hudson_Bay_446;Other Benthos;Animalia;1.0;Mollusca;0.225;Bivalvia;0.225;Venerida;0.2125;Tellinidae;0.225;Macoma;0.2375;Macoma balthica;0.2375
480;Hudson_Bay_446;Other Marine Fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.2125;Gadidae;0.225;Gadus;0.2125;Gadus morhua;0.2
481;Hudson_Bay_446;Other MesoZooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.75;Calanus;0.7125;finmarchicus;0.2125
482;Hudson_Bay_446;Pelagic Detritus;;;;;;;;;;;;;;
483;Hudson_Bay_446;Polar Bear Foxe;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.7124999999999999
484;Hudson_Bay_446;Polar Bear WHB;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.7124999999999999
485;Hudson_Bay_446;Primary Production;Chromista;0.425;Bacillariophyta;0.225;Bacillariophyceae;0.225;Multiple;0.075;Multiple;0.075;Multiple;0.05;Multiple species;0.05
486;Hudson_Bay_446;Ringed Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Pusa;1.0;Pusa hispida;0.75
487;Hudson_Bay_446;SH Polar Bear;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
488;Hudson_Bay_446;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Ammodytidae;1.0;Ammodytes;1.0;Ammodytes americanus;0.2125
489;Hudson_Bay_446;Sculpins/ Zoarcids;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.75;Cottidae;0.25;Myoxocephalus;0.175;Myoxocephalus scorpioides;0.15
490;Hudson_Bay_446;Seabirds;;;;;;;;;;;;;;
491;Hudson_Bay_446;Sharks/Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
492;Hudson_Bay_446;Walrus N;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
493;Hudson_Bay_446;Walrus S;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
494;Jalisco_and_Colima_Coast_307;Adultos Lutjanu;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus guttatus;0.2125
495;Jalisco_and_Colima_Coast_307;Anguilas y more;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Anguilliformes;1.0;Anguillidae;0.2125;Anguilla;0.1875;rostrata;0.1
496;Jalisco_and_Colima_Coast_307;Aves marinas;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.225;Sulidae;0.2375;Sula;0.225;leucogaster;0.2125
497;Jalisco_and_Colima_Coast_307;Braquiuros;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;0.225;Callinectes;0.2375;Callinectes arcuatus;0.23
498;Jalisco_and_Colima_Coast_307;Carángidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;1.0;Carangidae;1.0;Caranx;0.2;hippos;0.225
499;Jalisco_and_Colima_Coast_307;Detritus;;;;;;;;;;;;;;
500;Jalisco_and_Colima_Coast_307;Dorado;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.35;Coryphaenidae;1.0;Coryphaena;1.0;Coryphaena hippurus;0.75
501;Jalisco_and_Colima_Coast_307;Equinodermos;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.725;Cidaroida;0.225;Cidaridae;0.2375;Eucidaris;0.2375;Eucidaris thouarsii;0.2125
502;Jalisco_and_Colima_Coast_307;Escómbridos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Scombridae;0.75;Thunnus;0.15;Thunnus albacares;0.125
503;Jalisco_and_Colima_Coast_307;Estomatópodos;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.75;Stomatopoda;0.75;;;;;;
504;Jalisco_and_Colima_Coast_307;Fitoplancton;Eukarya;0.2125;"Bacillariophyta; Dinoflagellata; Haptophyta";0.225;"Bacillariophyceae; Dinophyceae; Coccolithophyceae";0.225;Thalassiosirales;0.2;Thalassiosiraceae;0.2;Thalassiosira;0.225;Multiple species;0.125
505;Jalisco_and_Colima_Coast_307;Gasterosteidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gasterosteiformes;1.0;Gasterosteidae;1.0;Gasterosteus;0.5;Gasterosteus aculeatus;0.15
506;Jalisco_and_Colima_Coast_307;Gerreidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5249999999999999;Gerreidae;1.0;Diapterus;0.225;Diapterus peruvianus;0.2
507;Jalisco_and_Colima_Coast_307;Haemúlidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Haemulidae;1.0;Haemulon;0.2375;Anisotremus interruptus;0.225
508;Jalisco_and_Colima_Coast_307;Infauna;Animalia;1.0;Annelida;0.45;Polychaeta;0.45;Capitellida;0.2125;Capitellidae;0.225;Capitella;0.2125;Capitella capitata;0.2
509;Jalisco_and_Colima_Coast_307;Juveniles Lutja;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus guttatus;0.2125
510;Jalisco_and_Colima_Coast_307;Mamíferos marin;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Delphinidae;0.25;Tursiops;0.225;Tursiops truncatus;0.2
511;Jalisco_and_Colima_Coast_307;Moluscos;Animalia;1.0;Mollusca;1.0;Bivalvia;0.5;Pectinida;0.25;Pectinidae;0.25;Argopecten;0.25;Argopecten ventricosus;0.2
512;Jalisco_and_Colima_Coast_307;Ophidiidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Ophidiiformes;1.0;Ophidiidae;1.0;Lepophidium;0.2;Ophidion spp.;0.15
513;Jalisco_and_Colima_Coast_307;Otros crustáceo;;;;;;;;;;;;;;
514;Jalisco_and_Colima_Coast_307;Otros lutjánido;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6375;Lutjanidae;1.0;Lutjanus;0.2;spp.;0.15
515;Jalisco_and_Colima_Coast_307;Otros macroinve;;;;;;;;;;;;;;
516;Jalisco_and_Colima_Coast_307;Otros peces;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.2125;Clupeidae;0.225;Sardinops;0.2;Sardinops sagax;0.1875
517;Jalisco_and_Colima_Coast_307;Peneidos;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;0.45;Litopenaeus vannamei;0.425
518;Jalisco_and_Colima_Coast_307;Picudos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Sphyraeniformes;0.2375;Sphyraenidae;0.2375;Sphyraena;0.2125;Multiple species;0.15
519;Jalisco_and_Colima_Coast_307;Pleuronéctidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.25;Paralichthys;0.45;Paralichthys californicus;0.2
520;Jalisco_and_Colima_Coast_307;Pulpo;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.675;Octopodidae;0.75;Octopus;0.75;Octopus vulgaris;0.1875
521;Jalisco_and_Colima_Coast_307;Rayas;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.425;Dasyatidae;0.225;Hypanus;0.2125;americanus;0.1875
522;Jalisco_and_Colima_Coast_307;Sardinas;;;;;;;;;;;;;;
523;Jalisco_and_Colima_Coast_307;Sciánidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Sciaenidae;1.0;Cynoscion;0.45;Cynoscion othonopterus;0.2125
524;Jalisco_and_Colima_Coast_307;Serranidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Serranidae;1.0;Epinephelus;0.225;Mycteroperca rosacea;0.2
525;Jalisco_and_Colima_Coast_307;Sierra;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomberomorus;1.0;Scomberomorus sierra;0.5
526;Jalisco_and_Colima_Coast_307;Synodontidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Aulopiformes;1.0;Synodontidae;1.0;Synodus;0.5;foetens;0.175
527;Jalisco_and_Colima_Coast_307;Tetraodóntidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Tetraodontiformes;1.0;Tetraodontidae;1.0;Sphoeroides;0.45;Sphoeroides annulatus;0.2125
528;Jalisco_and_Colima_Coast_307;Tiburones;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.25;Carcharhinidae;0.25;Carcharhinus;0.25;Carcharhinus falciformis;0.175
529;Jalisco_and_Colima_Coast_307;Tortugas marina;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;0.75;Chelonia;0.5;Chelonia mydas;0.25
530;Jalisco_and_Colima_Coast_307;Zooplancton;;;;;;;;;;;;;;
531;Jurien_Bay_456;Bait;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.75;Clupeidae;0.5;Sardinops;0.5;Sardinops sagax;0.5
532;Jurien_Bay_456;Baldchin grouper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Labridae;0.75;Choerodon;0.75;Choerodon rubescens;0.5
533;Jurien_Bay_456;Breaksea cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Serranidae;0.75;Epinephelides;0.4675;armatus;0.23
534;Jurien_Bay_456;Carnivorous Jellyfish;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.75;Semaeostomeae;0.2125;Ulmaridae;0.225;Aurelia;0.2375;aurita;0.2375
535;Jurien_Bay_456;Chaetognaths;Animalia;1.0;Chaetognatha;1.0;Sagittoidea;0.7124999999999999;Phragmophora;0.23;Sagittidae;0.675;Sagitta;0.7124999999999999;Sagitta elegans (representative);0.1875
536;Jurien_Bay_456;Corraline algae;Plantae;0.675;Rhodophyta;1.0;Florideophyceae;0.475;Corallinales;1.0;Corallinaceae;0.44999999999999996;Lithothamnion;0.225;Lithothamnion glaciale;0.2125
537;Jurien_Bay_456;Cuttlefish;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;1.0;Sepiidae;1.0;Sepia;1.0;Sepia apama;0.2125
538;Jurien_Bay_456;Dead Carcasses;;;;;;;;;;;;;;
539;Jurien_Bay_456;Deposit feed. invert.;Animalia;1.0;Annelida;0.475;Polychaeta;0.45;Capitellida;0.425;Capitellidae;0.225;Capitella;0.2125;Capitella capitata;0.2
540;Jurien_Bay_456;Detached algae other;Plantae;0.25;Ochrophyta;0.45;Phaeophyceae;0.45;Laminariales;0.45;Lessoniaceae;0.2;Ecklonia;0.2125;Ecklonia radiata;0.2125
541;Jurien_Bay_456;Detached brown algae;Chromista;0.5249999999999999;Ochrophyta;0.9;Phaeophyceae;0.9;Laminariales;0.2;Lessoniaceae;0.175;Ecklonia;0.15;Ecklonia radiata;0.125
542;Jurien_Bay_456;Detached seagrass;Plantae;1.0;Tracheophyta;0.475;Liliopsida;0.675;Alismatales;0.75;Posidoniaceae;0.25;Posidonia;0.2125;Posidonia australis;0.2
543;Jurien_Bay_456;Detritus;;;;;;;;;;;;;;
544;Jurien_Bay_456;Dhufish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.425;Glaucosomatidae;1.0;Glaucosoma;1.0;Glaucosoma hebraicum;0.75
545;Jurien_Bay_456;Dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;1.0;Tursiops;0.45;Tursiops aduncus;0.2125
546;Jurien_Bay_456;Ecklonia;Chromista;0.75;Ochrophyta;0.75;Phaeophyceae;0.75;Laminariales;1.0;Lessoniaceae;1.0;Ecklonia;1.0;Ecklonia radiata;0.625
547;Jurien_Bay_456;Ephemeral seagrasses;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.75;Alismatales;1.0;Hydrocharitaceae;0.5;Zostera;0.225;Zostera muelleri;0.2125
548;Jurien_Bay_456;Infauna;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;Capitellida;0.25;Capitellidae;0.25;Capitella;0.25;Capitella capitata;0.25
549;Jurien_Bay_456;Infaunal bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Venerida;0.225;Tellinidae;0.4375;Tellina;0.2125;Tellina deltoidalis;0.1875
550;Jurien_Bay_456;Inshore ass. carnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.35;Sparidae;0.225;Pagrus;0.2;Pagrus auratus;0.175
551;Jurien_Bay_456;Inshore benthopelagic carnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sillaginidae;0.7125;Sillago;0.5;Platycephalus fuscus;0.2125
552;Jurien_Bay_456;Inshore pelagic zooplankton feed;;;;;;;;;;;;;;
553;Jurien_Bay_456;Inshore reef ass. herbivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.2125;Acanthuridae;0.45;Acanthurus;0.1875;Acanthurus triostegus;0.1625
554;Jurien_Bay_456;Inshore reef ass. omnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.175;Labridae;0.2;Lethrinus;0.15;Lethrinus nebulosus;0.1
555;Jurien_Bay_456;Inshore reef ass. zoobenthos feed.;;;;;;;;;;;;;;
556;Jurien_Bay_456;Inshore sand ass. omnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.25;Sillaginidae;0.5;Sillago;0.25;Sillago ciliata;0.225
557;Jurien_Bay_456;Inshore seagrass ass. omnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.5;Sparidae;0.25;Acanthopagrus;0.25;Acanthopagrus butcheri;0.225
558;Jurien_Bay_456;Inshore seagrass ass. zoob. feed.;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Gobiiformes;0.225;Gobiidae;0.2375;Favonigobius;0.2125;Syngnathus typhle;0.1
559;Jurien_Bay_456;Intertidal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;1.0;Haematopodidae;0.225;Haematopus;0.2125;Haematopus fuliginosus;0.2
560;Jurien_Bay_456;King wrasse;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.4;Labridae;1.0;Coris;0.3;gouldii;0.2125
561;Jurien_Bay_456;Large Carn. Gastropods;Animalia;0.75;Mollusca;0.75;Gastropoda;0.75;Neogastropoda;0.225;Muricidae;0.2125;Dentex;0.0;Dentex dentex;0.0
562;Jurien_Bay_456;Large Crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.675;Portunidae;0.2125;Portunus;0.2125;Portunus pelagicus;0.225
563;Jurien_Bay_456;Large Herb. Gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;0.75;Vetigastropoda;0.2125;Turbinidae;0.225;Turbo;0.2125;Turbo sarmaticus;0.1875
564;Jurien_Bay_456;Large Phytoplankton;Chromista;0.35;Bacillariophyta;0.45;Bacillariophyceae;0.225;Chaetocerotales;0.2;Chaetocerotaceae;0.45;Chaetoceros;0.45;Chaetoceros socialis;0.2125
565;Jurien_Bay_456;Large Zooplankton;Animalia;1.0;Arthropoda;0.7124999999999999;Malacostraca;0.7124999999999999;Euphausiacea;0.7124999999999999;Euphausiidae;0.7124999999999999;Euphausia;0.675;Euphausia superba;0.2125
566;Jurien_Bay_456;Large coastal sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.75;Carcharhinidae;0.5;Carcharhinus;0.225;Carcharhinus leucas;0.2125
567;Jurien_Bay_456;Large mobile carn. invert.;Animalia;1.0;Mollusca;0.75;Cephalopoda;0.75;Octopoda;0.75;Octopodidae;0.5;Octopus;0.5;Octopus vulgaris;0.2125
568;Jurien_Bay_456;Large mobile herb. invert.;Animalia;1.0;Echinodermata;0.38749999999999996;Holothuroidea;0.2;Holothuriida;0.1875;Holothuriidae;0.175;Holothuria;0.15;Holothuria leucospilota;0.125
569;Jurien_Bay_456;Lobster - Adolescent;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;0.75;Panulirus;0.75;Panulirus cygnus;0.5
570;Jurien_Bay_456;Lobster Adult;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;0.75;Panulirus cygnus;0.5
571;Jurien_Bay_456;Lobster- Juvenile;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;1.0;Panulirus cygnus;0.75
572;Jurien_Bay_456;Lobster-post puerulus;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;1.0;Panulirus cygnus;0.75
573;Jurien_Bay_456;Low algae;Plantae;0.45;Chlorophyta;0.225;Ulvophyceae;0.2125;Ulvales, Gracilariales, Ectocarpales;0.1875;Ulvaceae;0.2125;Ulva;0.225;Ulva lactuca;0.2125
574;Jurien_Bay_456;Microbial heterotrophs;Bacteria;0.4375;Proteobacteria;0.2125;Alphaproteobacteria;0.2;Rickettsiales;0.1875;Pelagibacteraceae;0.2;Pelagibacter;0.2125;Pelagibacter ubique;0.225
575;Jurien_Bay_456;Microphytobenthos;Chromista;0.3;Bacillariophyta;0.45;Bacillariophyceae;0.45;Naviculales;0.4;Naviculaceae;0.425;Cocconeis;0.1875;Cocconeis scutellum;0.2125
576;Jurien_Bay_456;NDR benthopelagic carnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.5;Sillaginiformes;0.175;Sillaginidae;0.225;Sillago;0.225;Trachurus declivis;0.225
577;Jurien_Bay_456;NDR pelagic zooplankton Feed.;Animalia;1.0;Arthropoda;0.75;Copepoda;0.425;Calanoida;0.225;Engraulidae;0.0;Engraulis;0.0;Engraulis australis;0.0
578;Jurien_Bay_456;NDR reef aa. zooplankton feed;Animalia;1.0;Arthropoda;0.25;Copepoda;0.25;Calanoida;0.25;Calanidae;0.2125;Calanus;0.225;Sardinops sagax;0.0
579;Jurien_Bay_456;NDR reef ass. carnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Labridae;0.44999999999999996;Epinephelus;0.225;Chrysophrys auratus;0.225
580;Jurien_Bay_456;NDR reef ass. herbivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Pomacentridae;0.42500000000000004;Kyphosus;0.25;Kyphosus sydneyanus;0.225
581;Jurien_Bay_456;NDR reef ass. omnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.4375;Labridae;0.2125;Choerodon;0.2;Choerodon rubescens;0.1875
582;Jurien_Bay_456;NDR reef ass. zoobenthos feed.;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Amphiurida;0.25;Sparidae;0.25;Pagrus;0.25;Pomacentrus moluccensis;0.225
583;Jurien_Bay_456;NDR sand ass. carnivore;;;;;;;;;;;;;;
584;Jurien_Bay_456;NDR sand ass. omnivore;;;;;;;;;;;;;;
585;Jurien_Bay_456;NDR sand ass. zoobenthos feed.;Animalia;1.0;Chordata;0.475;Actinopterygii;0.475;Gobiiformes;0.2125;Gobiidae;0.225;Favonigobius;0.22;Favonigobius lateralis;0.205
586;Jurien_Bay_456;NDR seagrass ass. carnivore;Animalia;1.0;Chordata;0.25;Actinopterygii;0.25;Gobiiformes;0.25;Gobiidae;0.25;Amblygobius;0.25;Amblygobius phalaena;0.2375
587;Jurien_Bay_456;NDR seagrass ass. omnivore;Animalia;1.0;Arthropoda;0.35;Malacostraca;0.35;Amphipoda;0.35;Sparidae;0.25;Acanthopagrus;0.25;Acanthopagrus butcheri;0.2375
588;Jurien_Bay_456;Octopus;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.7124999999999999;Octopodidae;0.75;Octopus;0.75;Octopus tetricus;0.1875
589;Jurien_Bay_456;Perenial seagrasses;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.75;Alismatales;1.0;Posidoniaceae;1.0;Posidonia;0.7125;Posidonia australis;0.475
590;Jurien_Bay_456;Photo. corals/sponges;;;;;;;;;;;;;;
591;Jurien_Bay_456;Pink snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.425;Sparidae;1.0;Pagrus;1.0;Pagrus auratus;0.75
592;Jurien_Bay_456;Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.675;Myliobatidae;0.2125;Myliobatis;0.2;Myliobatis australis;0.1875
593;Jurien_Bay_456;Roe abalone;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Vetigastropoda;0.5;Haliotidae;1.0;Haliotis;1.0;Haliotis roei;0.75
594;Jurien_Bay_456;Sargassum;Chromista;0.7124999999999999;Ochrophyta;0.75;Phaeophyceae;0.9625;Fucales;1.0;Sargassaceae;1.0;Sargassum;1.0;spinuligerum;0.175
595;Jurien_Bay_456;Sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Neophoca;0.45;Neophoca cinerea;0.25
596;Jurien_Bay_456;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;0.75;Chelonia;0.25;mydas;0.25
597;Jurien_Bay_456;Seagrass epiphytes;Plantae;0.4125;Rhodophyta;0.225;Florideophyceae;0.2125;Ceramiales;0.2;Ceramiaceae;0.2125;Ceramium;0.225;Ulva lactuca;0.1625
