;file_name;node;kingdom_best_chatgpt;kingdom_best_chatgpt_score;phylum_best_chatgpt;phylum_best_chatgpt_score;class_best_chatgpt;class_best_chatgpt_score;order_best_chatgpt;order_best_chatgpt_score;family_best_chatgpt;family_best_chatgpt_score;genus_best_chatgpt;genus_best_chatgpt_score;species_best_chatgpt;species_best_chatgpt_score
412;Grand_Banks_of_Newfoundland_105;Small Mesopelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.4875;Myctophidae;0.4875;Clupea;0.25;Myctophum punctatum;0.25
413;Grand_Banks_of_Newfoundland_105;Small Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.5;Clupeidae;0.5;Mallotus;0.25;Mallotus villosus;0.25
414;Grand_Banks_of_Newfoundland_105;Transient Mackerel ( +29cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.96;Scombridae;1.0;Scomber;1.0;Scomber scombrus;0.5
415;Grand_Banks_of_Newfoundland_105;Transient Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;0.7375;Scombriformes;0.2375;Scombridae;0.5;Thunnus;0.5;Thunnus thynnus;0.245
416;Grand_Banks_of_Newfoundland_105;Walrus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.965;Odobenidae;1.0;Odobenus;0.9975;Odobenus rosmarus;0.75
417;Grand_Banks_of_Newfoundland_105;Winter flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Pseudopleuronectes;0.9724999999999999;Pseudopleuronectes americanus;0.72
418;Grand_Banks_of_Newfoundland_105;Witch flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.9975;Glyptocephalus;1.0;Glyptocephalus cynoglossus;0.735
419;Grand_Banks_of_Newfoundland_105;Yellowtail Flounders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Limanda;0.975;Limanda ferruginea;0.75
420;Gulf_of_California_450;Benthic inv.;Animalia;0.95;Multiple;0.025;;;;;;;;;;
421;Gulf_of_California_450;Callinectes sp.;Animalia;0.99;Arthropoda;0.99;Malacostraca;0.99;Decapoda;0.99;Portunidae;0.985;Callinectes;0.9550000000000001;Callinectes bellicosus;0.23
422;Gulf_of_California_450;Cephalopoda;Animalia;0.97;Mollusca;0.9650000000000001;Cephalopoda;0.965;;;;;;;;
423;Gulf_of_California_450;Coastal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.2375;Laridae;0.2375;;;;
424;Gulf_of_California_450;Detritus;;;;;;;;;;;;;;
425;Gulf_of_California_450;Elasmobranchi (RAYS);Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.5;Dasyatidae;0.2375;Dasyatis;0.225;Dasyatis pastinaca;0.0375
426;Gulf_of_California_450;Elasmobranchi (SHARKS);Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
427;Gulf_of_California_450;Farfantepenaeus californiensis (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus californiensis;0.75
428;Gulf_of_California_450;Farfantepenaeus californiensis (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.7124999999999999;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus californiensis;0.5
429;Gulf_of_California_450;Flat fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.245;Paralichthys;0.245;Paralichthys californicus;0.2375
430;Gulf_of_California_450;Haemulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;0.98;Perciformes;0.9;Haemulidae;1.0;Orthopristis;0.2375;reddingi;0.2125
431;Gulf_of_California_450;Litopenaeus stylirostris (ADULTS);Animalia;0.995;Arthropoda;0.995;Malacostraca;0.995;Decapoda;0.995;Penaeidae;0.98;Litopenaeus;0.98375;Litopenaeus stylirostris;0.75
432;Gulf_of_California_450;Litopenaeus stylirostris (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;0.99;Decapoda;0.7275;Penaeidae;0.98;Litopenaeus;0.98;Litopenaeus stylirostris;0.5
433;Gulf_of_California_450;Macrophytes;Plantae;0.495;Tracheophyta;0.5;Liliopsida;0.475;Alismatales;0.5;Ruppiaceae;0.25;Ruppia;0.25;Ruppia maritima;0.225
434;Gulf_of_California_450;Marine birds;Animalia;1.0;Chordata;1.0;Aves;1.0;;;;;;;;
435;Gulf_of_California_450;Merluccidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.75;Merluccidae;1.0;;;;
436;Gulf_of_California_450;Mojarras;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Gerreidae;1.0;Diapterus;0.2375;;
437;Gulf_of_California_450;Myctophidos;Animalia;0.9975;Chordata;1.0;Actinopterygii;0.9975;Myctophiformes;1.0;Myctophidae;1.0;Benthosema;0.245;Benthosema panamense;0.2425
438;Gulf_of_California_450;Mysticeti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;;;;;;
439;Gulf_of_California_450;Odontoceti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9;;;;;;
440;Gulf_of_California_450;Other fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;;;;;;;;
441;Gulf_of_California_450;Phocoena sinus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.475;Phocoenidae;0.925;Phocoena;0.925;Phocoena sinus;0.6875
442;Gulf_of_California_450;Phytoplankton;Chromista;0.675;Bacillariophyta;0.5;Bacillariophyceae;0.375;Thalassiosirales;0.7124999999999999;Thalassiosiraceae;0.7124999999999999;Thalassiosira;0.475;Thalassiosira pseudonana;0.475
443;Gulf_of_California_450;Polychaeta;Animalia;0.9725;Annelida;0.9725;Polychaeta;0.9075000000000001;;;;;;;;
444;Gulf_of_California_450;Rhinobatidae;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rhinopristiformes;0.75;Rhinobatidae;0.975;Rhinobatos;0.25;;
445;Gulf_of_California_450;Sciaenidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6375;Sciaenidae;1.0;Cynoscion;0.2375;;
446;Gulf_of_California_450;Serranidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Serranidae;1.0;Epinephelus;0.2375;;
447;Gulf_of_California_450;Sicyonia penicillata;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Sicyoniidae;1.0;Sicyonia;1.0;Sicyonia penicillata;0.5
448;Gulf_of_California_450;Small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.9950000000000001;Clupeidae;0.495;Sardinops;0.4925;Sardinops sagax;0.245
449;Gulf_of_California_450;Stomatopoda;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Stomatopoda;1.0;;;;;;
450;Gulf_of_California_450;Totoaba macdonaldi (ADULTS);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.475;Sciaenidae;0.9;Totoaba;0.925;Totoaba macdonaldi;0.675
451;Gulf_of_California_450;Totoaba macdonaldi (JUVENILES);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.7124999999999999;Sciaenidae;1.0;Totoaba;1.0;Totoaba macdonaldi;0.75
452;Gulf_of_California_450;Zalophus californianus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;0.9975;Zalophus;0.9924999999999999;Zalophus californianus;0.705
453;Gulf_of_California_450;Zooplankton;Animalia;0.975;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.5;Acartiidae;0.245;Acartia;0.245;Acartia tonsa;0.2425
454;Hudson_Bay_446;Arctic Char;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9649999999999999;Salmonidae;0.99;Salvelinus;0.99;Salvelinus alpinus;0.75
455;Hudson_Bay_446;Atlantic Salmon;Animalia;0.9975;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9975;Salmonidae;1.0;Salmo;0.9975;Salmo salar;0.7475
456;Hudson_Bay_446;Bearded Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;0.75;Erignathus;0.9;Erignathus barbatus;0.65
457;Hudson_Bay_446;Beluga E;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9400000000000001;Monodontidae;0.9825;Delphinapterus;0.9724999999999999;Delphinapterus leucas;0.75
458;Hudson_Bay_446;Beluga James;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9425;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.7275
459;Hudson_Bay_446;Beluga W;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.95;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.7124999999999999
460;Hudson_Bay_446;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.5;Mytilidae;0.5;Mytilus;0.5;Mya truncata;0.25
461;Hudson_Bay_446;Bowhead;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.7124999999999999;Balaenidae;1.0;Balaena;1.0;Balaena mysticetus;0.75
462;Hudson_Bay_446;Brackish Fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Cyprinodontiformes;0.25;Gasterosteidae;0.25;Gasterosteus;0.25;Gasterosteus aculeatus;0.25
463;Hudson_Bay_446;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;0.9749999999999999;Osmeridae;0.985;Mallotus;0.965;Mallotus villosus;0.75
464;Hudson_Bay_446;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
465;Hudson_Bay_446;Copepods;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Copepoda;0.025;;;;;;
466;Hudson_Bay_446;Crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5;Decapoda;0.25;Pandalidae;0.25;Pandalus;0.25;Pandalus borealis;0.25
467;Hudson_Bay_446;Echinoderms;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.75;Camarodonta;0.4;Strongylocentrotidae;0.7124999999999999;Strongylocentrotus;0.75;Strongylocentrotus droebachiensis;0.5
468;Hudson_Bay_446;Euphausids;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Euphausiacea;1.0;Euphausiidae;0.25;Thysanoessa;0.25;Thysanoessa raschii;0.25
469;Hudson_Bay_446;Gadiformes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.2375;;;;
470;Hudson_Bay_446;Harbour Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;0.9850000000000001;Phoca;0.955;Phoca vitulina;0.75
471;Hudson_Bay_446;Harp seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;0.9975;Pagophilus;0.9875;Pagophilus groenlandicus;0.7475
472;Hudson_Bay_446;Ice Algae;Chromista;0.675;Bacillariophyta;0.5;Coscinodiscophyceae;0.25;Naviculales;0.2;Melosiraceae;0.25;Melosira;0.25;Melosira arctica;0.25
473;Hudson_Bay_446;Ice Detritus;;;;;;;;;;;;;;
474;Hudson_Bay_446;Killer Whale;Animalia;0.9950000000000001;Chordata;0.9950000000000001;Mammalia;1.0;Cetacea;0.95;Delphinidae;0.9950000000000001;Orcinus;0.9950000000000001;Orcinus orca;0.75
475;Hudson_Bay_446;MacroZooplankton;Animalia;1.0;Multiple;0.175;Multiple;0.175;;;;;;;;
476;Hudson_Bay_446;Marine Worms;Animalia;1.0;Annelida;1.0;Polychaeta;0.9574999999999999;Phyllodocida;0.7375;Nereididae;0.7375;Alitta;0.25;Hediste diversicolor;0.2475
477;Hudson_Bay_446;MicroZooplankton;Animalia;0.25;Ciliophora;0.5;Copepoda;0.2375;Oligotrichida;0.25;Strombidiidae;0.25;Oxyrrhis;0.25;Oxyrrhis marina;0.25
478;Hudson_Bay_446;Narwhal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.95;Monodontidae;1.0;Monodon;1.0;Monodon monoceros;0.75
479;Hudson_Bay_446;Other Benthos;Animalia;1.0;Mollusca;0.25;Bivalvia;0.25;Venerida;0.15;Tellinidae;0.25;Macoma;0.2;Macoma balthica;0.15
480;Hudson_Bay_446;Other Marine Fish;Animalia;0.985;Chordata;0.985;Actinopterygii;0.985;Gadiformes;0.25;Gadidae;0.25;Gadus;0.25;Gadus morhua;0.2375
481;Hudson_Bay_446;Other MesoZooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.75;Calanus;0.75;Calanus finmarchicus;0.245
482;Hudson_Bay_446;Pelagic Detritus;;;;;;;;;;;;;;
483;Hudson_Bay_446;Polar Bear Foxe;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.99;Ursidae;0.99;Ursus;0.9875;Ursus maritimus;0.75
484;Hudson_Bay_446;Polar Bear WHB;Animalia;0.9924999999999999;Chordata;0.9924999999999999;Mammalia;0.9924999999999999;Carnivora;0.9824999999999999;Ursidae;0.98;Ursus;0.9675;Ursus maritimus;0.75
485;Hudson_Bay_446;Primary Production;Chromista;0.45;Bacillariophyta;0.25;Bacillariophyceae;0.25;Multiple;0.075;Multiple;0.075;Multiple;0.05;Multiple species;0.05
486;Hudson_Bay_446;Ringed Seal;Animalia;0.9875;Chordata;0.9875;Mammalia;0.9875;Carnivora;0.9875;Phocidae;0.9725;Pusa;0.955;Pusa hispida;0.7375
487;Hudson_Bay_446;SH Polar Bear;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.745
488;Hudson_Bay_446;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.93;Ammodytidae;0.98;Ammodytes;0.98;Ammodytes americanus;0.24
489;Hudson_Bay_446;Sculpins/ Zoarcids;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.625;Cottidae;0.4;Myoxocephalus;0.25;Myoxocephalus scorpioides;0.025
490;Hudson_Bay_446;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.245;Laridae;0.2375;Larus;0.225;hyperboreus;0.22
491;Hudson_Bay_446;Sharks/Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
492;Hudson_Bay_446;Walrus N;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.98;Odobenidae;1.0;Odobenus;0.9975;Odobenus rosmarus;0.75
493;Hudson_Bay_446;Walrus S;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.95;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
494;Jalisco_and_Colima_Coast_307;Adultos Lutjanu;Animalia;0.9624999999999999;Chordata;0.9624999999999999;Actinopterygii;0.9525;Perciformes;0.8174999999999999;Lutjanidae;0.9525;Lutjanus;0.9425;Lutjanus guttatus;0.245
495;Jalisco_and_Colima_Coast_307;Anguilas y more;Animalia;0.9749999999999999;Chordata;0.9749999999999999;Actinopterygii;0.9575;Anguilliformes;0.9575;Anguillidae;0.2325;Anguilla;0.22;rostrata;0.03
496;Jalisco_and_Colima_Coast_307;Aves marinas;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.25;Sulidae;0.25;Sula;0.25;leucogaster;0.25
497;Jalisco_and_Colima_Coast_307;Braquiuros;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;0.25;Callinectes;0.25;Callinectes arcuatus;0.2375
498;Jalisco_and_Colima_Coast_307;Carángidos;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Carangiformes;0.9125;Carangidae;1.0;Caranx;0.25;hippos;0.0875
499;Jalisco_and_Colima_Coast_307;Detritus;;;;;;;;;;;;;;
500;Jalisco_and_Colima_Coast_307;Dorado;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.475;Coryphaenidae;1.0;Coryphaena;1.0;Coryphaena hippurus;0.75
501;Jalisco_and_Colima_Coast_307;Equinodermos;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.5375;Cidaroida;0.25;Cidaridae;0.25;Eucidaris;0.25;Eucidaris thouarsii;0.25
502;Jalisco_and_Colima_Coast_307;Escómbridos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.7124999999999999;Scombridae;0.75;Thunnus;0.25;Thunnus albacares;0.25
503;Jalisco_and_Colima_Coast_307;Estomatópodos;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.75;Stomatopoda;0.75;;;;;;
504;Jalisco_and_Colima_Coast_307;Fitoplancton;Eukarya;0.225;"Bacillariophyta; Dinoflagellata; Haptophyta";0.225;Bacillariophyceae;0.225;Thalassiosirales;0.2375;Thalassiosiraceae;0.2375;Thalassiosira;0.2375;Thalassiosira oceanica;0.225
505;Jalisco_and_Colima_Coast_307;Gasterosteidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gasterosteiformes;0.9;Gasterosteidae;1.0;Gasterosteus;0.5;Gasterosteus aculeatus;0.2125
506;Jalisco_and_Colima_Coast_307;Gerreidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6375;Gerreidae;1.0;Diapterus;0.25;Diapterus peruvianus;0.2375
507;Jalisco_and_Colima_Coast_307;Haemúlidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Haemulidae;0.8500000000000001;Anisotremus;0.25;Anisotremus interruptus;0.25
508;Jalisco_and_Colima_Coast_307;Infauna;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;Capitellida;0.225;Nereididae;0.25;Capitella;0.25;Capitella capitata;0.2375
509;Jalisco_and_Colima_Coast_307;Juveniles Lutja;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9825;Perciformes;0.87;Lutjanidae;0.9724999999999999;Lutjanus;0.98;Lutjanus guttatus;0.25
510;Jalisco_and_Colima_Coast_307;Mamíferos marin;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.475;Delphinidae;0.25;Tursiops;0.25;Tursiops truncatus;0.25
511;Jalisco_and_Colima_Coast_307;Moluscos;Animalia;1.0;Mollusca;1.0;Bivalvia;0.5;Pectinida;0.25;Pectinidae;0.25;Argopecten;0.25;Argopecten ventricosus;0.25
512;Jalisco_and_Colima_Coast_307;Ophidiidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Ophidiiformes;1.0;Ophidiidae;1.0;Ophidion;0.25;Ophidion spp.;0.225
513;Jalisco_and_Colima_Coast_307;Otros crustáceo;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.25;Decapoda;0.25;;;;;;
514;Jalisco_and_Colima_Coast_307;Otros lutjánido;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.7124999999999999;Lutjanidae;1.0;Lutjanus;0.25;spp.;0.225
515;Jalisco_and_Colima_Coast_307;Otros macroinve;Animalia;1.0;Annelida;0.475;Polychaeta;0.45;;;;;;;;
516;Jalisco_and_Colima_Coast_307;Otros peces;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.245;Clupeidae;0.245;Sardinops;0.24;Sardinops sagax;0.2375
517;Jalisco_and_Colima_Coast_307;Peneidos;Animalia;0.9850000000000001;Arthropoda;0.9850000000000001;Malacostraca;0.9850000000000001;Decapoda;0.9850000000000001;Penaeidae;0.9850000000000001;Litopenaeus;0.475;Litopenaeus vannamei;0.475
518;Jalisco_and_Colima_Coast_307;Picudos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Blenniiformes;0.2125;Lutjanidae;0.25;Sphyraena;0.25;Multiple species;0.125
519;Jalisco_and_Colima_Coast_307;Pleuronéctidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.25;Paralichthys;0.5;Paralichthys californicus;0.25
520;Jalisco_and_Colima_Coast_307;Pulpo;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.75;Octopodidae;0.675;Octopus;0.7375;Octopus bimaculatus;0.2375
521;Jalisco_and_Colima_Coast_307;Rayas;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.5;Dasyatidae;0.225;Dasyatis;0.225;Dasyatis spp.;0.2
522;Jalisco_and_Colima_Coast_307;Sardinas;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Sardinops;0.75;Sardinops sagax;0.5
523;Jalisco_and_Colima_Coast_307;Sciánidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.45;Sciaenidae;1.0;Cynoscion;0.5;Cynoscion othonopterus;0.175
524;Jalisco_and_Colima_Coast_307;Serranidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Serranidae;1.0;Mycteroperca;0.2375;Mycteroperca rosacea;0.245
525;Jalisco_and_Colima_Coast_307;Sierra;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.95;Scombridae;0.95;Scomberomorus;0.98;Scomberomorus sierra;0.4925
526;Jalisco_and_Colima_Coast_307;Synodontidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Aulopiformes;0.98;Synodontidae;0.98;Synodus;0.485;foetens;0.0625
527;Jalisco_and_Colima_Coast_307;Tetraodóntidos;Animalia;0.9874999999999999;Chordata;0.9874999999999999;Actinopterygii;0.9874999999999999;Tetraodontiformes;0.9874999999999999;Tetraodontidae;0.9724999999999999;Sphoeroides;0.4725;Sphoeroides annulatus;0.225
528;Jalisco_and_Colima_Coast_307;Tiburones;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.245;Carcharhinidae;0.25;Carcharhinus;0.25;Carcharhinus falciformis;0.2375
529;Jalisco_and_Colima_Coast_307;Tortugas marina;Animalia;1.0;Chordata;1.0;Reptilia;0.98;Testudines;1.0;Cheloniidae;0.75;Chelonia;0.495;Chelonia mydas;0.2475
530;Jalisco_and_Colima_Coast_307;Zooplancton;Animalia;1.0;Arthropoda;0.6;Copepoda;0.6;Calanoida;0.5;Acartiidae;0.25;Acartia;0.25;Acartia tonsa;0.2
531;Jurien_Bay_456;Bait;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.75;Clupeidae;0.5;Sardinops;0.5;Sardinops sagax;0.475
532;Jurien_Bay_456;Baldchin grouper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.7124999999999999;Labridae;0.75;Choerodon;0.75;Choerodon rubescens;0.5
533;Jurien_Bay_456;Breaksea cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Serranidae;0.75;Epinephelides;0.5;armatus;0.25
534;Jurien_Bay_456;Carnivorous Jellyfish;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.75;Semaeostomeae;0.2375;Ulmaridae;0.2375;Aurelia;0.25;aurita;0.225
535;Jurien_Bay_456;Chaetognaths;Animalia;1.0;Chaetognatha;1.0;Sagittoidea;0.26249999999999996;Aphragmophora;0.225;Sagittidae;0.6875;Sagitta;0.7124999999999999;Sagitta elegans (representative);0.225
536;Jurien_Bay_456;Corraline algae;Plantae;0.675;Rhodophyta;0.9;Florideophyceae;0.5;Corallinales;1.0;Corallinaceae;0.3;Corallina;0.25;Lithothamnion glaciale;0.075
537;Jurien_Bay_456;Cuttlefish;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.98;Sepiidae;0.99;Sepia;1.0;Sepia apama;0.225
538;Jurien_Bay_456;Dead Carcasses;Animalia;0.25;Chordata;0.25;Actinopterygii;0.25;Perciformes;0.2;Sparidae;0.25;Chrysophrys;0.225;Chrysophrys auratus;0.225
539;Jurien_Bay_456;Deposit feed. invert.;Animalia;0.9625;Annelida;0.49;Polychaeta;0.475;Capitellida;0.2625;Capitellidae;0.2375;Capitella;0.2375;Capitella capitata;0.225
540;Jurien_Bay_456;Detached algae other;Chromista;0.2;Ochrophyta;0.4875;Phaeophyceae;0.4875;Laminariales;0.4625;Lessoniaceae;0.225;Ecklonia;0.2375;Ecklonia radiata;0.25
541;Jurien_Bay_456;Detached brown algae;Chromista;0.72;Ochrophyta;1.0;Phaeophyceae;1.0;Laminariales;0.25;Lessoniaceae;0.25;Ecklonia;0.25;Ecklonia radiata;0.25
542;Jurien_Bay_456;Detached seagrass;Plantae;1.0;Tracheophyta;0.475;Liliopsida;0.675;Alismatales;0.75;Posidoniaceae;0.25;Posidonia;0.25;Posidonia australis;0.2
543;Jurien_Bay_456;Detritus;Plantae;0.225;Tracheophyta (or Magnoliophyta);0.175;Liliopsida;0.2125;Alismatales;0.225;Posidoniaceae;0.2375;Posidonia;0.2375;Posidonia australis;0.225
544;Jurien_Bay_456;Dhufish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.25;Glaucosomatidae;1.0;Glaucosoma;1.0;Glaucosoma hebraicum;0.75
545;Jurien_Bay_456;Dolphins;Animalia;0.99;Chordata;0.99;Mammalia;0.99;Cetacea;0.9249999999999999;Delphinidae;0.9249999999999999;Tursiops;0.5;Tursiops aduncus;0.2375
546;Jurien_Bay_456;Ecklonia;Chromista;0.7124999999999999;Ochrophyta;0.65;Phaeophyceae;0.8250000000000001;Laminariales;0.95;Lessoniaceae;0.975;Ecklonia;1.0;Ecklonia radiata;0.75
547;Jurien_Bay_456;Ephemeral seagrasses;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.7124999999999999;Alismatales;1.0;Zosteraceae;0.5;Halophila;0.25;Halophila ovalis;0.25
548;Jurien_Bay_456;Infauna;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;Capitellida;0.25;Capitellidae;0.25;Capitella;0.25;Capitella capitata;0.25
549;Jurien_Bay_456;Infaunal bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Venerida;0.225;Tellinidae;0.4875;Tellina;0.25;Tellina deltoidalis;0.225
550;Jurien_Bay_456;Inshore ass. carnivore;Animalia;0.9875;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.4;Sparidae;0.25;Pagrus;0.245;Pagrus auratus;0.25
551;Jurien_Bay_456;Inshore benthopelagic carnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.675;Sillaginidae;0.7124999999999999;Sillago;0.45;Sillaginodes punctatus;0.2375
552;Jurien_Bay_456;Inshore pelagic zooplankton feed;Animalia;1.0;Chordata;0.75;Actinopterygii;0.735;Clupeiformes;0.735;Engraulidae;0.735;Engraulis;0.735;Engraulis australis;0.475
553;Jurien_Bay_456;Inshore reef ass. herbivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.25;Acanthuridae;0.5;Acanthurus;0.2375;Acanthurus triostegus;0.2125
554;Jurien_Bay_456;Inshore reef ass. omnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.2375;Lethrinidae;0.245;Lethrinus;0.25;Lethrinus nebulosus;0.25
