;file_name;node;kingdom_best_gemini;kingdom_best_gemini_score;phylum_best_gemini;phylum_best_gemini_score;class_best_gemini;class_best_gemini_score;order_best_gemini;order_best_gemini_score;family_best_gemini;family_best_gemini_score;genus_best_gemini;genus_best_gemini_score;species_best_gemini;species_best_gemini_score
423;Gulf_of_California_450;Coastal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.25;Laridae;0.25;;;;
424;Gulf_of_California_450;Detritus;;;;;;;;;;;;;;
425;Gulf_of_California_450;Elasmobranchi (RAYS);Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.5;Myliobatidae;0.25;Myliobatis;0.25;Dasyatis pastinaca;0.0
426;Gulf_of_California_450;Elasmobranchi (SHARKS);Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
427;Gulf_of_California_450;Farfantepenaeus californiensis (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus californiensis;0.75
428;Gulf_of_California_450;Farfantepenaeus californiensis (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;1.0;Farfantepenaeus;1.0;californiensis;0.5
429;Gulf_of_California_450;Flat fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.25;Paralichthys;0.25;Paralichthys californicus;0.25
430;Gulf_of_California_450;Haemulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Haemulidae;1.0;Orthopristis;0.25;reddingi;0.25
431;Gulf_of_California_450;Litopenaeus stylirostris (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus stylirostris;0.75
432;Gulf_of_California_450;Litopenaeus stylirostris (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;1.0;Litopenaeus;1.0;stylirostris;0.5
433;Gulf_of_California_450;Macrophytes;Plantae;0.5;Tracheophyta;0.5;Liliopsida;0.5;Alismatales;0.5;Ruppiaceae;0.25;Ruppia;0.25;Ruppia maritima;0.25
434;Gulf_of_California_450;Marine birds;Animalia;1.0;Chordata;1.0;Aves;1.0;;;;;;;;
435;Gulf_of_California_450;Merluccidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.6000000000000001;Merluccidae;1.0;;;;
436;Gulf_of_California_450;Mojarras;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Gerreidae;1.0;Diapterus;0.25;;
437;Gulf_of_California_450;Myctophidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;1.0;Myctophidae;1.0;Benthosema;0.25;Benthosema panamense;0.25
438;Gulf_of_California_450;Mysticeti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.25;;;;;;
439;Gulf_of_California_450;Odontoceti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;;;;;;
440;Gulf_of_California_450;Other fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;;;;;;;;
441;Gulf_of_California_450;Phocoena sinus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Phocoenidae;1.0;Phocoena;1.0;Phocoena sinus;0.75
442;Gulf_of_California_450;Phytoplankton;Chromista;0.75;Bacillariophyta;0.5;Bacillariophyceae;0.5;Thalassiosirales;0.75;Thalassiosiraceae;0.75;Thalassiosira;0.5;Thalassiosira pseudonana;0.5
443;Gulf_of_California_450;Polychaeta;Animalia;1.0;Annelida;1.0;Polychaeta;1.0;;;;;;;;
444;Gulf_of_California_450;Rhinobatidae;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rhinopristiformes;0.75;Rhinobatidae;1.0;Rhinobatos;0.25;;
445;Gulf_of_California_450;Sciaenidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Cynoscion;0.2;;
446;Gulf_of_California_450;Serranidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Serranidae;1.0;Epinephelus;0.175;;
447;Gulf_of_California_450;Sicyonia penicillata;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Sicyoniidae;1.0;Sicyonia;1.0;penicillata;0.5
448;Gulf_of_California_450;Small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.5;Sardinops;0.5;sagax;0.25
449;Gulf_of_California_450;Stomatopoda;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.0;Stomatopoda;1.0;;;;;;
450;Gulf_of_California_450;Totoaba macdonaldi (ADULTS);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Sciaenidae;1.0;Totoaba;1.0;Totoaba macdonaldi;0.75
451;Gulf_of_California_450;Totoaba macdonaldi (JUVENILES);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;0.75;Totoaba;0.75;Totoaba macdonaldi;0.5
452;Gulf_of_California_450;Zalophus californianus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Zalophus;1.0;Zalophus californianus;0.75
453;Gulf_of_California_450;Zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.5;Acartiidae;0.25;Acartia;0.25;Acartia tonsa;0.25
454;Hudson_Bay_446;Arctic Char;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;1.0;Salmonidae;1.0;Salvelinus;1.0;Salvelinus alpinus;0.75
455;Hudson_Bay_446;Atlantic Salmon;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;1.0;Salmonidae;1.0;Salmo;1.0;Salmo salar;0.75
456;Hudson_Bay_446;Bearded Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;0.75;Erignathus;0.75;Erignathus barbatus;0.5
457;Hudson_Bay_446;Beluga E;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.75
458;Hudson_Bay_446;Beluga James;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.75
459;Hudson_Bay_446;Beluga W;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Delphinapterus;1.0;Delphinapterus leucas;0.75
460;Hudson_Bay_446;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.45;Mytilidae;0.45;Mytilus;0.45;Mya truncata;0.25
461;Hudson_Bay_446;Bowhead;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Balaenidae;0.75;Balaena;0.75;Balaena mysticetus;0.5
462;Hudson_Bay_446;Brackish Fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gasterosteiformes;0.25;Gasterosteidae;0.25;Gasterosteus;0.25;Gasterosteus aculeatus;0.25
463;Hudson_Bay_446;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;1.0;Osmeridae;1.0;Mallotus;1.0;Mallotus villosus;0.75
464;Hudson_Bay_446;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
465;Hudson_Bay_446;Copepods;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Copepoda;0.25;;;;;;
466;Hudson_Bay_446;Crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5;Decapoda;0.25;Pandalidae;0.25;Pandalus;0.25;Pandalus borealis;0.25
467;Hudson_Bay_446;Echinoderms;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.75;Camarodonta;0.5;Strongylocentrotidae;0.75;Strongylocentrotus;0.75;Strongylocentrotus droebachiensis;0.5
468;Hudson_Bay_446;Euphausids;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Euphausiacea;1.0;Euphausiidae;0.25;Thysanoessa;0.25;Thysanoessa raschii;0.25
469;Hudson_Bay_446;Gadiformes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.25;;;;
470;Hudson_Bay_446;Harbour Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Phoca;1.0;Phoca vitulina;0.75
471;Hudson_Bay_446;Harp seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Pagophilus;1.0;Pagophilus groenlandicus;0.75
472;Hudson_Bay_446;Ice Algae;Chromista;0.6000000000000001;Bacillariophyta;0.5;Bacillariophyceae;0.25;Naviculales;0.25;Nitzschiaceae;0.25;Melosira;0.25;Melosira arctica;0.25
473;Hudson_Bay_446;Ice Detritus;;;;;;;;;;;;;;
474;Hudson_Bay_446;Killer Whale;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;1.0;Orcinus;1.0;Orcinus orca;0.75
475;Hudson_Bay_446;MacroZooplankton;Animalia;1.0;Multiple;0.2;Multiple;0.2;;;;;;;;
476;Hudson_Bay_446;Marine Worms;Animalia;1.0;Annelida;1.0;Polychaeta;1.0;Phyllodocida;0.75;Nereididae;0.75;Hediste;0.25;Hediste diversicolor;0.25
477;Hudson_Bay_446;MicroZooplankton;Chromista;0.25;Ciliophora;0.5;Dinophyceae;0.25;Tintinnida;0.25;Oxyrrhaceae;0.25;Oxyrrhis;0.25;Oxyrrhis marina;0.25
478;Hudson_Bay_446;Narwhal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Monodontidae;1.0;Monodon;1.0;Monodon monoceros;0.75
479;Hudson_Bay_446;Other Benthos;Animalia;1.0;Mollusca;0.25;Bivalvia;0.25;Venerida;0.25;Tellinidae;0.25;Macoma;0.25;Macoma balthica;0.25
480;Hudson_Bay_446;Other Marine Fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.25;Gadidae;0.25;Gadus;0.25;Gadus morhua;0.25
481;Hudson_Bay_446;Other MesoZooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.75;Calanus;0.75;Calanus glacialis;0.25
482;Hudson_Bay_446;Pelagic Detritus;;;;;;;;;;;;;;
483;Hudson_Bay_446;Polar Bear Foxe;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
484;Hudson_Bay_446;Polar Bear WHB;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
485;Hudson_Bay_446;Primary Production;Chromista;0.4;Bacillariophyta;0.225;Bacillariophyceae;0.225;Multiple;0.175;Multiple;0.175;Multiple;0.175;Multiple species;0.175
486;Hudson_Bay_446;Ringed Seal;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Pusa;1.0;Pusa hispida;0.75
487;Hudson_Bay_446;SH Polar Bear;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Ursidae;1.0;Ursus;1.0;Ursus maritimus;0.75
488;Hudson_Bay_446;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Ammodytidae;1.0;Ammodytes;1.0;Ammodytes americanus;0.25
489;Hudson_Bay_446;Sculpins/ Zoarcids;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.75;Cottidae;0.5;Myoxocephalus;0.25;Myoxocephalus scorpioides;0.25
490;Hudson_Bay_446;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.25;Laridae;0.25;Larus;0.25;hyperboreus;0.25
491;Hudson_Bay_446;Sharks/Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
492;Hudson_Bay_446;Walrus N;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
493;Hudson_Bay_446;Walrus S;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
494;Jalisco_and_Colima_Coast_307;Adultos Lutjanu;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus guttatus;0.25
495;Jalisco_and_Colima_Coast_307;Anguilas y more;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Anguilliformes;1.0;Anguillidae;0.125;Anguilla;0.125;rostrata;0.05
496;Jalisco_and_Colima_Coast_307;Aves marinas;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.25;Sulidae;0.25;Sula;0.25;leucogaster;0.25
497;Jalisco_and_Colima_Coast_307;Braquiuros;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;0.25;Callinectes;0.25;Callinectes arcuatus;0.25
498;Jalisco_and_Colima_Coast_307;Carángidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;1.0;Carangidae;1.0;Caranx;0.25;hippos;0.25
499;Jalisco_and_Colima_Coast_307;Detritus;;;;;;;;;;;;;;
500;Jalisco_and_Colima_Coast_307;Dorado;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.5;Coryphaenidae;1.0;Coryphaena;1.0;Coryphaena hippurus;0.75
501;Jalisco_and_Colima_Coast_307;Equinodermos;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.75;Cidaroida;0.25;Cidaridae;0.25;Eucidaris;0.25;Eucidaris thouarsii;0.25
502;Jalisco_and_Colima_Coast_307;Escómbridos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.75;Scombridae;0.75;Thunnus;0.25;Thunnus albacares;0.25
503;Jalisco_and_Colima_Coast_307;Estomatópodos;Animalia;1.0;Arthropoda;1.0;Stomatopoda;0.25;Stomatopoda;0.75;;;;;;
504;Jalisco_and_Colima_Coast_307;Fitoplancton;Eukarya;0.25;"Bacillariophyta; Dinoflagellata; Haptophyta";0.25;"Bacillariophyceae; Dinophyceae; Coccolithophyceae";0.25;Thalassiosirales;0.25;Thalassiosiraceae;0.25;"Thalassiosira; Chaetoceros; Ceratium";0.25;Thalassiosira oceanica;0.225
505;Jalisco_and_Colima_Coast_307;Gasterosteidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gasterosteiformes;1.0;Gasterosteidae;1.0;Gasterosteus;0.0;Gasterosteus aculeatus;0.0
506;Jalisco_and_Colima_Coast_307;Gerreidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Gerreidae;1.0;Diapterus;0.25;Diapterus peruvianus;0.25
507;Jalisco_and_Colima_Coast_307;Haemúlidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Haemulidae;1.0;Anisotremus;0.25;Anisotremus interruptus;0.25
508;Jalisco_and_Colima_Coast_307;Infauna;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;Capitellida;0.25;Nereididae;0.25;Nereis;0.25;Nereis succinea;0.25
509;Jalisco_and_Colima_Coast_307;Juveniles Lutja;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus guttatus;0.25
510;Jalisco_and_Colima_Coast_307;Mamíferos marin;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Delphinidae;0.25;Tursiops;0.25;Tursiops truncatus;0.25
511;Jalisco_and_Colima_Coast_307;Moluscos;Animalia;1.0;Mollusca;1.0;Bivalvia;0.5;Pectinida;0.25;Pectinidae;0.25;Argopecten;0.25;Argopecten ventricosus;0.25
512;Jalisco_and_Colima_Coast_307;Ophidiidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Ophidiiformes;1.0;Ophidiidae;1.0;Ophidion;0.25;Ophidion spp.;0.2
513;Jalisco_and_Colima_Coast_307;Otros crustáceo;Animalia;1.0;Arthropoda;1.0;Crustacea;0.5;Decapoda;0.25;;;;;;
514;Jalisco_and_Colima_Coast_307;Otros lutjánido;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.375;Lutjanidae;1.0;Lutjanus;0.25;spp.;0.25
515;Jalisco_and_Colima_Coast_307;Otros macroinve;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;;;;;;;;
516;Jalisco_and_Colima_Coast_307;Otros peces;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.25;Clupeidae;0.25;Sardinops;0.25;Sardinops sagax;0.25
517;Jalisco_and_Colima_Coast_307;Peneidos;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;0.5;Litopenaeus vannamei;0.5
518;Jalisco_and_Colima_Coast_307;Picudos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Sphyraeniformes;0.25;Sphyraenidae;0.25;Sphyraena;0.25;Multiple species;0.2
519;Jalisco_and_Colima_Coast_307;Pleuronéctidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.5;Paralichthys;0.5;Paralichthys californicus;0.25
520;Jalisco_and_Colima_Coast_307;Pulpo;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.75;Octopodidae;0.75;Octopus;0.75;Octopus bimaculatus;0.25
521;Jalisco_and_Colima_Coast_307;Rayas;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.5;Dasyatidae;0.25;Dasyatis;0.25;Dasyatis spp.;0.25
522;Jalisco_and_Colima_Coast_307;Sardinas;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Sardinops;0.75;Sardinops sagax;0.5
523;Jalisco_and_Colima_Coast_307;Sciánidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Sciaenidae;1.0;Cynoscion;0.5;Cynoscion othonopterus;0.25
524;Jalisco_and_Colima_Coast_307;Serranidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Serranidae;1.0;Mycteroperca;0.25;Mycteroperca rosacea;0.25
525;Jalisco_and_Colima_Coast_307;Sierra;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomberomorus;1.0;Scomberomorus sierra;0.5
526;Jalisco_and_Colima_Coast_307;Synodontidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Aulopiformes;1.0;Synodontidae;1.0;Synodus;0.5;foetens;0.25
527;Jalisco_and_Colima_Coast_307;Tetraodóntidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Tetraodontiformes;1.0;Tetraodontidae;1.0;Sphoeroides;0.5;Sphoeroides annulatus;0.25
528;Jalisco_and_Colima_Coast_307;Tiburones;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.25;Carcharhinidae;0.25;Carcharhinus;0.25;Carcharhinus falciformis;0.25
529;Jalisco_and_Colima_Coast_307;Tortugas marina;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;0.75;Chelonia;0.5;Chelonia mydas;0.25
530;Jalisco_and_Colima_Coast_307;Zooplancton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.75;Calanoida;0.5;Acartiidae;0.25;Acartia;0.25;Acartia tonsa;0.25
531;Jurien_Bay_456;Bait;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.75;Clupeidae;0.5;Sardinops;0.5;Sardinops sagax;0.5
532;Jurien_Bay_456;Baldchin grouper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Labridae;0.75;Choerodon;0.75;Choerodon rubescens;0.4
533;Jurien_Bay_456;Breaksea cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Serranidae;0.75;Epinephelides;0.5;armatus;0.25
534;Jurien_Bay_456;Carnivorous Jellyfish;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.75;Semaeostomeae;0.25;Ulmaridae;0.25;Aurelia;0.25;aurita;0.25
535;Jurien_Bay_456;Chaetognaths;Animalia;1.0;Chaetognatha;1.0;Sagittoidea;0.75;Phragmophora;0.25;Sagittidae;0.75;Sagitta;0.75;Sagitta setosa;0.25
536;Jurien_Bay_456;Corraline algae;Plantae;0.75;Rhodophyta;1.0;Florideophyceae;0.5;Corallinales;1.0;Corallinaceae;0.5;Corallina;0.25;Corallina officinalis;0.25
537;Jurien_Bay_456;Cuttlefish;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;1.0;Sepiidae;1.0;Sepia;1.0;Sepia apama;0.25
538;Jurien_Bay_456;Dead Carcasses;Animalia;0.2;Chordata;0.2;Actinopterygii;0.2;Perciformes;0.2;Sparidae;0.2;Chrysophrys;0.2;Chrysophrys auratus;0.2
539;Jurien_Bay_456;Deposit feed. invert.;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;Capitellida;0.5;Capitellidae;0.25;Capitella;0.25;Capitella capitata;0.25
540;Jurien_Bay_456;Detached algae other;Chromista;0.25;Ochrophyta;0.5;Phaeophyceae;0.5;Laminariales;0.5;Lessoniaceae;0.25;Ecklonia;0.25;Ecklonia radiata;0.25
541;Jurien_Bay_456;Detached brown algae;Chromista;0.6000000000000001;Ochrophyta;1.0;Phaeophyceae;1.0;Laminariales;0.25;Lessoniaceae;0.25;Ecklonia;0.25;Ecklonia radiata;0.25
542;Jurien_Bay_456;Detached seagrass;Plantae;1.0;Tracheophyta;0.5;Liliopsida;0.75;Alismatales;0.75;Posidoniaceae;0.25;Posidonia;0.25;Posidonia australis;0.25
543;Jurien_Bay_456;Detritus;Plantae;0.0;Tracheophyta (or Magnoliophyta);0.0;Liliopsida;0.0;Alismatales;0.0;Posidoniaceae;0.0;Posidonia;0.0;Posidonia australis;0.0
544;Jurien_Bay_456;Dhufish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Glaucosomatidae;1.0;Glaucosoma;1.0;Glaucosoma hebraicum;0.75
545;Jurien_Bay_456;Dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;1.0;Tursiops;0.5;Tursiops aduncus;0.25
546;Jurien_Bay_456;Ecklonia;Chromista;0.75;Ochrophyta;0.75;Phaeophyceae;0.75;Laminariales;1.0;Lessoniaceae;1.0;Ecklonia;1.0;Ecklonia radiata;0.75
547;Jurien_Bay_456;Ephemeral seagrasses;Plantae;1.0;Tracheophyta;0.75;Liliopsida;0.75;Alismatales;1.0;Hydrocharitaceae;0.5;Halophila;0.25;Halophila ovalis;0.25
548;Jurien_Bay_456;Infauna;Animalia;1.0;Annelida;0.5;Polychaeta;0.5;Capitellida;0.25;Capitellidae;0.25;Capitella;0.25;Capitella capitata;0.25
549;Jurien_Bay_456;Infaunal bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Venerida;0.25;Tellinidae;0.5;Tellina;0.25;Tellina deltoidalis;0.25
550;Jurien_Bay_456;Inshore ass. carnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.5;Sparidae;0.25;Pagrus;0.25;Pagrus auratus;0.25
551;Jurien_Bay_456;Inshore benthopelagic carnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sillaginidae;0.75;Sillago;0.5;Sillago schomburgkii;0.25
552;Jurien_Bay_456;Inshore pelagic zooplankton feed;Animalia;1.0;Chordata;0.6000000000000001;Actinopterygii;0.6000000000000001;Clupeiformes;0.6000000000000001;Engraulidae;0.6000000000000001;Engraulis;0.6000000000000001;Engraulis australis;0.4
553;Jurien_Bay_456;Inshore reef ass. herbivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.25;Acanthuridae;0.5;Acanthurus;0.25;Acanthurus triostegus;0.25
554;Jurien_Bay_456;Inshore reef ass. omnivore;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.25;Labridae;0.25;Lethrinus;0.25;Lethrinus nebulosus;0.25
555;Jurien_Bay_456;Inshore reef ass. zoobenthos feed.;Animalia;1.0;Mollusca, Annelida;0.25;Gastropoda, Bivalvia, Polychaeta;0.25;Multiple;0.125;Multiple;0.125;Multiple;0.125;Multiple species;0.125
556;Jurien_Bay_456;Inshore sand ass. omnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.5;Sillaginidae;0.5;Sillago;0.25;Sillago ciliata;0.25
557;Jurien_Bay_456;Inshore seagrass ass. omnivore;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.45;Sparidae;0.25;Acanthopagrus;0.25;Acanthopagrus butcheri;0.25
558;Jurien_Bay_456;Inshore seagrass ass. zoob. feed.;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Gobiiformes;0.25;Gobiidae;0.25;Favonigobius;0.25;Syngnathus typhle;0.25
559;Jurien_Bay_456;Intertidal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;1.0;Haematopodidae;0.25;Haematopus;0.25;Haematopus fuliginosus;0.25
560;Jurien_Bay_456;King wrasse;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.5;Labridae;1.0;Achoerodus;0.25;gouldii;0.25
561;Jurien_Bay_456;Large Carn. Gastropods;Animalia;0.75;Mollusca;0.75;Gastropoda;0.75;Neogastropoda;0.25;Muricidae;0.25;Dentex;0.0;Dentex dentex;0.0
562;Jurien_Bay_456;Large Crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Grapsidae;0.25;Leptograpsus;0.25;Leptograpsus variegatus;0.25
563;Jurien_Bay_456;Large Herb. Gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Patellogastropoda;0.25;Nacellidae;0.25;Cellana;0.25;Cellana tramoserica;0.25
564;Jurien_Bay_456;Large Phytoplankton;Chromista;0.5;Bacillariophyta;0.5;Bacillariophyceae;0.25;Chaetocerotales;0.2;Chaetocerotaceae;0.5;Chaetoceros;0.5;Chaetoceros sp.;0.25
565;Jurien_Bay_456;Large Zooplankton;Animalia;1.0;Arthropoda;0.75;Malacostraca;0.75;Euphausiacea;0.75;Euphausiidae;0.75;Euphausia;0.75;Euphausia superba;0.25
566;Jurien_Bay_456;Large coastal sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.75;Carcharhinidae;0.5;Carcharhinus;0.25;Carcharhinus leucas;0.25
567;Jurien_Bay_456;Large mobile carn. invert.;Animalia;1.0;Mollusca;0.75;Cephalopoda;0.75;Octopoda;0.75;Octopodidae;0.5;Octopus;0.5;Octopus tetricus;0.25
568;Jurien_Bay_456;Large mobile herb. invert.;Animalia;1.0;Echinodermata;0.5;Echinoidea;0.25;Vetigastropoda;0.25;Holothuriidae;0.25;Holothuria;0.25;Holothuria leucospilota;0.25
