;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
441;Phocoena sinus;Phocoena sinus;343897.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Phocoenidae;Phocoena;Phocoena sinus;Gulf_of_California_450;Phocoena sinus
442;Thalassiosira pseudonana;Thalassiosira pseudonana;148934.0;Species;unassessed;Chromista;Heterokontophyta;Bacillariophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira pseudonana;Gulf_of_California_450;Phytoplankton
443;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Gulf_of_California_450;Polychaeta
444;Rhinobatidae;Rhinobatidae;105712.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Rhinopristiformes;Rhinobatidae;None;Nan;Gulf_of_California_450;Rhinobatidae
445;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Gulf_of_California_450;Sciaenidae
446;Serranidae;Serranidae;125561.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Serranidae;None;Nan;Gulf_of_California_450;Serranidae
447;Sicyonia penicillata;Sicyonia penicillata;377649.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Sicyoniidae;Sicyonia;Sicyonia penicillata;Gulf_of_California_450;Sicyonia penicillata
448;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Gulf_of_California_450;Small pelagics
449;Stomatopoda;Stomatopoda;14355.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Stomatopoda;None;None;Nan;Gulf_of_California_450;Stomatopoda
450;Totoaba macdonaldi;Totoaba macdonaldi;283019.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Totoaba;Totoaba macdonaldi;Gulf_of_California_450;Totoaba macdonaldi (ADULTS)
451;Totoaba macdonaldi;Totoaba macdonaldi;283019.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Totoaba;Totoaba macdonaldi;Gulf_of_California_450;Totoaba macdonaldi (JUVENILES)
452;Zalophus californianus;Zalophus californianus;255003.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus;Gulf_of_California_450;Zalophus californianus
453;Acartia tonsa;Acartia tonsa;104262.0;Species;alternative representation;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Gulf_of_California_450;Zooplankton
454;Salvelinus alpinus;Salvelinus alpinus;127188.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Salvelinus;Salvelinus alpinus;Hudson_Bay_446;Arctic Char
455;Salmo salar;Salmo salar;127186.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Salmo;Salmo salar;Hudson_Bay_446;Atlantic Salmon
456;Erignathus barbatus;Erignathus barbatus;137079.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Erignathus;Erignathus barbatus;Hudson_Bay_446;Bearded Seal
457;Delphinapterus leucas;Delphinapterus leucas;137115.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Monodontidae;Delphinapterus;Delphinapterus leucas;Hudson_Bay_446;Beluga E
458;Delphinapterus leucas;Delphinapterus leucas;137115.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Monodontidae;Delphinapterus;Delphinapterus leucas;Hudson_Bay_446;Beluga James
459;Delphinapterus leucas;Delphinapterus leucas;137115.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Monodontidae;Delphinapterus;Delphinapterus leucas;Hudson_Bay_446;Beluga W
460;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Hudson_Bay_446;Bivalves
461;Balaena mysticetus;Balaena mysticetus;137086.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Balaenidae;Balaena;Balaena mysticetus;Hudson_Bay_446;Bowhead
462;Gasterosteus aculeatus;Gasterosteus aculeatus;126505.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Gasterosteidae;Gasterosteus;Gasterosteus aculeatus;Hudson_Bay_446;Brackish Fish
463;Mallotus villosus;Mallotus villosus;126735.0;Species;accepted;Animalia;Chordata;Teleostei;Osmeriformes;Osmeridae;Mallotus;Mallotus villosus;Hudson_Bay_446;Capelin
464;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Hudson_Bay_446;Cephalopods
465;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Hudson_Bay_446;Copepods
466;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Hudson_Bay_446;Crustaceans
467;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Hudson_Bay_446;Echinoderms
468;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;Hudson_Bay_446;Euphausids
469;Gadiformes;Gadiformes;10313.0;Order;accepted;Animalia;Chordata;Teleostei;Gadiformes;None;None;Nan;Hudson_Bay_446;Gadiformes
470;Phoca vitulina;Phoca vitulina;137084.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Phoca;Phoca vitulina;Hudson_Bay_446;Harbour Seal
471;Pagophilus groenlandicus;Pagophilus groenlandicus;159019.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pagophilus;Pagophilus groenlandicus;Hudson_Bay_446;Harp seal
472;Melosira arctica;Melosira arctica;160537.0;Species;unassessed;Chromista;Heterokontophyta;Bacillariophyceae;Melosirales;Melosiraceae;Melosira;Melosira arctica;Hudson_Bay_446;Ice Algae
473;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Ice Detritus
474;Orcinus orca;Orcinus orca;137102.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Orcinus;Orcinus orca;Hudson_Bay_446;Killer Whale
475;Zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;MacroZooplankton
476;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Hudson_Bay_446;Marine Worms
477;Dinoflagellata;Dinoflagellata;146203.0;Infraphylum;accepted;Chromista;Myzozoa;None;None;None;None;Nan;Hudson_Bay_446;MicroZooplankton
478;Monodon monoceros;Monodon monoceros;137116.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Monodontidae;Monodon;Monodon monoceros;Hudson_Bay_446;Narwhal
479;Macoma balthica;Macoma balthica;141579.0;Species;accepted;Animalia;Mollusca;Bivalvia;Cardiida;Tellinidae;Macoma;Macoma balthica;Hudson_Bay_446;Other Benthos
480;Gadus morhua;Gadus morhua;126436.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;Hudson_Bay_446;Other Marine Fish
481;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Hudson_Bay_446;Other MesoZooplankton
482;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Pelagic Detritus
483;Ursus maritimus;Ursus maritimus;137085.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus maritimus;Hudson_Bay_446;Polar Bear Foxe
484;Ursus maritimus;Ursus maritimus;137085.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus maritimus;Hudson_Bay_446;Polar Bear WHB
485;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Primary Production
486;Pusa hispida;Pusa hispida;159021.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pusa;Pusa hispida;Hudson_Bay_446;Ringed Seal
487;Ursus maritimus;Ursus maritimus;137085.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus maritimus;Hudson_Bay_446;SH Polar Bear
488;Ammodytes americanus;Ammodytes americanus;159587.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Ammodytidae;Ammodytes;Ammodytes americanus;Hudson_Bay_446;Sandlance
489;Cottidae;Cottidae;125589.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Cottidae;None;Nan;Hudson_Bay_446;Sculpins/ Zoarcids
490;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Hudson_Bay_446;Seabirds
491;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Hudson_Bay_446;Sharks/Rays
492;Odobenus rosmarus;Odobenus rosmarus;137077.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Hudson_Bay_446;Walrus N
493;Odobenus rosmarus;Odobenus rosmarus;137077.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Hudson_Bay_446;Walrus S
494;Lutjanus guttatus;Lutjanus guttatus;276539.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus guttatus;Jalisco_and_Colima_Coast_307;Adultos Lutjanu
495;Anguilliformes;Anguilliformes;10295.0;Order;accepted;Animalia;Chordata;Teleostei;Anguilliformes;None;None;Nan;Jalisco_and_Colima_Coast_307;Anguilas y more
496;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Aves marinas
497;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Braquiuros
498;Carangidae;Carangidae;125523.0;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;None;Nan;Jalisco_and_Colima_Coast_307;Carángidos
499;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Detritus
500;Coryphaena hippurus;Coryphaena hippurus;126846.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus;Jalisco_and_Colima_Coast_307;Dorado
501;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Equinodermos
502;Thunnus albacares;Thunnus albacares;127027.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Jalisco_and_Colima_Coast_307;Escómbridos
503;Stomatopoda;Stomatopoda;14355.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Stomatopoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Estomatópodos
504;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Fitoplancton
505;Gasterosteidae;Gasterosteidae;125476.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Gasterosteidae;None;Nan;Jalisco_and_Colima_Coast_307;Gasterosteidos
506;Gerreidae;Gerreidae;151456.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;None;Nan;Jalisco_and_Colima_Coast_307;Gerreidos
507;Haemulidae;Haemulidae;125538.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan;Jalisco_and_Colima_Coast_307;Haemúlidos
508;Infauna;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Infauna
509;Lutjanus guttatus;Lutjanus guttatus;276539.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus guttatus;Jalisco_and_Colima_Coast_307;Juveniles Lutja
510;Tursiops truncatus;Tursiops truncatus;137111.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;Jalisco_and_Colima_Coast_307;Mamíferos marin
511;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Moluscos
512;Ophidiidae;Ophidiidae;125505.0;Family;accepted;Animalia;Chordata;Teleostei;Ophidiiformes;Ophidiidae;None;Nan;Jalisco_and_Colima_Coast_307;Ophidiidos
513;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros crustáceo
514;Lutjanidae;Lutjanidae;151453.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan;Jalisco_and_Colima_Coast_307;Otros lutjánido
515;Macroinvertebrata;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Otros macroinve
516;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Jalisco_and_Colima_Coast_307;Otros peces
517;Penaeidae;Penaeidae;106727.0;Family;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;None;Nan;Jalisco_and_Colima_Coast_307;Peneidos
518;Lutjanidae;Lutjanidae;151453.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan;Jalisco_and_Colima_Coast_307;Picudos
519;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;Jalisco_and_Colima_Coast_307;Pleuronéctidos
520;Octopoda;Octopoda;11718.0;Order;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Pulpo
521;Batoidea;Batoidea;368409.0;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Rayas
522;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Jalisco_and_Colima_Coast_307;Sardinas
523;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Jalisco_and_Colima_Coast_307;Sciánidos
524;Mycteroperca rosacea;Mycteroperca rosacea;273883.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Mycteroperca;Mycteroperca rosacea;Jalisco_and_Colima_Coast_307;Serranidos
525;Scomberomorus sierra;Scomberomorus sierra;273821.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomberomorus;Scomberomorus sierra;Jalisco_and_Colima_Coast_307;Sierra
526;Synodontidae;Synodontidae;125449.0;Family;accepted;Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;None;Nan;Jalisco_and_Colima_Coast_307;Synodontidos
527;Tetraodontidae;Tetraodontidae;125612.0;Family;accepted;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;None;Nan;Jalisco_and_Colima_Coast_307;Tetraodóntidos
528;Carcharhinus falciformis;Carcharhinus falciformis;105789.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus falciformis;Jalisco_and_Colima_Coast_307;Tiburones
529;Chelonia mydas;Chelonia mydas;137206.0;Species;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Jalisco_and_Colima_Coast_307;Tortugas marina
530;Zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Zooplancton
531;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Bait
532;Choerodon rubescens;Choerodon rubescens;277278.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Choerodon;Choerodon rubescens;Jurien_Bay_456;Baldchin grouper
533;Epinephelidae (Serranidae sensu lato);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Breaksea cod
534;Scyphozoa;Scyphozoa;135220.0;Class;accepted;Animalia;Cnidaria;Scyphozoa;None;None;None;Nan;Jurien_Bay_456;Carnivorous Jellyfish
535;Chaetognatha;Chaetognatha;2081.0;Phylum;accepted;Animalia;Chaetognatha;None;None;None;None;Nan;Jurien_Bay_456;Chaetognaths
536;Corallina officinalis;Corallina officinalis;145108.0;Species;accepted;Plantae;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Corallina;Corallina officinalis;Jurien_Bay_456;Corraline algae
537;Sepia apama;Sepia apama;342111.0;Species;superseded combination;Animalia;Mollusca;Cephalopoda;Sepiida;Sepiidae;Sepia;Sepia apama;Jurien_Bay_456;Cuttlefish
538;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Dead Carcasses
539;Capitellidae;Capitellidae;921.0;Family;accepted;Animalia;Annelida;Polychaeta;None;Capitellidae;None;Nan;Jurien_Bay_456;Deposit feed. invert.
540;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detached algae other
541;Ecklonia radiata;Ecklonia radiata;214344.0;Species;accepted;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Ecklonia radiata;Jurien_Bay_456;Detached brown algae
542;Posidonia australis;Posidonia australis;374712.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia australis;Jurien_Bay_456;Detached seagrass
543;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detritus
544;Glaucosoma hebraicum;Glaucosoma hebraicum;279190.0;Species;accepted;Animalia;Chordata;Teleostei;Acropomatiformes;Glaucosomatidae;Glaucosoma;Glaucosoma hebraicum;Jurien_Bay_456;Dhufish
545;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;Jurien_Bay_456;Dolphins
546;Ecklonia radiata;Ecklonia radiata;214344.0;Species;accepted;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Ecklonia radiata;Jurien_Bay_456;Ecklonia
547;Halophila ovalis;Halophila ovalis;208930.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Halophila ovalis;Jurien_Bay_456;Ephemeral seagrasses
548;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Jurien_Bay_456;Infauna
549;Tellina deltoidalis;Tellina deltoidalis;711134.0;Species;unaccepted;Animalia;Mollusca;Bivalvia;Cardiida;Tellinidae;Tellina;Tellina deltoidalis;Jurien_Bay_456;Infaunal bivalves
550;Piscivora;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore ass. carnivore
551;Platycephalus fuscus;Platycephalus fuscus;274658.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Platycephalidae;Platycephalus;Platycephalus fuscus;Jurien_Bay_456;Inshore benthopelagic carnivore
552;Engraulis australis;Engraulis australis;272285.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis australis;Jurien_Bay_456;Inshore pelagic zooplankton feed
553;Herbivorous reef fishes (mixed taxa);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore reef ass. herbivore
554;Omnivorous reef fishes (mixed taxa);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore reef ass. omnivore
555;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore reef ass. zoobenthos feed.
556;Infauna;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore sand ass. omnivore
557;Seagrass grazers;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore seagrass ass. omnivore
558;Seagrass zoobenthos feeders;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore seagrass ass. zoob. feed.
559;Charadriiformes;Charadriiformes;2682.0;Order;accepted;Animalia;Chordata;Aves;Charadriiformes;None;None;Nan;Jurien_Bay_456;Intertidal birds
560;Achoerodus gouldii;Achoerodus gouldii;279497.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Achoerodus;Achoerodus gouldii;Jurien_Bay_456;King wrasse
561;Muricidae;Muricidae;148.0;Family;accepted;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;None;Nan;Jurien_Bay_456;Large Carn. Gastropods
562;Leptograpsus variegatus;Leptograpsus variegatus;444462.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Grapsidae;Leptograpsus;Leptograpsus variegatus;Jurien_Bay_456;Large Crabs
563;Cellana tramoserica;Cellana tramoserica;325467.0;Species;accepted;Animalia;Mollusca;Gastropoda;Nacellida;Nacellidae;Cellana;Cellana tramoserica;Jurien_Bay_456;Large Herb. Gastropods
564;Chaetoceros;Chaetoceros;148985.0;Genus;accepted;Chromista;Heterokontophyta;Bacillariophyceae;Chaetocerotanae incertae sedis;Chaetocerotaceae;Chaetoceros;Nan;Jurien_Bay_456;Large Phytoplankton
565;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;Jurien_Bay_456;Large Zooplankton
566;Carcharhinus leucas;Carcharhinus leucas;105792.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus leucas;Jurien_Bay_456;Large coastal sharks
567;Octopus;Octopus;138268.0;Genus;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Nan;Jurien_Bay_456;Large mobile carn. invert.
568;Echinoidea;Echinoidea;123082.0;Class;accepted;Animalia;Echinodermata;Echinoidea;None;None;None;Nan;Jurien_Bay_456;Large mobile herb. invert.
569;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster - Adolescent
570;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster Adult
571;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster- Juvenile
572;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster-post puerulus
573;Benthic microalgae (mixed turf assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Low algae
574;Bacteria (heterotrophic assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Microbial heterotrophs
575;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Jurien_Bay_456;Microphytobenthos
576;Sillago ciliata;Sillago ciliata;273939.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sillaginidae;Sillago;Sillago ciliata;Jurien_Bay_456;NDR benthopelagic carnivore
577;Engraulis australis;Engraulis australis;272285.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis australis;Jurien_Bay_456;NDR pelagic zooplankton Feed.
578;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Jurien_Bay_456;NDR reef aa. zooplankton feed
579;Chrysophrys auratus;Chrysophrys auratus;367239.0;Species;unaccepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Chrysophrys;Chrysophrys auratus;Jurien_Bay_456;NDR reef ass. carnivore
580;Kyphosus sydneyanus;Kyphosus sydneyanus;273525.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus sydneyanus;Jurien_Bay_456;NDR reef ass. herbivore
581;Choerodon rubescens;Choerodon rubescens;277278.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Choerodon;Choerodon rubescens;Jurien_Bay_456;NDR reef ass. omnivore
582;Pagrus auratus;Pagrus auratus;398546.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagrus;Pagrus auratus;Jurien_Bay_456;NDR reef ass. zoobenthos feed.
583;Nereis diversicolor;Nereis diversicolor;339374.0;Species;unaccepted;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Nereis;Nereis diversicolor;Jurien_Bay_456;NDR sand ass. carnivore
584;Ocypode ceratophthalmus;Ocypode ceratophthalmus;207578.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Ocypodidae;Ocypode;Ocypode ceratophthalmus;Jurien_Bay_456;NDR sand ass. omnivore
585;Favonigobius lateralis;Favonigobius lateralis;280773.0;Species;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Favonigobius;Favonigobius lateralis;Jurien_Bay_456;NDR sand ass. zoobenthos feed.
586;Amblygobius phalaena;Amblygobius phalaena;278655.0;Species;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Amblygobius;Amblygobius phalaena;Jurien_Bay_456;NDR seagrass ass. carnivore
587;Acanthopagrus butcheri;Acanthopagrus butcheri;279071.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Acanthopagrus;Acanthopagrus butcheri;Jurien_Bay_456;NDR seagrass ass. omnivore
588;Octopus tetricus;Octopus tetricus;342036.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus tetricus;Jurien_Bay_456;Octopus
589;Posidonia australis;Posidonia australis;374712.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia australis;Jurien_Bay_456;Perenial seagrasses
590;Scleractinia;Scleractinia;1363.0;Order;accepted;Animalia;Cnidaria;Hexacorallia;Scleractinia;None;None;Nan;Jurien_Bay_456;Photo. corals/sponges
