;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
481;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Hudson_Bay_446;Other MesoZooplankton
482;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Pelagic Detritus
483;Ursus maritimus;Ursus maritimus;137085.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus maritimus;Hudson_Bay_446;Polar Bear Foxe
484;Ursus maritimus;Ursus maritimus;137085.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus maritimus;Hudson_Bay_446;Polar Bear WHB
485;Phytoplankton (mixed community);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Primary Production
486;Pusa hispida;Pusa hispida;159021.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pusa;Pusa hispida;Hudson_Bay_446;Ringed Seal
487;Ursus maritimus;Ursus maritimus;137085.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus maritimus;Hudson_Bay_446;SH Polar Bear
488;Ammodytes;Ammodytes;125909.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Ammodytidae;Ammodytes;Nan;Hudson_Bay_446;Sandlance
489;Cottidae, Zoarcidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Sculpins/ Zoarcids
490;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Hudson_Bay_446;Seabirds
491;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Hudson_Bay_446;Sharks/Rays
492;Odobenus rosmarus rosmarus;Odobenus rosmarus rosmarus;255010.0;Subspecies;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Nan;Hudson_Bay_446;Walrus N
493;Odobenus rosmarus divergens;Odobenus rosmarus divergens;255011.0;Subspecies;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Nan;Hudson_Bay_446;Walrus S
494;Lutjanus;Lutjanus;159791.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Nan;Jalisco_and_Colima_Coast_307;Adultos Lutjanu
495;Anguilla;Anguilla;125620.0;Genus;accepted;Animalia;Chordata;Teleostei;Anguilliformes;Anguillidae;Anguilla;Nan;Jalisco_and_Colima_Coast_307;Anguilas y more
496;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Aves marinas
497;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Braquiuros
498;Carangidae;Carangidae;125523.0;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;None;Nan;Jalisco_and_Colima_Coast_307;Carángidos
499;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Detritus
500;Coryphaena hippurus;Coryphaena hippurus;126846.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus;Jalisco_and_Colima_Coast_307;Dorado
501;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Equinodermos
502;Scombridae;Scombridae;125559.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan;Jalisco_and_Colima_Coast_307;Escómbridos
503;Stomatopoda;Stomatopoda;14355.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Stomatopoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Estomatópodos
504;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Fitoplancton
505;Gasterosteidae;Gasterosteidae;125476.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Gasterosteidae;None;Nan;Jalisco_and_Colima_Coast_307;Gasterosteidos
506;Gerreidae;Gerreidae;151456.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;None;Nan;Jalisco_and_Colima_Coast_307;Gerreidos
507;Haemulidae;Haemulidae;125538.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan;Jalisco_and_Colima_Coast_307;Haemúlidos
508;Infauna;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Infauna
509;Lutjanus;Lutjanus;159791.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Nan;Jalisco_and_Colima_Coast_307;Juveniles Lutja
510;Mammalia;Mammalia;1837.0;Class;accepted;Animalia;Chordata;Mammalia;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Mamíferos marin
511;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Moluscos
512;Ophidiidae;Ophidiidae;125505.0;Family;accepted;Animalia;Chordata;Teleostei;Ophidiiformes;Ophidiidae;None;Nan;Jalisco_and_Colima_Coast_307;Ophidiidos
513;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros crustáceo
514;Lutjanidae;Lutjanidae;151453.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan;Jalisco_and_Colima_Coast_307;Otros lutjánido
515;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros macroinve
516;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros peces
517;Penaeidae;Penaeidae;106727.0;Family;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;None;Nan;Jalisco_and_Colima_Coast_307;Peneidos
518;Sphyraena;Sphyraena;126084.0;Genus;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Sphyraenidae;Sphyraena;Nan;Jalisco_and_Colima_Coast_307;Picudos
519;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;Jalisco_and_Colima_Coast_307;Pleuronéctidos
520;Octopodidae;Octopodidae;11782.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;None;Nan;Jalisco_and_Colima_Coast_307;Pulpo
521;Rajiformes;Rajiformes;10216.0;Order;accepted;Animalia;Chordata;Elasmobranchii;Rajiformes;None;None;Nan;Jalisco_and_Colima_Coast_307;Rayas
522;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Jalisco_and_Colima_Coast_307;Sardinas
523;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Jalisco_and_Colima_Coast_307;Sciánidos
524;Serranidae;Serranidae;125561.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Serranidae;None;Nan;Jalisco_and_Colima_Coast_307;Serranidos
525;Scomberomorus sierra;Scomberomorus sierra;273821.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomberomorus;Scomberomorus sierra;Jalisco_and_Colima_Coast_307;Sierra
526;Synodontidae;Synodontidae;125449.0;Family;accepted;Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;None;Nan;Jalisco_and_Colima_Coast_307;Synodontidos
527;Tetraodontidae;Tetraodontidae;125612.0;Family;accepted;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;None;Nan;Jalisco_and_Colima_Coast_307;Tetraodóntidos
528;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Tiburones
529;Testudines;Testudines;2689.0;Order;accepted;Animalia;Chordata;None;Testudines;None;None;Nan;Jalisco_and_Colima_Coast_307;Tortugas marina
530;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Zooplancton
531;Pisces (various);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Bait
532;Choerodon rubescens;Choerodon rubescens;277278.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Choerodon;Choerodon rubescens;Jurien_Bay_456;Baldchin grouper
533;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Breaksea cod
534;Scyphozoa;Scyphozoa;135220.0;Class;accepted;Animalia;Cnidaria;Scyphozoa;None;None;None;Nan;Jurien_Bay_456;Carnivorous Jellyfish
535;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Chaetognaths
536;Corallinophycidae;Corallinophycidae;368687.0;Subclass;accepted;Plantae;Rhodophyta;Florideophyceae;None;None;None;Nan;Jurien_Bay_456;Corraline algae
537;Sepiidae;Sepiidae;11723.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Sepiida;Sepiidae;None;Nan;Jurien_Bay_456;Cuttlefish
538;Detritus organicum;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Dead Carcasses
539;Deposit-feeding invertebrates;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Deposit feed. invert.
540;Algae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detached algae other
541;Phaeophyceae detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detached brown algae
542;Seagrass detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detached seagrass
543;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detritus
544;Glaucosoma hebraicum;Glaucosoma hebraicum;279190.0;Species;accepted;Animalia;Chordata;Teleostei;Acropomatiformes;Glaucosomatidae;Glaucosoma;Glaucosoma hebraicum;Jurien_Bay_456;Dhufish
545;Tursiops truncatus;Tursiops truncatus;137111.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;Jurien_Bay_456;Dolphins
546;Ecklonia radiata;Ecklonia radiata;214344.0;Species;accepted;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Ecklonia radiata;Jurien_Bay_456;Ecklonia
547;Heterozostera tasmanica;Heterozostera tasmanica;374710.0;Species;unaccepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Heterozostera;Heterozostera tasmanica;Jurien_Bay_456;Ephemeral seagrasses
548;Infauna;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Infauna
549;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Jurien_Bay_456;Infaunal bivalves
550;Carnivorous fish assemblage;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore ass. carnivore
551;Sillago bassensis;Sillago bassensis;273936.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sillaginidae;Sillago;Sillago bassensis;Jurien_Bay_456;Inshore benthopelagic carnivore
552;Engraulis australis;Engraulis australis;272285.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis australis;Jurien_Bay_456;Inshore pelagic zooplankton feed
553;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore reef ass. herbivore
554;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore reef ass. omnivore
555;Zoobenthos feeders (Gastropoda, Bivalvia, Polychaeta);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore reef ass. zoobenthos feed.
556;Omnivorous sand-dwelling fish assemblage;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore sand ass. omnivore
557;Omnivorous seagrass-dwelling fish assemblage;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore seagrass ass. omnivore
558;Zoobenthos-feeding seagrass-dwelling fish;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Inshore seagrass ass. zoob. feed.
559;Charadriiformes;Charadriiformes;2682.0;Order;accepted;Animalia;Chordata;Aves;Charadriiformes;None;None;Nan;Jurien_Bay_456;Intertidal birds
560;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;King wrasse
561;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Carn. Gastropods
562;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Crabs
563;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Herb. Gastropods
564;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Phytoplankton
565;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Zooplankton
566;Carcharodon carcharias;Carcharodon carcharias;105838.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Carcharodon;Carcharodon carcharias;Jurien_Bay_456;Large coastal sharks
567;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large mobile carn. invert.
568;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large mobile herb. invert.
569;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Lobster - Adolescent
570;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Lobster Adult
571;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster- Juvenile
572;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster-post puerulus
573;Macroalgae (low-growing forms);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Low algae
574;Heterotrophic microorganisms;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Microbial heterotrophs
575;Microphytobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Microphytobenthos
576;Teleostei;Teleostei;293496.0;Class;accepted;Animalia;Chordata;Teleostei;None;None;None;Nan;Jurien_Bay_456;NDR benthopelagic carnivore
577;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Jurien_Bay_456;NDR pelagic zooplankton Feed.
578;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR reef aa. zooplankton feed
579;Bodianus frenchorum;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR reef ass. carnivore
580;Pomacentridae;Pomacentridae;125553.0;Family;accepted;Animalia;Chordata;Teleostei;Ovalentaria incertae sedis;Pomacentridae;None;Nan;Jurien_Bay_456;NDR reef ass. herbivore
581;Cheilodactylus spectabilis;Cheilodactylus spectabilis;1528281.0;Species;unaccepted;Animalia;Chordata;Teleostei;Centrarchiformes;Cheilodactylidae;Cheilodactylus;Cheilodactylus spectabilis;Jurien_Bay_456;NDR reef ass. omnivore
582;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR reef ass. zoobenthos feed.
583;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR sand ass. carnivore
584;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR sand ass. omnivore
585;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR sand ass. zoobenthos feed.
586;Carnivora;Carnivora;2687.0;Order;accepted;Animalia;Chordata;Mammalia;Carnivora;None;None;Nan;Jurien_Bay_456;NDR seagrass ass. carnivore
587;Amphipoda;Amphipoda;1135.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Amphipoda;None;None;Nan;Jurien_Bay_456;NDR seagrass ass. omnivore
588;Octopodida;Octopodidae;11782.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;None;Nan;Jurien_Bay_456;Octopus
589;Posidonia australis;Posidonia australis;374712.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia australis;Jurien_Bay_456;Perenial seagrasses
590;Anthozoa;Anthozoa;1292.0;Subphylum;accepted;Animalia;Cnidaria;None;None;None;None;Nan;Jurien_Bay_456;Photo. corals/sponges
591;Pagrus auratus;Pagrus auratus;398546.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagrus;Pagrus auratus;Jurien_Bay_456;Pink snapper
592;Rajiformes;Rajiformes;10216.0;Order;accepted;Animalia;Chordata;Elasmobranchii;Rajiformes;None;None;Nan;Jurien_Bay_456;Rays
593;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Roe abalone
594;Sargassum;Sargassum;144132.0;Genus;accepted;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Nan;Jurien_Bay_456;Sargassum
595;Neophoca cinerea;Neophoca cinerea;255001.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Neophoca;Neophoca cinerea;Jurien_Bay_456;Sea lions
596;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Sea turtles
597;Ceramium rubrum;Ceramium rubrum;144561.0;Species;unaccepted;Plantae;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Ceramium;Ceramium rubrum;Jurien_Bay_456;Seagrass epiphytes
598;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Jurien_Bay_456;Sessile bivalves
599;Sessilia;Sessilia;106033.0;Order;uncertain;Animalia;Arthropoda;Thecostraca;Sessilia;None;None;Nan;Jurien_Bay_456;Sessile epibenthos
600;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small Gastropods
601;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small Phytoplankton
602;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small Zooplankton
603;Carcharhinus cautus;Carcharhinus cautus;271320.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus cautus;Jurien_Bay_456;Small coastal sharks
604;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small mobil epifauna
605;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small mobile herbivores
606;Decapodida;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Squid
607;Phalacrocorax;Phalacrocorax;137054.0;Genus;accepted;Animalia;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Phalacrocorax;Nan;Jurien_Bay_456;Surface diving birds
608;Corallina officinalis;Corallina officinalis;145108.0;Species;accepted;Plantae;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Corallina;Corallina officinalis;Jurien_Bay_456;Turfs
609;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Water colum detritus
610;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Western foxfish
611;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Detritus
612;Selachimorpha;Selachimorpha;1779682.0;Superorder;superseded rank;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Mauritania_650;Selaciens L inv
613;Selachimorpha;Selachimorpha;1779682.0;Superorder;superseded rank;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Mauritania_650;Selaciens L pred
614;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;bathydem S inv
615;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;bathydem S pred
616;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;cephalopodes comm
617;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;cephalopodes non-comm
618;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;chinchards
619;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;clupeides
620;Crustacea (commercial species);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;crustaces comm
621;Crustacea (non-commercial species);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;crustaces non-comm
622;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;Mauritania_650;dauphins
623;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Mauritania_650;dem L inv
624;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;dem L pred
625;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Mauritania_650;dem M inv
626;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Mauritania_650;dem M pred
627;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Mauritania_650;dem S inv
628;Scorpaenidae;Scorpaenidae;125595.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;None;Nan;Mauritania_650;dem S pred
629;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;macrobenthos
630;Macrozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;macrozooplancton
631;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;maquereau
632;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;merlu
633;Mesozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;meso zooplancton
634;Mesopelagic invertebrates;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;mesopel inv
635;Mesopelagic predators;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;mesopel pred
636;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;micro zooplancton
637;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Mauritania_650;mugilides
638;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Mauritania_650;oiseaux
639;Orcinus orca;Orcinus orca;137102.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Orcinus;Orcinus orca;Mauritania_650;orque
640;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Mauritania_650;pel L inv
641;Scombridae;Scombridae;125559.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan;Mauritania_650;pel L pred
642;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Mauritania_650;pel M planc
643;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;producteurs primaires
644;Raja spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;raie M
645;Trichiuridae;Trichiuridae;125571.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Trichiuridae;None;Nan;Mauritania_650;sabres
646;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;sparides comm
647;Euthynnus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;thon cotier
648;Thunnus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;thon hauturier
649;Benthic algae (mixed assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;Benthic algae
650;Detritus (organic matter);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;Detritus
651;Lepidochelys kempii;Lepidochelys kempii;137208.0;Species;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;Lepidochelys;Lepidochelys kempii;Mississippi_River_Delta_779;Kemp Ridley sea turtle
652;Phytoplankton (mixed assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;Phytoplankton
653;Submerged aquatic vegetation (SAV);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mississippi_River_Delta_779;SAV
