;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
470;Phoca vitulina;Phoca vitulina;137084.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Phoca;Phoca vitulina;Hudson_Bay_446;Harbour Seal
471;Pagophilus groenlandicus;Pagophilus groenlandicus;159019.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pagophilus;Pagophilus groenlandicus;Hudson_Bay_446;Harp seal
472;Bacillariophyceae;Bacillariophyceae;148899.0;Class;accepted;Chromista;Heterokontophyta;Bacillariophyceae;None;None;None;Nan;Hudson_Bay_446;Ice Algae
473;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Ice Detritus
474;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Killer Whale
475;Macrozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;MacroZooplankton
476;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Hudson_Bay_446;Marine Worms
477;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Hudson_Bay_446;MicroZooplankton
478;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Narwhal
479;Benthos;Benthosaurus;296146.0;Genus;junior subjective synonym;Animalia;Chordata;Teleostei;Aulopiformes;Ipnopidae;Benthosaurus;Nan;Hudson_Bay_446;Other Benthos
480;Teleostei;Teleostei;293496.0;Class;accepted;Animalia;Chordata;Teleostei;None;None;None;Nan;Hudson_Bay_446;Other Marine Fish
481;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Hudson_Bay_446;Other MesoZooplankton
482;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Pelagic Detritus
483;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Polar Bear Foxe
484;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Polar Bear WHB
485;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;Primary Production
486;Pusa hispida;Pusa hispida;159021.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pusa;Pusa hispida;Hudson_Bay_446;Ringed Seal
487;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Hudson_Bay_446;SH Polar Bear
488;Ammodytes;Ammodytes;125909.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Ammodytidae;Ammodytes;Nan;Hudson_Bay_446;Sandlance
489;Cottoidei;Cottoidei;154417.0;Suborder;accepted;Animalia;Chordata;Teleostei;Perciformes;None;None;Nan;Hudson_Bay_446;Sculpins/ Zoarcids
490;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Hudson_Bay_446;Seabirds
491;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Hudson_Bay_446;Sharks/Rays
492;Odobenus rosmarus;Odobenus rosmarus;137077.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Hudson_Bay_446;Walrus N
493;Odobenus rosmarus;Odobenus rosmarus;137077.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Hudson_Bay_446;Walrus S
494;Lutjanus;Lutjanus;159791.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Nan;Jalisco_and_Colima_Coast_307;Adultos Lutjanu
495;Anguilliformes;Anguilliformes;10295.0;Order;accepted;Animalia;Chordata;Teleostei;Anguilliformes;None;None;Nan;Jalisco_and_Colima_Coast_307;Anguilas y more
496;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Aves marinas
497;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Braquiuros
498;Carangidae;Carangidae;125523.0;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;None;Nan;Jalisco_and_Colima_Coast_307;Carángidos
499;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Detritus
500;Coryphaena hippurus;Coryphaena hippurus;126846.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus;Jalisco_and_Colima_Coast_307;Dorado
501;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Equinodermos
502;Exocoetidae;Exocoetidae;125452.0;Family;accepted;Animalia;Chordata;Teleostei;Beloniformes;Exocoetidae;None;Nan;Jalisco_and_Colima_Coast_307;Escómbridos
503;Stomatopoda;Stomatopoda;14355.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Stomatopoda;None;None;Nan;Jalisco_and_Colima_Coast_307;Estomatópodos
504;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jalisco_and_Colima_Coast_307;Fitoplancton
505;Gasterosteidae;Gasterosteidae;125476.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Gasterosteidae;None;Nan;Jalisco_and_Colima_Coast_307;Gasterosteidos
506;Gerreidae;Gerreidae;151456.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;None;Nan;Jalisco_and_Colima_Coast_307;Gerreidos
507;Haemulidae;Haemulidae;125538.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan;Jalisco_and_Colima_Coast_307;Haemúlidos
508;Capitellidae;Capitellidae;921.0;Family;accepted;Animalia;Annelida;Polychaeta;None;Capitellidae;None;Nan;Jalisco_and_Colima_Coast_307;Infauna
509;Lutjanus;Lutjanus;159791.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Nan;Jalisco_and_Colima_Coast_307;Juveniles Lutja
510;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Jalisco_and_Colima_Coast_307;Mamíferos marin
511;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Moluscos
512;Ophidiidae;Ophidiidae;125505.0;Family;accepted;Animalia;Chordata;Teleostei;Ophidiiformes;Ophidiidae;None;Nan;Jalisco_and_Colima_Coast_307;Ophidiidos
513;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros crustáceo
514;Lutjanidae;Lutjanidae;151453.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan;Jalisco_and_Colima_Coast_307;Otros lutjánido
515;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros macroinve
516;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Otros peces
517;Penaeidae;Penaeidae;106727.0;Family;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;None;Nan;Jalisco_and_Colima_Coast_307;Peneidos
518;Blenniidae;Blenniidae;125519.0;Family;accepted;Animalia;Chordata;Teleostei;Blenniiformes;Blenniidae;None;Nan;Jalisco_and_Colima_Coast_307;Picudos
519;Pleuronectidae;Pleuronectidae;125579.0;Family;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;None;Nan;Jalisco_and_Colima_Coast_307;Pleuronéctidos
520;Octopus;Octopus;138268.0;Genus;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Nan;Jalisco_and_Colima_Coast_307;Pulpo
521;Rajiformes;Rajiformes;10216.0;Order;accepted;Animalia;Chordata;Elasmobranchii;Rajiformes;None;None;Nan;Jalisco_and_Colima_Coast_307;Rayas
522;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Jalisco_and_Colima_Coast_307;Sardinas
523;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Jalisco_and_Colima_Coast_307;Sciánidos
524;Serranidae;Serranidae;125561.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Serranidae;None;Nan;Jalisco_and_Colima_Coast_307;Serranidos
525;Scomberomorus sierra;Scomberomorus sierra;273821.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomberomorus;Scomberomorus sierra;Jalisco_and_Colima_Coast_307;Sierra
526;Synodontidae;Synodontidae;125449.0;Family;accepted;Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;None;Nan;Jalisco_and_Colima_Coast_307;Synodontidos
527;Tetraodontidae;Tetraodontidae;125612.0;Family;accepted;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;None;Nan;Jalisco_and_Colima_Coast_307;Tetraodóntidos
528;Selachimorpha;Selachimorpha;1779682.0;Superorder;superseded rank;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Tiburones
529;Cheloniidae;Cheloniidae;136999.0;Family;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;None;Nan;Jalisco_and_Colima_Coast_307;Tortugas marina
530;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Jalisco_and_Colima_Coast_307;Zooplancton
531;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Jurien_Bay_456;Bait
532;Epinephelus daemelii;Epinephelus daemelii;273846.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus daemelii;Jurien_Bay_456;Baldchin grouper
533;Epinephelus anonymus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Breaksea cod
534;Scyphozoa;Scyphozoa;135220.0;Class;accepted;Animalia;Cnidaria;Scyphozoa;None;None;None;Nan;Jurien_Bay_456;Carnivorous Jellyfish
535;Chaetognatha;Chaetognatha;2081.0;Phylum;accepted;Animalia;Chaetognatha;None;None;None;None;Nan;Jurien_Bay_456;Chaetognaths
536;Corallinophycidae;Corallinophycidae;368687.0;Subclass;accepted;Plantae;Rhodophyta;Florideophyceae;None;None;None;Nan;Jurien_Bay_456;Corraline algae
537;Sepia;Sepia;138477.0;Genus;accepted;Animalia;Mollusca;Cephalopoda;Sepiida;Sepiidae;Sepia;Nan;Jurien_Bay_456;Cuttlefish
538;OrganicDetritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Dead Carcasses
539;Arenicola marina;Arenicola marina;129868.0;Species;accepted;Animalia;Annelida;Polychaeta;None;Arenicolidae;Arenicola;Arenicola marina;Jurien_Bay_456;Deposit feed. invert.
540;Chlorophyta;Chlorophyta;801.0;Phylum (Division);accepted;Plantae;Chlorophyta;None;None;None;None;Nan;Jurien_Bay_456;Detached algae other
541;Phaeophyceae;Phaeophyceae;830.0;Class;accepted;Chromista;Ochrophyta;Phaeophyceae;None;None;None;Nan;Jurien_Bay_456;Detached brown algae
542;Zosteraceae;Zosteraceae;143770.0;Family;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;None;Nan;Jurien_Bay_456;Detached seagrass
543;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Detritus
544;Glaucosoma hebraicum;Glaucosoma hebraicum;279190.0;Species;accepted;Animalia;Chordata;Teleostei;Acropomatiformes;Glaucosomatidae;Glaucosoma;Glaucosoma hebraicum;Jurien_Bay_456;Dhufish
545;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;Jurien_Bay_456;Dolphins
546;Ecklonia radiata;Ecklonia radiata;214344.0;Species;accepted;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Ecklonia radiata;Jurien_Bay_456;Ecklonia
547;Zosteraceae;Zosteraceae;143770.0;Family;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;None;Nan;Jurien_Bay_456;Ephemeral seagrasses
548;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Jurien_Bay_456;Infauna
549;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Jurien_Bay_456;Infaunal bivalves
550;Serranidae;Serranidae;125561.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Serranidae;None;Nan;Jurien_Bay_456;Inshore ass. carnivore
551;Sillaginodes;Sillaginodes;270892.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sillaginidae;Sillaginodes;Nan;Jurien_Bay_456;Inshore benthopelagic carnivore
552;Engraulis;Engraulis;125724.0;Genus;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Nan;Jurien_Bay_456;Inshore pelagic zooplankton feed
553;Acanthuridae;Acanthuridae;125515.0;Family;accepted;Animalia;Chordata;Teleostei;Acanthuriformes;Acanthuridae;None;Nan;Jurien_Bay_456;Inshore reef ass. herbivore
554;Lethrinidae;Lethrinidae;151458.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lethrinidae;None;Nan;Jurien_Bay_456;Inshore reef ass. omnivore
555;Nemertea;Nemertea;152391.0;Phylum;accepted;Animalia;Nemertea;None;None;None;None;Nan;Jurien_Bay_456;Inshore reef ass. zoobenthos feed.
556;Sillaginidae;Sillaginidae;125563.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sillaginidae;None;Nan;Jurien_Bay_456;Inshore sand ass. omnivore
557;Syngnathidae;Syngnathidae;125606.0;Family;accepted;Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;None;Nan;Jurien_Bay_456;Inshore seagrass ass. omnivore
558;Syngnathus typhle;Syngnathus typhle;127393.0;Species;accepted;Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;Syngnathus;Syngnathus typhle;Jurien_Bay_456;Inshore seagrass ass. zoob. feed.
559;Charadriiformes;Charadriiformes;2682.0;Order;accepted;Animalia;Chordata;Aves;Charadriiformes;None;None;Nan;Jurien_Bay_456;Intertidal birds
560;Labridae;Labridae;125541.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;None;Nan;Jurien_Bay_456;King wrasse
561;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Carn. Gastropods
562;Portunus pelagicus;Portunus pelagicus;1061754.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Portunus;Portunus pelagicus;Jurien_Bay_456;Large Crabs
563;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Large Herb. Gastropods
564;Diatomophyceae;Diatomophyceae;478546.0;Class;unaccepted;Chromista;Bacillariophyta;Diatomophyceae;None;None;None;Nan;Jurien_Bay_456;Large Phytoplankton
565;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;Jurien_Bay_456;Large Zooplankton
566;Carcharhiniformes;Carcharhiniformes;10210.0;Order;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;None;None;Nan;Jurien_Bay_456;Large coastal sharks
567;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Jurien_Bay_456;Large mobile carn. invert.
568;Holothuroidea;Holothuroidea;123083.0;Class;accepted;Animalia;Echinodermata;Holothuroidea;None;None;None;Nan;Jurien_Bay_456;Large mobile herb. invert.
569;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Lobster - Adolescent
570;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Lobster Adult
571;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster- Juvenile
572;Panulirus cygnus;Panulirus cygnus;382893.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Panulirus cygnus;Jurien_Bay_456;Lobster-post puerulus
573;Chlorophyta;Chlorophyta;801.0;Phylum (Division);accepted;Plantae;Chlorophyta;None;None;None;None;Nan;Jurien_Bay_456;Low algae
574;Bacteria;Bacteria;6.0;Kingdom;accepted;Bacteria;None;None;None;None;None;Nan;Jurien_Bay_456;Microbial heterotrophs
575;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Jurien_Bay_456;Microphytobenthos
576;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR benthopelagic carnivore
577;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR pelagic zooplankton Feed.
578;Chromis viridis;Chromis viridis;212811.0;Species;accepted;Animalia;Chordata;Teleostei;Ovalentaria incertae sedis;Pomacentridae;Chromis;Chromis viridis;Jurien_Bay_456;NDR reef aa. zooplankton feed
579;Pseudolabrus;Pseudolabrus;270593.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Pseudolabrus;Nan;Jurien_Bay_456;NDR reef ass. carnivore
580;Acanthochromis;Acanthochromis;268185.0;Genus;accepted;Animalia;Chordata;Teleostei;Ovalentaria incertae sedis;Pomacentridae;Acanthochromis;Nan;Jurien_Bay_456;NDR reef ass. herbivore
581;Pomacentrus;Pomacentrus;204256.0;Genus;accepted;Animalia;Chordata;Teleostei;Ovalentaria incertae sedis;Pomacentridae;Pomacentrus;Nan;Jurien_Bay_456;NDR reef ass. omnivore
582;Pomacentridae;Pomacentridae;125553.0;Family;accepted;Animalia;Chordata;Teleostei;Ovalentaria incertae sedis;Pomacentridae;None;Nan;Jurien_Bay_456;NDR reef ass. zoobenthos feed.
583;Platycephalidae;Platycephalidae;125593.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Platycephalidae;None;Nan;Jurien_Bay_456;NDR sand ass. carnivore
584;Sillago;Sillago;126072.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sillaginidae;Sillago;Nan;Jurien_Bay_456;NDR sand ass. omnivore
585;Callionymidae;Callionymidae;125522.0;Family;accepted;Animalia;Chordata;Teleostei;Callionymiformes;Callionymidae;None;Nan;Jurien_Bay_456;NDR sand ass. zoobenthos feed.
586;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR seagrass ass. carnivore
587;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;NDR seagrass ass. omnivore
588;Octopus;Octopus;138268.0;Genus;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Nan;Jurien_Bay_456;Octopus
589;Posidoniaceae;Posidoniaceae;143769.0;Family;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;None;Nan;Jurien_Bay_456;Perenial seagrasses
590;Porifera;Porifera;558.0;Phylum;accepted;Animalia;Porifera;None;None;None;None;Nan;Jurien_Bay_456;Photo. corals/sponges
591;Pagrus auratus;Pagrus auratus;398546.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagrus;Pagrus auratus;Jurien_Bay_456;Pink snapper
592;Batoidea;Batoidea;368409.0;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Jurien_Bay_456;Rays
593;Haliotis roei;Haliotis roei;445351.0;Species;accepted;Animalia;Mollusca;Gastropoda;Lepetellida;Haliotidae;Haliotis;Haliotis roei;Jurien_Bay_456;Roe abalone
594;Sargassum;Sargassum;144132.0;Genus;accepted;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Nan;Jurien_Bay_456;Sargassum
595;Otariidae;Otariidae;231386.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;None;Nan;Jurien_Bay_456;Sea lions
596;Testudines;Testudines;2689.0;Order;accepted;Animalia;Chordata;None;Testudines;None;None;Nan;Jurien_Bay_456;Sea turtles
597;Ulvaceae;Ulvaceae;143794.0;Family;accepted;Plantae;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;None;Nan;Jurien_Bay_456;Seagrass epiphytes
598;Ostreidae;Ostreidae;215.0;Family;accepted;Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;None;Nan;Jurien_Bay_456;Sessile bivalves
599;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Sessile epibenthos
600;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small Gastropods
601;Picoeukaryota;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Small Phytoplankton
602;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Jurien_Bay_456;Small Zooplankton
603;Carcharhinus;Carcharhinus;105719.0;Genus;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Nan;Jurien_Bay_456;Small coastal sharks
604;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Jurien_Bay_456;Small mobil epifauna
605;Amphipoda;Amphipoda;1135.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Amphipoda;None;None;Nan;Jurien_Bay_456;Small mobile herbivores
606;Teuthida;Teuthida;11716.0;Order;nomen dubium;Animalia;Mollusca;Cephalopoda;Teuthida;None;None;Nan;Jurien_Bay_456;Squid
607;Suliformes;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Surface diving birds
608;Corallinaceae;Corallinaceae;143691.0;Family;accepted;Plantae;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;None;Nan;Jurien_Bay_456;Turfs
609;MarineSnow;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Jurien_Bay_456;Water colum detritus
610;Bodianus frenchii;Bodianus frenchii;273531.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Bodianus;Bodianus frenchii;Jurien_Bay_456;Western foxfish
611;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Detritus
612;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Selaciens L inv
613;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;Selaciens L pred
614;Bathydemus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;bathydem S inv
615;Bathydemus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;bathydem S pred
616;Loliginidae;Loliginidae;11734.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Myopsida;Loliginidae;None;Nan;Mauritania_650;cephalopodes comm
617;Octopoda;Octopoda;11718.0;Order;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;None;None;Nan;Mauritania_650;cephalopodes non-comm
618;Trachurus;Trachurus;125946.0;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Nan;Mauritania_650;chinchards
619;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Mauritania_650;clupeides
620;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;Mauritania_650;crustaces comm
621;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Mauritania_650;crustaces non-comm
622;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Mauritania_650;dauphins
623;Merluccius merluccius;Merluccius merluccius;126484.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;Mauritania_650;dem L inv
624;Merluccius senegalensis;Merluccius senegalensis;126485.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius senegalensis;Mauritania_650;dem L pred
625;Sardinella aurita;Sardinella aurita;126422.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Sardinella aurita;Mauritania_650;dem M inv
626;Scomber colias;Scomber colias;151174.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber colias;Mauritania_650;dem M pred
627;Engraulis encrasicolus;Engraulis encrasicolus;126426.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;Mauritania_650;dem S inv
628;Trachurus trachurus;Trachurus trachurus;126822.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;Mauritania_650;dem S pred
629;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Mauritania_650;macrobenthos
630;Euchaeta norvegica;Euchaeta norvegica;149707.0;Species;unaccepted;Animalia;Arthropoda;Copepoda;Calanoida;Euchaetidae;Euchaeta;Euchaeta norvegica;Mauritania_650;macrozooplancton
631;Scomber;Scomber;126063.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Nan;Mauritania_650;maquereau
632;Merluccius merluccius;Merluccius merluccius;126484.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;Mauritania_650;merlu
633;Oithona nana;Oithona nana;106651.0;Species;accepted;Animalia;Arthropoda;Copepoda;Cyclopoida;Oithonidae;Oithona;Oithona nana;Mauritania_650;meso zooplancton
