Unnamed: 0;file_name;node;IsAlive_chatgpt;Taxonomic Level_chatgpt;class_chatgpt_separate_session;family_chatgpt_separate_session;genus_chatgpt_separate_session;kingdom_chatgpt_separate_session;order_chatgpt_separate_session;phylum_chatgpt_separate_session;species_chatgpt_separate_session;IsAlive_x;kingdom_chatgpt;phylum_chatgpt;class_chatgpt;order_chatgpt;family_chatgpt;genus_chatgpt;species_chatgpt;kingdom_baseline;phylum_baseline;class_baseline;order_baseline;family_baseline;genus_baseline;species_baseline;IsAlive_y
801.0;north_benguela_503;meiobenthos;True;Class;Chromadorea;;;Eukaryota;;Nematoda;;True;Eukaryota;Nematoda;Chromadorea;Enoplida;;;Nematoda indet.;Animalia;;;;;;;True
802.0;north_benguela_503;mesopelagics;True;Order;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;;;;;Animalia;;;;;;;True
803.0;north_benguela_503;mesozooplankton;True;Class;Maxillopoda;;;Eukaryota;;Arthropoda;;True;Eukaryota;Arthropoda;Maxillopoda;Calanoida;Calanidae;Calanoides;Calanoides carinatus;Animalia;;;;;;;True
804.0;north_benguela_503;microzooplankto;True;Class;Oligotrichea;;;Eukaryota;;Ciliophora;;True;Eukaryota;Ciliophora;Oligotrichea;Tintinnida;Tintinnidae;Strombidium;Strombidium sp.;Animalia;;;;;;;True
805.0;north_benguela_503;other small pel;True;Family;Actinopterygii;Engraulidae;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Engraulis;Engraulis capensis;Animalia;;;;;;;True
806.0;north_benguela_503;pelagic goby;True;Family;Actinopterygii;Gobiidae;;Animalia;Gobiiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gobiiformes;Gobiidae;;;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Sufflogobius;Sufflogobius bibarbatus;True
807.0;north_benguela_503;pelagic-feeding;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax;Animalia;;;;;;;True
809.0;north_benguela_503;sardine;True;Species;Actinopterygii;Clupeidae;Sardinops;Animalia;Clupeiformes;Chordata;sagax;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinops;sagax;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;True
810.0;north_benguela_503;seabirds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;;;;;Animalia;Chordata;Aves;;;;;True
811.0;north_benguela_503;seals;True;Family;Mammalia;;;Animalia;Carnivora;Chordata;;True;Animalia;Chordata;Mammalia;Carnivora;;;;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Arctocephalus;;True
812.0;north_benguela_503;small m. capens;True;Species;Actinopterygii;Merlucciidae;Merluccius;Animalia;Gadiformes;Chordata;Merluccius capensis;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;True
818.0;northern_humboldt_current_488;anchovy;True;Species;Actinopterygii;Engraulidae;Engraulis;Animalia;Clupeiformes;Chordata;Engraulis ringens;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;True
819.0;northern_humboldt_current_488;benthic elasmobranchs;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus whitneyi;Animalia;Chordata;Elasmobranchii;;;;;True
820.0;northern_humboldt_current_488;butter fishes;True;Family;Actinopterygii;Stromateidae;;Animalia;Stromateiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Stromateiformes;Stromateidae;Peprilus;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
821.0;northern_humboldt_current_488;catfish;True;Order;Actinopterygii;;;Animalia;Siluriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Siluriformes;Ariidae;Cathorops;;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Galeichthys;Galeichthys peruvianus;True
822.0;northern_humboldt_current_488;cetaceans;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;obscurus;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
823.0;northern_humboldt_current_488;chondrichtlyans;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;;;;;Animalia;Chordata;;;;;;True
824.0;northern_humboldt_current_488;conger;True;Family;Actinopterygii;Congridae;;Animalia;Anguilliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Anguilliformes;Congridae;Conger;Conger conger;Animalia;Chordata;Teleostei;Anguilliformes;Congridae;;;True
815.0;northern_humboldt_current_488;diatoms;True;Class;Bacillariophyceae;;;Chromista;;Bacillariophyta;;True;Chromista;Bacillariophyta;Bacillariophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira spp.;Chromista;;;;;;;True
825.0;northern_humboldt_current_488;flatfishes;True;Order;Actinopterygii;;;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys adspersus;Animalia;Chordata;Teleostei;Carangiformes;;;;True
826.0;northern_humboldt_current_488;gelatinous zooplankton;True;Phylum;;;;Animalia;;Cnidaria;;True;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;Aurelia aurita;Animalia;;;;;;;True
827.0;northern_humboldt_current_488;horse mackerels;True;Species;Actinopterygii;Carangidae;Trachurus;Animalia;Carangiformes;Chordata;Trachurus murphyi;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Trachurus;Trachurus murphyi;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus murphyi;True
828.0;northern_humboldt_current_488;jumbo squid;True;Species;Cephalopoda;Ommastrephidae;Dosidicus;Animalia;Oegopsida;Mollusca;Dosidicus gigas;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas;True
829.0;northern_humboldt_current_488;large hake;True;Species;Actinopterygii;Merlucciidae;Merluccius;Animalia;Gadiformes;Chordata;Merluccius gayi;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;True
830.0;northern_humboldt_current_488;mackerels;True;Family;Actinopterygii;Scombridae;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Scomber;Scomber japonicus;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber japonicus;True
831.0;northern_humboldt_current_488;macrobenthos;True;Phylum;;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Venerida;Mesodesmatidae;Mesodesma;Mesodesma donacium;Animalia;;;;;;;True
832.0;northern_humboldt_current_488;macrozooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia mucronata;Animalia;;;;;;;True
833.0;northern_humboldt_current_488;medium demersal fish;True;Family;Actinopterygii;Merlucciidae;;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
834.0;northern_humboldt_current_488;medium hake;True;Species;Actinopterygii;Merlucciidae;Merluccius;Animalia;Gadiformes;Chordata;Merluccius peruanus;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;True
835.0;northern_humboldt_current_488;medium sciaenids;True;Family;Actinopterygii;Sciaenidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Cilus;Cilus gilberti;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;;;True
836.0;northern_humboldt_current_488;mesopelagics;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Benthosema;Benthosema panamense;Animalia;;;;;;;True
837.0;northern_humboldt_current_488;mesozooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Maxillopoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Animalia;;;;;;;True
817.0;northern_humboldt_current_488;microzooplankton;True;Phylum;;;;Protista;;Dinoflagellata;;True;Protista;Dinoflagellata;Dinophyceae;Oxyrrhinida;Oxyrrhinidae;Oxyrrhis;Oxyrrhis marina;Animalia;;;;;;;True
838.0;northern_humboldt_current_488;other cephalopods;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus mimus;Animalia;Mollusca;Cephalopoda;;;;;True
839.0;northern_humboldt_current_488;other large pelagics;True;Family;Actinopterygii;Scombridae;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;;;Animalia;;;;;;;True
840.0;northern_humboldt_current_488;other small pelagics;True;Family;Actinopterygii;;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;;;;Animalia;;;;;;;True
841.0;northern_humboldt_current_488;pinnipeds;True;Order;Mammalia;;;Animalia;Carnivora;Chordata;;True;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Otaria;flavescens;Animalia;Chordata;Mammalia;Carnivora;;;;True
842.0;northern_humboldt_current_488;sardine;True;Species;Actinopterygii;Clupeidae;Sardinops;Animalia;Clupeiformes;Chordata;Sardinops sagax;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;True
843.0;northern_humboldt_current_488;sea robin;True;Family;Actinopterygii;Triglidae;;Animalia;Scorpaeniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Triglidae;Prionotus;Prionotus carolinus;Animalia;Chordata;Teleostei;Perciformes;Triglidae;Prionotus;Prionotus stephanophrys;True
844.0;northern_humboldt_current_488;seabirds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Suliformes;Sulidae;Sula;variegata;Animalia;Chordata;Aves;;;;;True
845.0;northern_humboldt_current_488;small demersals;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Cilus;Cilus gilberti;Animalia;;;;;;;True
846.0;northern_humboldt_current_488;small hake;True;Species;Actinopterygii;Merlucciidae;Merluccius;Animalia;Gadiformes;Chordata;Merluccius gayi;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;True
848.0;portofino_731;"amberjack &amp; dentex +";True;Family;Actinopterygii;Carangidae;;Animalia;Carangiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Seriola;Seriola dumerili;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
849.0;portofino_731;cephalopods;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;;;;;Animalia;Mollusca;Cephalopoda;;;;;True
850.0;portofino_731;decapods +;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
852.0;portofino_731;diplodus +;True;Genus;Actinopterygii;Sparidae;Diplodus;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Diplodus;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;;True
853.0;portofino_731;dolphins;True;Family;Mammalia;Delphinidae;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;Tursiops truncatus;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
854.0;portofino_731;dusky grouper - large;True;Species;Actinopterygii;Serranidae;Epinephelus;Animalia;Perciformes;Chordata;Epinephelus marginatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus marginatus;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;True
855.0;portofino_731;dusky grouper - medium;True;Species;Actinopterygii;Serranidae;Epinephelus;Animalia;Perciformes;Chordata;Epinephelus marginatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus marginatus;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;True
856.0;portofino_731;dusky grouper - small;True;Species;Actinopterygii;Serranidae;Epinephelus;Animalia;Perciformes;Chordata;Epinephelus marginatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus marginatus;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;True
857.0;portofino_731;echinoderms +;True;Phylum;;;;Animalia;;Echinodermata;;True;Animalia;Echinodermata;Echinoidea;Echinoida;Parechinidae;Paracentrotus;Paracentrotus lividus;Animalia;Echinodermata;;;;;;True
858.0;portofino_731;gobies +;True;Family;Actinopterygii;Gobiidae;;Animalia;Gobiiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gobiiformes;Gobiidae;;;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;;;True
859.0;portofino_731;gorgonians;True;Order;Anthozoa;;;Animalia;Alcyonacea;Cnidaria;;True;Animalia;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Paramuricea;Paramuricea clavata;Animalia;Cnidaria;Octocorallia;;;;;True
860.0;portofino_731;horse mackerels +;True;Genus;Actinopterygii;Carangidae;Trachurus;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachurus;Trachurus trachurus;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;;True
861.0;portofino_731;large-scaled scorpionfishes +;True;Genus;Actinopterygii;Scorpaenidae;Scorpaena;Animalia;Scorpaeniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Scorpaenidae;Scorpaena;Scorpaena scrofa;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;;;True
862.0;portofino_731;macrofauna +;True;Phylum;;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus galloprovincialis;Animalia;;;;;;;True
863.0;portofino_731;meiofauna;True;Phylum;;;;Animalia;;Nematoda;;True;Animalia;Nematoda;;;;;;Animalia;;;;;;;True
864.0;portofino_731;mullets;True;Family;Actinopterygii;Mugilidae;;Animalia;Mugiliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;;;True
865.0;portofino_731;pagellus;True;Genus;Actinopterygii;Sparidae;Pagellus;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Pagellus;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;;True
867.0;portofino_731;posidonia;True;Species;Liliopsida;Posidoniaceae;Posidonia;Plantae;Alismatales;Tracheophyta;Posidonia oceanica;True;Plantae;Tracheophyta;Liliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica;True
868.0;portofino_731;salema - adults;True;Species;Actinopterygii;Sparidae;Sarpa;Animalia;Spariformes;Chordata;Sarpa salpa;True;Animalia;Chordata;Actinopterygii;Spariformes;Sparidae;Sarpa;Sarpa salpa;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;True
869.0;portofino_731;salema - juveniles;True;Species;Actinopterygii;Sparidae;Sarpa;Animalia;Spariformes;Chordata;Sarpa salpa;True;Animalia;Chordata;Actinopterygii;Spariformes;Sparidae;Sarpa;Sarpa salpa;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;True
870.0;portofino_731;sand smelts +;True;Genus;Actinopterygii;Atherinidae;Atherina;Animalia;Atheriniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Atherina;Atherina boyeri;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Atherina presbyter;True
872.0;portofino_731;"scorpionfishes &amp; combers +";True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Serranus;Serranus cabrilla;Animalia;Chordata;Teleostei;Perciformes;;;;True
873.0;portofino_731;sea urchins;True;Class;Echinoidea;;;Animalia;;Echinodermata;;True;Animalia;Echinodermata;Echinoidea;Echinoida;Parechinidae;Paracentrotus;Paracentrotus lividus;Animalia;Echinodermata;Echinoidea;;;;;True
874.0;portofino_731;sea worms;True;Class;Polychaeta;;;Animalia;;Annelida;;True;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Hediste;Hediste diversicolor;Animalia;;;;;;;True
875.0;portofino_731;seaweeds;True;Phylum;;;;Chromista;;Ochrophyta;;True;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Ericaria amentacea;Plantae;;;;;;;True
876.0;portofino_731;small tunas +;True;Family;Actinopterygii;Scombridae;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Auxis;Auxis rochei;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
877.0;portofino_731;stripped red mullets +;True;Genus;Actinopterygii;Mullidae;Mullus;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mullus;Mullus surmuletus;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus surmuletus;True
878.0;portofino_731;suspensivores +;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus galloprovincialis;Animalia;;;;;;;True
879.0;portofino_731;wrasses +;True;Family;Actinopterygii;Labridae;;Animalia;Labriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Labriformes;Labridae;;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;;;True
880.0;portofino_731;zooplankton - large;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus helgolandicus;Animalia;;;;;;;True
881.0;portofino_731;zooplankton - small;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Cyclopoida;Oithonidae;Oithona;Oithona similis;Animalia;;;;;;;True
882.0;ria_formosa_125;annelida;True;Phylum;;;;Animalia;;Annelida;;True;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Hediste;Hediste diversicolor;Animalia;Annelida;;;;;;True
883.0;ria_formosa_125;benthic ff;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Carcinus;Carcinus maenas;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
884.0;ria_formosa_125;bivalvia;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;;;;;Animalia;Mollusca;Bivalvia;;;;;True
885.0;ria_formosa_125;crustacea;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Carcinus;Carcinus maenas;Animalia;Arthropoda;;;;;;True
886.0;ria_formosa_125;detritivorous f;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
888.0;ria_formosa_125;gasteropoda;True;Class;Gastropoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Gastropoda;Littorinimorpha;Hydrobiidae;Peringia;Peringia ulvae;Animalia;Mollusca;Gastropoda;;;;;True
889.0;ria_formosa_125;pelagic-benthic ff;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
891.0;ria_formosa_125;planktonic f;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
892.0;ria_formosa_125;s. auratus;True;Species;Actinopterygii;Sparidae;Sparus;Animalia;Spariformes;Chordata;Sparus aurata;True;Animalia;Chordata;Actinopterygii;Spariformes;Sparidae;Sparus;Sparus aurata;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sparus;Sparus aurata;True
893.0;ria_formosa_125;s. cantharus;True;Species;Actinopterygii;Sparidae;Spondyliosoma;Animalia;Perciformes;Chordata;Spondyliosoma cantharus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Spondyliosoma;Spondyliosoma cantharus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Spondyliosoma;Spondyliosoma cantharus;True
894.0;ria_formosa_125;small b-p ff;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Venerida;Cardiidae;Cerastoderma;Cerastoderma edule;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
895.0;ria_formosa_125;zooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Hexanauplia;Calanoida;Acartiidae;Acartia;Acartia clausi;Animalia;;;;;;;True
896.0;sierra_leone_137;baleen whales;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
897.0;sierra_leone_137;benthos;True;Phylum;;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;;;;;Animalia;;;;;;;True
898.0;sierra_leone_137;bongo shad;True;Species;Actinopterygii;Clupeidae;Ethmalosa;Animalia;Clupeiformes;Chordata;Ethmalosa fimbriata;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Ethmalosa;Ethmalosa fimbriata;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Ethmalosa;Ethmalosa fimbriata;True
899.0;sierra_leone_137;carnivorous zooplankton;True;Class;Sagittoidea;;;Animalia;;Chaetognatha;;True;Animalia;Chaetognatha;Sagittoidea;Sagittida;Sagittidae;Sagitta;Sagitta enflata;Animalia;;;;;;;True
900.0;sierra_leone_137;catfish;True;Order;Actinopterygii;;;Animalia;Siluriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Siluriformes;Ariidae;Carlarius;Carlarius heudelotii;Animalia;Chordata;Teleostei;Siluriformes;;;;True
901.0;sierra_leone_137;cephalopods;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus vulgaris;Animalia;Mollusca;Cephalopoda;;;;;True
902.0;sierra_leone_137;croackers;True;Family;Actinopterygii;Sciaenidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Pseudotolithus;Pseudotolithus senegallus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;;;True
903.0;sierra_leone_137;crustaceans;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus notialis;Animalia;Arthropoda;;;;;;True
905.0;sierra_leone_137;gaint african threadfin;True;Species;Actinopterygii;Polynemidae;Polydactylus;Animalia;Perciformes;Chordata;Polydactylus quadrifilis;True;Animalia;Chordata;Actinopterygii;Perciformes;Polynemidae;Polydactylus;Polydactylus quadrifilis;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;True
906.0;sierra_leone_137;groupers;True;Family;Actinopterygii;Epinephelidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Epinephelidae;Epinephelus;Epinephelus aeneus;Animalia;Chordata;Teleostei;Perciformes;Serranidae;;;True
907.0;sierra_leone_137;herbivorous zooplankton;True;Class;Hexanauplia;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus;Paracalanus parvus;Animalia;;;;;;;True
908.0;sierra_leone_137;jacks;True;Family;Actinopterygii;Carangidae;;Animalia;Carangiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Caranx;Caranx hippos;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;;;True
909.0;sierra_leone_137;l coastal sharks and rays;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus limbatus;Animalia;Chordata;Elasmobranchii;;;;;True
910.0;sierra_leone_137;l deep sharks and rays;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;;;;;Animalia;Chordata;Elasmobranchii;;;;;True
911.0;sierra_leone_137;large bathydem predators;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;Epinephelus aeneus;Animalia;;;;;;;True
912.0;sierra_leone_137;large bathypelagic predators;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Aulopiformes;Alepisauridae;Alepisaurus;Alepisaurus ferox;Animalia;;;;;;;True
914.0;sierra_leone_137;large demersal invert feeders;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Upeneus;Upeneus africanus;Animalia;;;;;;;True
915.0;sierra_leone_137;large demersal predators;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;;;;;Animalia;;;;;;;True
916.0;sierra_leone_137;large pelagic predators;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Animalia;;;;;;;True
