,file_name,node,IsAlive_chatgpt,Taxonomic Level_chatgpt,class_chatgpt,family_chatgpt,genus_chatgpt,kingdom_chatgpt,order_chatgpt,phylum_chatgpt,species_chatgpt
694,Mississippi_River_Delta_779,juvenile grey snapper,True,Species,Actinopterygii,Lutjanidae,Lutjanus,Animalia,Perciformes,Chordata,Lutjanus griseus
695,Mississippi_River_Delta_779,juvenile gulf sturgeon,True,Species,Actinopterygii,Acipenseridae,Acipenser,Animalia,Acipenseriformes,Chordata,Acipenser oxyrinchus desotoi
696,Mississippi_River_Delta_779,juvenile largemouth bass,True,Species,Actinopterygii,Centrarchidae,Micropterus,Animalia,Perciformes,Chordata,Micropterus salmoides
697,Mississippi_River_Delta_779,juvenile menhaden,True,Species,Actinopterygii,Clupeidae,Brevoortia,Animalia,Clupeiformes,Chordata,Brevoortia patronus
698,Mississippi_River_Delta_779,juvenile pinfish,True,Species,Actinopterygii,Sparidae,Lagodon,Animalia,Perciformes,Chordata,Lagodon rhomboides
699,Mississippi_River_Delta_779,juvenile red drum,True,Species,Actinopterygii,Sciaenidae,Sciaenops,Animalia,Perciformes,Chordata,Sciaenops ocellatus
700,Mississippi_River_Delta_779,juvenile sand seatrout,True,Species,Actinopterygii,Sciaenidae,Cynoscion,Animalia,Perciformes,Chordata,Cynoscion nebulosus
701,Mississippi_River_Delta_779,juvenile sea catfish,True,Family,Actinopterygii,Ariidae,,Animalia,Siluriformes,Chordata,
702,Mississippi_River_Delta_779,juvenile sharks,True,Class,Chondrichthyes,,,Animalia,,Chordata,
703,Mississippi_River_Delta_779,juvenile sheepshead,True,Species,Actinopterygii,Sparidae,Archosargus,Animalia,Perciformes,Chordata,Archosargus probatocephalus
704,Mississippi_River_Delta_779,juvenile silver perch,True,Species,Actinopterygii,Sciaenidae,Bairdiella,Animalia,Perciformes,Chordata,Bairdiella chrysoura
705,Mississippi_River_Delta_779,juvenile southern flounder,True,Species,Actinopterygii,Paralichthyidae,Paralichthys,Animalia,Pleuronectiformes,Chordata,Paralichthys lethostigma
706,Mississippi_River_Delta_779,juvenile spot,True,Species,Actinopterygii,Sciaenidae,Leiostomus,Animalia,Perciformes,Chordata,Leiostomus xanthurus
707,Mississippi_River_Delta_779,juvenile spotted seatrout,True,Species,Actinopterygii,Sciaenidae,Cynoscion,Animalia,Perciformes,Chordata,Cynoscion nebulosus
708,Mississippi_River_Delta_779,juvenile striped mullet,True,Species,Actinopterygii,Mugilidae,Mugil,Animalia,Mugiliformes,Chordata,Mugil cephalus
709,Mississippi_River_Delta_779,juvenile sunfishes,True,Family,Actinopterygii,Centrarchidae,,Animalia,Perciformes,Chordata,
710,Mississippi_River_Delta_779,juvenile threadfin shad,True,Species,Actinopterygii,Clupeidae,Dorosoma,Animalia,Clupeiformes,Chordata,Dorosoma petenense
711,Mississippi_River_Delta_779,juvenile white shrimp,True,Species,Malacostraca,Penaeidae,Litopenaeus,Animalia,Decapoda,Arthropoda,Litopenaeus setiferus
712,Mississippi_River_Delta_779,killifishes,True,Genus,Actinopterygii,Fundulidae,Fundulus,Animalia,Cyprinodontiformes,Chordata,
713,Mississippi_River_Delta_779,mollusks,True,Phylum,,,,Animalia,,Mollusca,
714,Mississippi_River_Delta_779,mud crabs,True,Family,Malacostraca,Panopeidae,,Animalia,Decapoda,Arthropoda,
715,Mississippi_River_Delta_779,other shrimp,True,Family,Malacostraca,Palaemonidae,,Animalia,Decapoda,Arthropoda,
716,Mississippi_River_Delta_779,oyster drill,True,Species,Gastropoda,Muricidae,Stramonita,Animalia,Neogastropoda,Mollusca,Stramonita haemastoma
717,Mississippi_River_Delta_779,oyster spat,True,Species,Bivalvia,Ostreidae,Crassostrea,Animalia,Ostreida,Mollusca,Crassostrea virginica
718,Mississippi_River_Delta_779,sack oyster,True,Species,Bivalvia,Ostreidae,Crassostrea,Animalia,Ostreida,Mollusca,Crassostrea virginica
719,Mississippi_River_Delta_779,sea birds,True,Class,Aves,,,Animalia,,Chordata,
720,Mississippi_River_Delta_779,seed oyster,True,Species,Bivalvia,Ostreidae,Crassostrea,Animalia,Ostreida,Mollusca,Crassostrea virginica
721,Mississippi_River_Delta_779,silversides,True,Family,Actinopterygii,Atherinopsidae,,Animalia,Atheriniformes,Chordata,
722,Mount_St_Michel_Bay_742,Crepidule,True,Genus,Gastropoda,Calyptraeidae,Crepidula,Animalia,Littorinimorpha,Mollusca,
723,Mount_St_Michel_Bay_742,Detritus,False,Kingdom,,,,,,,
724,Mount_St_Michel_Bay_742,Macrobenthos2,True,Phylum,,,,Animalia,,,
725,Mount_St_Michel_Bay_742,Macrophytes,True,Class,Liliopsida,,,Plantae,,Tracheophyta,
726,Mount_St_Michel_Bay_742,Meiobenthos,True,Class,,,,Animalia,,,
727,Mount_St_Michel_Bay_742,Moules,True,Species,Bivalvia,Mytilidae,Mytilus,Animalia,Mytiloida,Mollusca,Mytilus edulis
728,Mount_St_Michel_Bay_742,Mulets,True,Family,Actinopterygii,Mugilidae,,Animalia,Mugiliformes,Chordata,
729,Mount_St_Michel_Bay_742,Phytobenthos1,True,Class,Bacillariophyceae,,,Chromista,,Bacillariophyta,
730,Mount_St_Michel_Bay_742,Phytoplancton,True,Phylum,,,,Mixed (Chromista/Protista/Bacteria),,,
731,Mount_St_Michel_Bay_742,anatidés,True,Family,Aves,Anatidae,,Animalia,Anseriformes,Chordata,
732,Mount_St_Michel_Bay_742,céphalopodes,True,Class,Cephalopoda,,,Animalia,,Mollusca,
733,Mount_St_Michel_Bay_742,gros crustacés,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
734,Mount_St_Michel_Bay_742,huître2,,,,,,,,,
735,Mount_St_Michel_Bay_742,huîtres,True,Genus,Bivalvia,Ostreidae,Crassostrea,Animalia,Ostreida,Mollusca,
736,Mount_St_Michel_Bay_742,huîtres2,True,Genus,Bivalvia,Ostreidae,Crassostrea,Animalia,Ostreida,Mollusca,
737,Mount_St_Michel_Bay_742,juvenile cephal,True,Class,Cephalopoda,,,Animalia,,Mollusca,
738,Mount_St_Michel_Bay_742,juvéniles poiss,True,Class,Actinopterygii,,,Animalia,,Chordata,
739,Mount_St_Michel_Bay_742,macrobenthos,True,Class,,,,Animalia,,,
740,Mount_St_Michel_Bay_742,mouton,True,Species,Mammalia,Bovidae,Ovis,Animalia,Artiodactyla,Chordata,Ovis aries
741,Mount_St_Michel_Bay_742,oiseaux limicol,True,Order,Aves,,,Animalia,Charadriiformes,Chordata,
742,Mount_St_Michel_Bay_742,petites espèces,True,Family,Gastropoda,Hydrobiidae,,Animalia,Littorinimorpha,Mollusca,
743,Mount_St_Michel_Bay_742,phoques,True,Family,Mammalia,Phocidae,,Animalia,Carnivora,Chordata,
744,Mount_St_Michel_Bay_742,phytobenthos 2,True,Phylum,,,,Chromista,,Bacillariophyta,
745,Mount_St_Michel_Bay_742,poissons adulte,True,Class,Actinopterygii,,,Animalia,,Chordata,
746,Mount_St_Michel_Bay_742,zooplancton her,True,Class,Hexanauplia,,,Animalia,,Arthropoda,
747,North_Aegean_495,Adult anchovy,True,Species,Actinopterygii,Engraulidae,Engraulis,Animalia,Clupeiformes,Chordata,Engraulis encrasicolus
748,North_Aegean_495,Adult sardine,True,Species,Actinopterygii,Clupeidae,Sardina,Animalia,Clupeiformes,Chordata,Sardina pilchardus
749,North_Aegean_495,Anglerfish,True,Family,Actinopterygii,Lophiidae,,Animalia,Lophiiformes,Chordata,
750,North_Aegean_495,Benthic cephalopods,True,Class,Cephalopoda,,,Animalia,,Mollusca,
751,North_Aegean_495,Benthic invert. (no crustacea),True,Phylum,,,,Animalia,,Mollusca,
752,North_Aegean_495,Benthopelagic cephalopods,True,Class,Cephalopoda,,,Animalia,,Mollusca,
753,North_Aegean_495,BepeFish,True,Class,Actinopterygii,,,Animalia,,Chordata,
754,North_Aegean_495,Crabs,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
755,North_Aegean_495,DemeFish1,True,Family,Actinopterygii,Mullidae / Sparidae (mixed),,Animalia,Perciformes,Chordata,
756,North_Aegean_495,DemeFish2,True,Family,Actinopterygii,Sparidae,,Animalia,Perciformes/Spariformes,Chordata,
757,North_Aegean_495,DemeFish3,True,Family,Actinopterygii,Serranidae,,Animalia,Perciformes,Chordata,
758,North_Aegean_495,DemeFish4,True,Class,Actinopterygii,,,Animalia,,Chordata,
759,North_Aegean_495,Detritus,False,Kingdom,,,,,,,
760,North_Aegean_495,Discards,False,Kingdom,,,,Animalia,,,
761,North_Aegean_495,Flatfishes,True,Order,Actinopterygii,,,Animalia,Pleuronectiformes,Chordata,
762,North_Aegean_495,Hake,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius merluccius
763,North_Aegean_495,Horse mackerel,True,Species,Actinopterygii,Carangidae,Trachurus,Animalia,Carangiformes,Chordata,Trachurus mediterraneus
764,North_Aegean_495,Jellyfish+ mnemiopsis,True,Phylum,,,,Animalia,,,
765,North_Aegean_495,Juv anchovy,True,Species,Actinopterygii,Engraulidae,Engraulis,Animalia,Clupeiformes,Chordata,Engraulis encrasicolus
766,North_Aegean_495,Juv sardine,True,Species,Actinopterygii,Clupeidae,Sardina,Animalia,Clupeiformes,Chordata,Sardina pilchardus
767,North_Aegean_495,Large pelagic fishes,True,Class,Actinopterygii,,,Animalia,,Chordata,
768,North_Aegean_495,Loggerhead turtle,True,Species,Reptilia,Cheloniidae,Caretta,Animalia,Testudines,Chordata,Caretta caretta
769,North_Aegean_495,Mackerel,True,Species,Actinopterygii,Scombridae,Scomber,Animalia,Scombriformes,Chordata,Scomber scombrus
770,North_Aegean_495,Macrozooplankton,True,Class,Malacostraca,,,Animalia,,Arthropoda,
771,North_Aegean_495,Medium pelagic fish,True,Class,Actinopterygii,,,Animalia,,Chordata,
772,North_Aegean_495,Mullets,True,Family,Actinopterygii,Mugilidae,,Animalia,Mugiliformes,Chordata,
773,North_Aegean_495,Norway lobster,True,Species,Malacostraca,Nephropidae,Nephrops,Animalia,Decapoda,Arthropoda,Nephrops norvegicus
774,North_Aegean_495,Other Small pelagic fishes,True,Class,Actinopterygii,,,Animalia,,Chordata,
775,North_Aegean_495,Other gadiforms,True,Order,Actinopterygii,,,Animalia,Gadiformes,Chordata,
776,North_Aegean_495,Polychaetes,True,Class,Polychaeta,,,Animalia,,Annelida,
777,North_Aegean_495,Sea birds,True,Class,Aves,,,Animalia,,Chordata,
778,North_Aegean_495,Shrimps,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
779,North_Aegean_495,Suprabenthos,True,Class,Malacostraca,,,Animalia,,Arthropoda,
780,North_Aegean_495,dolphins,True,Family,Mammalia,Delphinidae,,Animalia,Cetacea,Chordata,
781,North_Aegean_495,mesozooplankton,True,Class,Maxillopoda,,,Animalia,,Arthropoda,
782,North_Aegean_495,micro-,True,Kingdom,,,,Protista,,,
783,North_Aegean_495,phyto,True,Phylum,,,,Chromista,,Bacillariophyta,
784,North_Aegean_495,picarels and bogue,True,Family,Actinopterygii,Sparidae,,Animalia,Perciformes,Chordata,
785,North_Aegean_495,rays & skates,,,Chondrichthyes,Rajidae,Raja,Animalia,Rajiformes,Chordata,Raja clavata
786,North_Aegean_495,rays &amp; skates,True,Class,Chondrichthyes,,,Animalia,,Chordata,
787,North_Aegean_495,sharks,True,Class,Chondrichthyes,,,Animalia,,Chordata,
788,North_Benguela_503,Adult horse mac,True,Species,Actinopterygii,Carangidae,Trachurus,Animalia,Carangiformes,Chordata,Trachurus capensis
789,North_Benguela_503,Anchovy,True,Species,Actinopterygii,Engraulidae,Engraulis,Animalia,Clupeiformes,Chordata,capensis
790,North_Benguela_503,Benthic-feeding,True,Class,Actinopterygii,,,Animalia,,Chordata,
791,North_Benguela_503,Cetaceans,True,Order,Mammalia,,,Animalia,Cetacea,Chordata,
792,North_Benguela_503,Chondrichthyans,True,Class,Chondrichthyes,,,Animalia,,Chordata,
793,North_Benguela_503,Detritus,False,Kingdom,,,,,,,
794,North_Benguela_503,Gelatinous zoop,True,Class,Scyphozoa,,,Eukaryota,,Cnidaria,
795,North_Benguela_503,Juvenile horse,True,Species,Actinopterygii,Carangidae,Trachurus,Animalia,Carangiformes,Chordata,Trachurus capensis
796,North_Benguela_503,Large M. capens,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius capensis
797,North_Benguela_503,Large M. parado,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius paradoxus
798,North_Benguela_503,Large pelagics,True,Order,Actinopterygii,,,Animalia,Scombriformes,Chordata,
799,North_Benguela_503,Macrobenthos,True,Phylum,,,,Animalia,,,
800,North_Benguela_503,Macrozooplankto,True,Class,Malacostraca,,,Eukaryota,,Arthropoda,
801,North_Benguela_503,Meiobenthos,True,Class,Chromadorea,,,Eukaryota,,Nematoda,
802,North_Benguela_503,Mesopelagics,True,Order,Actinopterygii,,,Animalia,,Chordata,
803,North_Benguela_503,Mesozooplankton,True,Class,Maxillopoda,,,Eukaryota,,Arthropoda,
804,North_Benguela_503,Microzooplankto,True,Class,Oligotrichea,,,Eukaryota,,Ciliophora,
805,North_Benguela_503,Other small pel,True,Family,Actinopterygii,Engraulidae,,Animalia,Clupeiformes,Chordata,
806,North_Benguela_503,Pelagic Goby,True,Family,Actinopterygii,Gobiidae,,Animalia,Gobiiformes,Chordata,
807,North_Benguela_503,Pelagic-feeding,True,Class,Actinopterygii,,,Animalia,,Chordata,
808,North_Benguela_503,Phytoplankton,True,Phylum,,,,Chromista,,Bacillariophyta,
809,North_Benguela_503,Sardine,True,Species,Actinopterygii,Clupeidae,Sardinops,Animalia,Clupeiformes,Chordata,sagax
810,North_Benguela_503,Seabirds,True,Class,Aves,,,Animalia,,Chordata,
811,North_Benguela_503,Seals,True,Family,Mammalia,,,Animalia,Carnivora,Chordata,
812,North_Benguela_503,Small M. capens,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius capensis
813,North_Benguela_503,cephalopods,True,Class,Cephalopoda,,,Animalia,,Mollusca,
814,Northern_Humboldt_Current_488,Detritus,False,Kingdom,,,,,,,
815,Northern_Humboldt_Current_488,Diatoms,True,Class,Bacillariophyceae,,,Chromista,,Bacillariophyta,
816,Northern_Humboldt_Current_488,Dino and silicoflagellates,True,Class,Dinophyceae,,,Protista,,Dinoflagellata,
817,Northern_Humboldt_Current_488,Microzooplankton,True,Phylum,,,,Protista,,Dinoflagellata,
818,Northern_Humboldt_Current_488,anchovy,True,Species,Actinopterygii,Engraulidae,Engraulis,Animalia,Clupeiformes,Chordata,Engraulis ringens
819,Northern_Humboldt_Current_488,benthic elasmobranchs,True,Class,Chondrichthyes,,,Animalia,,Chordata,
820,Northern_Humboldt_Current_488,butter fishes,True,Family,Actinopterygii,Stromateidae,,Animalia,Stromateiformes,Chordata,
821,Northern_Humboldt_Current_488,catfish,True,Order,Actinopterygii,,,Animalia,Siluriformes,Chordata,
822,Northern_Humboldt_Current_488,cetaceans,True,Order,Mammalia,,,Animalia,Cetacea,Chordata,
823,Northern_Humboldt_Current_488,chondrichtlyans,True,Class,Chondrichthyes,,,Animalia,,Chordata,
824,Northern_Humboldt_Current_488,conger,True,Family,Actinopterygii,Congridae,,Animalia,Anguilliformes,Chordata,
825,Northern_Humboldt_Current_488,flatfishes,True,Order,Actinopterygii,,,Animalia,Pleuronectiformes,Chordata,
826,Northern_Humboldt_Current_488,gelatinous zooplankton,True,Phylum,,,,Animalia,,Cnidaria,
827,Northern_Humboldt_Current_488,horse mackerels,True,Species,Actinopterygii,Carangidae,Trachurus,Animalia,Carangiformes,Chordata,Trachurus murphyi
828,Northern_Humboldt_Current_488,jumbo squid,True,Species,Cephalopoda,Ommastrephidae,Dosidicus,Animalia,Oegopsida,Mollusca,Dosidicus gigas
829,Northern_Humboldt_Current_488,large hake,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius gayi
830,Northern_Humboldt_Current_488,mackerels,True,Family,Actinopterygii,Scombridae,,Animalia,Scombriformes,Chordata,
831,Northern_Humboldt_Current_488,macrobenthos,True,Phylum,,,,Animalia,,Mollusca,
832,Northern_Humboldt_Current_488,macrozooplankton,True,Phylum,,,,Animalia,,Arthropoda,
833,Northern_Humboldt_Current_488,medium demersal fish,True,Family,Actinopterygii,Merlucciidae,,Animalia,Gadiformes,Chordata,
834,Northern_Humboldt_Current_488,medium hake,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius peruanus
835,Northern_Humboldt_Current_488,medium sciaenids,True,Family,Actinopterygii,Sciaenidae,,Animalia,Perciformes,Chordata,
836,Northern_Humboldt_Current_488,mesopelagics,True,Class,Actinopterygii,,,Animalia,,Chordata,
837,Northern_Humboldt_Current_488,mesozooplankton,True,Phylum,,,,Animalia,,Arthropoda,
838,Northern_Humboldt_Current_488,other cephalopods,True,Class,Cephalopoda,,,Animalia,,Mollusca,
839,Northern_Humboldt_Current_488,other large pelagics,True,Family,Actinopterygii,Scombridae,,Animalia,Scombriformes,Chordata,
840,Northern_Humboldt_Current_488,other small pelagics,True,Family,Actinopterygii,,,Animalia,Clupeiformes,Chordata,
841,Northern_Humboldt_Current_488,pinnipeds,True,Order,Mammalia,,,Animalia,Carnivora,Chordata,
842,Northern_Humboldt_Current_488,sardine,True,Species,Actinopterygii,Clupeidae,Sardinops,Animalia,Clupeiformes,Chordata,Sardinops sagax
843,Northern_Humboldt_Current_488,sea robin,True,Family,Actinopterygii,Triglidae,,Animalia,Scorpaeniformes,Chordata,
844,Northern_Humboldt_Current_488,seabirds,True,Class,Aves,,,Animalia,,Chordata,
845,Northern_Humboldt_Current_488,small demersals,True,Class,Actinopterygii,,,Animalia,,Chordata,
846,Northern_Humboldt_Current_488,small hake,True,Species,Actinopterygii,Merlucciidae,Merluccius,Animalia,Gadiformes,Chordata,Merluccius gayi
847,Portofino_731,Amberjack & dentex +,,,,,,,,,
848,Portofino_731,Amberjack &amp; dentex +,True,Family,Actinopterygii,Carangidae,,Animalia,Carangiformes,Chordata,
849,Portofino_731,Cephalopods,True,Class,Cephalopoda,,,Animalia,,Mollusca,
850,Portofino_731,Decapods +,True,Order,Malacostraca,,,Animalia,Decapoda,Arthropoda,
851,Portofino_731,Detritus,False,Kingdom,,,,,,,
852,Portofino_731,Diplodus +,True,Genus,Actinopterygii,Sparidae,Diplodus,Animalia,Perciformes,Chordata,
853,Portofino_731,Dolphins,True,Family,Mammalia,Delphinidae,,Animalia,Cetacea,Chordata,
854,Portofino_731,Dusky grouper - large,True,Species,Actinopterygii,Serranidae,Epinephelus,Animalia,Perciformes,Chordata,Epinephelus marginatus
855,Portofino_731,Dusky grouper - medium,True,Species,Actinopterygii,Serranidae,Epinephelus,Animalia,Perciformes,Chordata,Epinephelus marginatus
856,Portofino_731,Dusky grouper - small,True,Species,Actinopterygii,Serranidae,Epinephelus,Animalia,Perciformes,Chordata,Epinephelus marginatus
857,Portofino_731,Echinoderms +,True,Phylum,,,,Animalia,,Echinodermata,
858,Portofino_731,Gobies +,True,Family,Actinopterygii,Gobiidae,,Animalia,Gobiiformes,Chordata,
859,Portofino_731,Gorgonians,True,Order,Anthozoa,,,Animalia,Alcyonacea,Cnidaria,
860,Portofino_731,Horse mackerels +,True,Genus,Actinopterygii,Carangidae,Trachurus,Animalia,Perciformes,Chordata,
861,Portofino_731,Large-scaled scorpionfishes +,True,Genus,Actinopterygii,Scorpaenidae,Scorpaena,Animalia,Scorpaeniformes,Chordata,
862,Portofino_731,Macrofauna +,True,Phylum,,,,Animalia,,Mollusca,
863,Portofino_731,Meiofauna,True,Phylum,,,,Animalia,,Nematoda,
864,Portofino_731,Mullets,True,Family,Actinopterygii,Mugilidae,,Animalia,Mugiliformes,Chordata,
865,Portofino_731,Pagellus,True,Genus,Actinopterygii,Sparidae,Pagellus,Animalia,Perciformes,Chordata,
866,Portofino_731,Phytoplankton,True,Phylum,,,,Chromista,,Haptophyta,
867,Portofino_731,Posidonia,True,Species,Liliopsida,Posidoniaceae,Posidonia,Plantae,Alismatales,Tracheophyta,Posidonia oceanica
868,Portofino_731,Salema - adults,True,Species,Actinopterygii,Sparidae,Sarpa,Animalia,Spariformes,Chordata,Sarpa salpa
869,Portofino_731,Salema - juveniles,True,Species,Actinopterygii,Sparidae,Sarpa,Animalia,Spariformes,Chordata,Sarpa salpa
870,Portofino_731,Sand smelts +,True,Genus,Actinopterygii,Atherinidae,Atherina,Animalia,Atheriniformes,Chordata,
871,Portofino_731,Scorpionfishes & combers +,True,Family,,,,,,,
872,Portofino_731,Scorpionfishes &amp; combers +,True,Class,Actinopterygii,,,Animalia,,Chordata,
873,Portofino_731,Sea urchins,True,Class,Echinoidea,,,Animalia,,Echinodermata,
874,Portofino_731,Sea worms,True,Class,Polychaeta,,,Animalia,,Annelida,
875,Portofino_731,Seaweeds,True,Phylum,,,,Chromista,,Ochrophyta,
876,Portofino_731,Small tunas +,True,Family,Actinopterygii,Scombridae,,Animalia,Scombriformes,Chordata,
877,Portofino_731,Stripped red mullets +,True,Genus,Actinopterygii,Mullidae,Mullus,Animalia,Perciformes,Chordata,
878,Portofino_731,Suspensivores +,True,Class,Bivalvia,,,Animalia,,Mollusca,
879,Portofino_731,Wrasses +,True,Family,Actinopterygii,Labridae,,Animalia,Labriformes,Chordata,
880,Portofino_731,Zooplankton - large,True,Class,Copepoda,,,Animalia,,Arthropoda,
881,Portofino_731,Zooplankton - small,True,Class,Copepoda,,,Animalia,,Arthropoda,
882,Ria_Formosa_125,Annelida,True,Phylum,,,,Animalia,,Annelida,
883,Ria_Formosa_125,Benthic ff,True,Class,Malacostraca,,,Animalia,,Arthropoda,
884,Ria_Formosa_125,Bivalvia,True,Class,Bivalvia,,,Animalia,,Mollusca,
885,Ria_Formosa_125,Crustacea,True,Class,Malacostraca,,,Animalia,,Arthropoda,
886,Ria_Formosa_125,Detritivorous f,True,Class,Actinopterygii,,,Animalia,,Chordata,
887,Ria_Formosa_125,Detritus,False,Kingdom,,,,,,,
888,Ria_Formosa_125,Gasteropoda,True,Class,Gastropoda,,,Animalia,,Mollusca,
889,Ria_Formosa_125,Pelagic-benthic ff,True,Class,Actinopterygii,,,Animalia,,Chordata,
890,Ria_Formosa_125,Phytoplankton,True,Phylum,,,,Chromista,,Bacillariophyta,
891,Ria_Formosa_125,Planktonic f,True,Class,Copepoda,,,Animalia,,Arthropoda,
892,Ria_Formosa_125,S. auratus,True,Species,Actinopterygii,Sparidae,Sparus,Animalia,Spariformes,Chordata,Sparus aurata
893,Ria_Formosa_125,S. cantharus,True,Species,Actinopterygii,Sparidae,Spondyliosoma,Animalia,Perciformes,Chordata,Spondyliosoma cantharus
894,Ria_Formosa_125,Small b-p ff,True,Class,Bivalvia,,,Animalia,,Mollusca,
895,Ria_Formosa_125,Zooplankton,True,Phylum,,,,Animalia,,Arthropoda,
896,Sierra_Leone_137,Baleen whales,True,Order,Mammalia,,,Animalia,Cetacea,Chordata,
897,Sierra_Leone_137,Benthos,True,Phylum,,,,Animalia,,Mollusca,
898,Sierra_Leone_137,Bongo shad,True,Species,Actinopterygii,Clupeidae,Ethmalosa,Animalia,Clupeiformes,Chordata,Ethmalosa fimbriata
899,Sierra_Leone_137,Carnivorous zooplankton,True,Class,Sagittoidea,,,Animalia,,Chaetognatha,
900,Sierra_Leone_137,Catfish,True,Order,Actinopterygii,,,Animalia,Siluriformes,Chordata,
901,Sierra_Leone_137,Cephalopods,True,Class,Cephalopoda,,,Animalia,,Mollusca,
902,Sierra_Leone_137,Croackers,True,Family,Actinopterygii,Sciaenidae,,Animalia,Perciformes,Chordata,
903,Sierra_Leone_137,Crustaceans,True,Class,Malacostraca,,,Animalia,,Arthropoda,
904,Sierra_Leone_137,Detritus,False,Kingdom,,,,,,,
905,Sierra_Leone_137,Gaint African Threadfin,True,Species,Actinopterygii,Polynemidae,Polydactylus,Animalia,Perciformes,Chordata,Polydactylus quadrifilis
906,Sierra_Leone_137,Groupers,True,Family,Actinopterygii,Epinephelidae,,Animalia,Perciformes,Chordata,
907,Sierra_Leone_137,Herbivorous zooplankton,True,Class,Hexanauplia,,,Animalia,,Arthropoda,
908,Sierra_Leone_137,Jacks,True,Family,Actinopterygii,Carangidae,,Animalia,Carangiformes,Chordata,
909,Sierra_Leone_137,L Coastal Sharks and Rays,True,Class,Chondrichthyes,,,Animalia,,Chordata,
910,Sierra_Leone_137,L Deep Sharks and Rays,True,Class,Chondrichthyes,,,Animalia,,Chordata,
911,Sierra_Leone_137,Large Bathydem predators,True,Class,Actinopterygii,,,Animalia,,Chordata,
912,Sierra_Leone_137,Large Bathypelagic predators,True,Class,Actinopterygii,,,Animalia,,Chordata,
913,Sierra_Leone_137,Large Tuna,True,Genus,Actinopterygii,Scombridae,Thunnus,Animalia,Scombriformes,Chordata,
914,Sierra_Leone_137,Large demersal invert feeders,True,Class,Actinopterygii,,,Animalia,,Chordata,
915,Sierra_Leone_137,Large demersal predators,True,Class,Actinopterygii,,,Animalia,,Chordata,
916,Sierra_Leone_137,Large pelagic predators,True,Class,Actinopterygii,,,Animalia,,Chordata,
917,Sierra_Leone_137,Lesser African Threadfin,True,Species,Actinopterygii,Polynemidae,Galeoides,Animalia,Perciformes,Chordata,Galeoides decadactylus
918,Sierra_Leone_137,M Bathypelagic invert feeders,True,Class,Cephalopoda,,,Animalia,,Mollusca,
919,Sierra_Leone_137,M Coastal Sharks and Rays,True,Class,Chondrichthyes,,,Animalia,,Chordata,
920,Sierra_Leone_137,M Deep Sharks and Rays,True,Class,Chondrichthyes,,,Animalia,,Chordata,
921,Sierra_Leone_137,Medium demersal invert feeders,True,Order,Actinopterygii,,,Animalia,Pleuronectiformes,Chordata,
922,Sierra_Leone_137,Medium demersal predators,True,Class,Actinopterygii,,,Animalia,,Chordata,
923,Sierra_Leone_137,Mesopelagics,True,Class,Actinopterygii,,,Animalia,,Chordata,
924,Sierra_Leone_137,Mullets and other herbivores,True,Family,Actinopterygii,Mugilidae,,Animalia,Mugiliformes,Chordata,
925,Sierra_Leone_137,Primary producers,True,Kingdom,,,,Chromista,,,
926,Sierra_Leone_137,Royal Threadfin,True,Species,Actinopterygii,Polynemidae,Polydactylus,Animalia,Perciformes,Chordata,Polydactylus quadrifilis
927,Sierra_Leone_137,SM Bathydem invert feeders,True,Class,Malacostraca,,,Animalia,,Arthropoda,
928,Sierra_Leone_137,Sardinellas,True,Genus,Actinopterygii,Clupeidae,Sardinella,Animalia,Clupeiformes,Chordata,
929,Sierra_Leone_137,Scads and mackerels,True,Family,Actinopterygii,Carangidae,,Animalia,Carangiformes,Chordata,
930,Sierra_Leone_137,Seabirds,True,Class,Aves,,,Animalia,,Chordata,
931,Sierra_Leone_137,Sickle-and spadefish,True,Family,Actinopterygii,Ephippidae,,Animalia,Perciformes,Chordata,
932,Sierra_Leone_137,Small Bathypelagic predators,True,Family,Actinopterygii,Phosichthyidae,,Animalia,Stomiiformes,Chordata,
933,Sierra_Leone_137,Small Tuna,True,Family,Actinopterygii,Scombridae,,Animalia,Scombriformes,Chordata,
934,Sierra_Leone_137,Small demersal invert feeders,True,Class,Actinopterygii,,,Animalia,,Chordata,
935,Sierra_Leone_137,Small demersal predators,True,Order,Actinopterygii,,,Animalia,Gadiformes,Chordata,
936,Sierra_Leone_137,Small pelagic invert feeders,True,Family,Actinopterygii,Clupeidae,,Animalia,Clupeiformes,Chordata,
937,Sierra_Leone_137,Small pelagic predators,True,Order,Actinopterygii,,,Animalia,Scombriformes,Chordata,
